,2021-04-20
22300,1288537627444965377
22301,1296263181052989440
22302,1285658688305295360
22303,1288691993795682304
22304,753925158927110144
22305,1270572682170568704
22306,1191254045744336898
22307,1290483983537430528
22308,4757881836
22309,1097017949204865024
22310,1269138640053116928
22311,921705220664573952
22312,1271160998305488897
22313,1255134291933069312
22314,1258990676852633600
22315,1242344369971023873
22316,957547325555167232
22317,1282602011960020993
22318,1263996237805731840
22319,1287557290371895301
22320,1193934820562407426
22321,1300907721168883714
22322,1234190343106637824
22323,1223208143833858048
22324,805806149773692928
22325,1164663816011079681
22326,1288089460765126656
22327,2372483501
22328,1204598126201303040
22329,1117850162863460353
22330,1246792085455294464
22331,1251161922210156550
22332,1214187310159257600
22333,955599519613202432
22334,3120054714
22335,1133468660398469121
22336,1208927849681436672
22337,1140088243209134080
22338,1178708663113900032
22339,1280119491880509440
22340,1282235391832014849
22341,1272799067358126080
22342,1146132299001368576
22343,847416939219623940
22344,1264197262013579264
22345,1299539437441880064
22346,1291934088731926529
22347,2569336555
22348,1263739366272163840
22349,1266651049823105024
22350,1192417720811151362
22351,1269954958226526214
22352,2376993290
22353,1023209786685448192
22354,1301448251917254656
22355,1285840153940901890
22356,1287852820301877248
22357,1264606831705567232
22358,1297968237171183617
22359,1268754268208668674
22360,1299682296434368512
22361,1286335363753992192
22362,1267772765387452416
22363,4689213199
22364,1296111146689114113
22365,1271426943250886656
22366,1221737775000702976
22367,1299595025961988096
22368,1279685686715531264
22369,1171945689636622336
22370,1129419983598043137
22371,1207201094381789184
22372,999581383147208704
22373,1271715185456111617
22374,839762249925406720
22375,1292652188951441408
22376,3093943322
22377,877337117050851329
22378,1013067241183535104
22379,1285860476392321024
22380,1263759245633294337
22381,1191362212335501315
22382,3659807840
22383,1286541360334422016
22384,1280457119096016896
22385,1167418697088040962
22386,1278281527952961536
22387,896413331644325888
22388,1269334680224124930
22389,1275098890220396548
22390,1300069507092721664
22391,1282575356570898437
22392,1171014110781140992
22393,1215849644854366208
22394,4873707984
22395,1297992051145859072
22396,1235597872764076034
22397,1197817142680289280
22398,2236691877
22399,1286775855692169216
22400,1249033182587924480
22401,1147512810047336449
22402,1141609356351299584
22403,1284401884950786049
22404,1262828556628959232
22405,1182247466294341632
22406,1291254866015162369
22407,813418090105044992
22408,1243016831008264192
22409,1211003428333178880
22410,1164608585009000449
22411,1275446802053910528
22412,1302123999128821760
22413,1229068246852067328
22414,1215552899465433089
22415,1206206121389649920
22416,1294931217918246912
22417,271888458
22418,1300924970403467266
22419,1226904883191631872
22420,1251442437114834944
22421,1264075333705191426
22422,1088205812563132416
22423,4839532191
22424,1287566032370991105
22425,890083325607653376
22426,1202769343207002112
22427,1255583100576256000
22428,1244168952420249600
22429,1153253406087118848
22430,1270721104525451264
22431,1279385324477509634
22432,1229697123735629824
22433,1269089892270628866
22434,1206608525729902593
22435,1012082905991073800
22436,1260570455498526725
22437,1301501275423617034
22438,1156919537528238085
22439,1237359973107040256
22440,1276521983845400576
22441,1088240892522057728
22442,969418810976493568
22443,1056000300782247937
22444,1142674585432801280
22445,1268241369190944768
22446,1281788572660449282
22447,1287431065980637184
22448,1277645075548262400
22449,1193689055055056896
22450,1281048865572093952
22451,1160723255277379588
22452,1214530816870502400
22453,1058392697851932673
22454,1261006343210590208
22455,1287955085947891712
22456,1210486868288004096
22457,1276187733921107969
22458,1216386985826246657
22459,1004721002020868097
22460,1291359213524889600
22461,1140955528413057024
22462,1219412709784948737
22463,1218848658155802625
22464,1261058982610825217
22465,1282931401298333696
22466,1291922651615621120
22467,1158367565556510720
22468,1259164315992625154
22469,1288100116696506368
22470,1027962192367415297
22471,1226740573085634560
22472,1203369764107751424
22473,2744461928
22474,1151589863499685888
22475,1214543708093210624
22476,1178704738126196736
22477,586839088
22478,1244871155174920194
22479,1246340136297693184
22480,1211458747748347904
22481,28965912
22482,1210943062567874562
22483,320090981
22484,1256173730016837634
22485,1276426781772247041
22486,1264824021721313280
22487,1231741308907094016
22488,1293461212349386752
22489,1199888487023022080
22490,1201765760621613056
22491,1272535968243830784
22492,3147748494
22493,1301538154520879105
22494,3418878353
22495,1297899048175689728
22496,1287771670229336065
22497,1100977029694939136
22498,1113448741753618433
22499,3219474278
22500,1126034594610814976
22501,344354829
22502,1298828447863644160
22503,1241959624011440130
22504,1292375750243430405
22505,3350100177
22506,1293624047465463808
22507,1148603885076004864
22508,1283295568899407872
22509,1176050675433820161
22510,1241724644530380801
22511,1302109945643462656
22512,1300116457838141441
22513,1256846312894418945
22514,1285844417153138688
22515,334737980
22516,1165571776287399936
22517,976306334856445953
22518,1225193310710484992
22519,1264044283486539778
22520,1118765286218293249
22521,1286481001326157825
22522,603696555
22523,1231815888656977921
22524,1218186714549751808
22525,1269506440537858048
22526,1205500953123704833
22527,1286149280797925377
22528,1288073484841545729
22529,1227080756125560832
22530,1137511680638717954
22531,1042747214018183169
22532,1218282338452262912
22533,2362815682
22534,1265319748981555200
22535,2573249600
22536,1254223681674493954
22537,1248836679927877632
22538,1195964547921788928
22539,1258090006918430720
22540,1286530229826023425
22541,1275442814420049921
22542,1196045614422904832
22543,1297958763144470530
22544,1297568100372471810
22545,915161202312880129
22546,1100771596623638529
22547,1300850616621703173
22548,1296623019779997698
22549,1257154900817051648
22550,251977728
22551,1231014066879180806
22552,3354022818
22553,1208091618751827968
22554,1268473981822210049
22555,1297960382179323904
22556,1300129191137083394
22557,1208253007340556289
22558,1216979499046199297
22559,831798061638754306
22560,1236283594521243649
22561,1265904169082331136
22562,1297530667723403265
22563,1203246557643956224
22564,1123289839091224576
22565,1288494786270261251
22566,1255734427172429825
22567,771095296432545792
22568,1261303265628532736
22569,1147732015900311556
22570,1301321578353889280
22571,830289672194527232
22572,1036521055425159168
22573,896641333808566272
22574,1140151257803427840
22575,1203351027396665347
22576,1207740114098511872
22577,1277268837948289025
22578,1199597786997678081
22579,1222682260668706817
22580,1300826946499014662
22581,2456482901
22582,1272012683135479808
22583,1205005798188949507
22584,1302456177071017984
22585,1256244672084639745
22586,1230459554111971328
22587,1296120337600520192
22588,1075899341410353152
22589,971586793983197184
22590,1099105263708061696
22591,1107717848456032256
22592,923585838390431750
22593,1161644911206133760
22594,780343148065099777
22595,1264094595308072962
22596,1256206672319700997
22597,1065043170663182336
22598,4640965040
22599,1224017534254493698
22600,1202629034959654912
22601,1207536631365820416
22602,1253809100292382720
22603,1294530939968565250
22604,1226143647156068354
22605,1209748985918840832
22606,865568133603405824
22607,1195508224486600704
22608,1005320966
22609,764125016
22610,1272899236632440833
22611,906140731898822657
22612,1125027488063561729
22613,2905468082
22614,1260790817372938245
22615,599973580
22616,1201863440299524096
22617,1296372296580386816
22618,1265968352675000323
22619,1242785032424419331
22620,1286141141109190656
22621,1278239983803875331
22622,1201769469338669056
22623,1286480367730348032
22624,1280820269003624450
22625,1064066880682512384
22626,1265488528005369859
22627,1288626017779585025
22628,1271831506445414400
22629,1291304995560841219
22630,1268736392353312769
22631,2868691206
22632,1092528514308493313
22633,1288756746823929856
22634,1031832575319236608
22635,1273864769951289344
22636,927960455372464128
22637,1287386908658548736
22638,1259136940508475392
22639,1271632256705028096
22640,1302191458573746176
22641,1303021049521475584
22642,1302455482871767041
22643,1264152483057643520
22644,11923152
22645,181860888
22646,972434321612173312
22647,575189378
22648,1147464579636613120
22649,1066508052889837568
22650,920864950955819009
22651,1081635483623419904
22652,1289831994793238528
22653,1139489589893185538
22654,1288072007376965632
22655,1206752023292588032
22656,1230444707760820224
22657,1230394759643942912
22658,1150684147943268352
22659,1283729578687520768
22660,1301417786921476096
22661,1277290945667452928
22662,1266711875699474433
22663,1225653815254253569
22664,1274626269687119872
22665,1256181861115588608
22666,1070935225381851136
22667,1302992694504030208
22668,1243205443821776896
22669,1139927998717558786
22670,160141727
22671,1227966587824721922
22672,1275970848445181952
22673,1197839889582055425
22674,729619163954569220
22675,1148114738590580736
22676,1291691656006078464
22677,1202210053635239936
22678,712796191
22679,964150102318227460
22680,1260821124411080704
22681,1249715253459337216
22682,1276454893318844417
22683,1300116844490096643
22684,1221824446953967616
22685,1207664843567894529
22686,1300474579689771008
22687,1290602093674262530
22688,1251235115683860482
22689,1118591058156445696
22690,1201916737211338752
22691,1284495573727563777
22692,1280183672595861505
22693,909309701417873408
22694,1276853369303269377
22695,1125338042326245376
22696,1237032864723505152
22697,732759753219268608
22698,3017150335
22699,1070549963652849665
22700,1279018211283853313
22701,2210179078
22702,1192430726609661952
22703,1232423838261993473
22704,1207260545860198400
22705,1273512439099748354
22706,1276067438690316288
22707,1230365237213163521
22708,2688118398
22709,1163350896018722816
22710,1201884294949588992
22711,573818836
22712,1291417751425175552
22713,1206936805959860224
22714,1119751347618762752
22715,1148820846913323008
22716,1280716843276095489
22717,3107443748
22718,1256055601576239106
22719,620803476
22720,1256264378401255426
22721,1291418585655476224
22722,1174362258572546048
22723,1290737046760222720
22724,2805250661
22725,1171250112825196545
22726,1149128182404210689
22727,1275431765423742977
22728,1210059694481530882
22729,1089549533049118720
22730,1182185751787606016
22731,1156390602193289216
22732,1130396256944107520
22733,1224029501224620034
22734,1215834103582347265
22735,1275707686085156864
22736,1277037609580023810
22737,1301384748946698240
22738,1206188761081618432
22739,2456096035
22740,402659613
22741,992483070308581376
22742,1233971915645181952
22743,1251137636380499972
22744,1146947618586578944
22745,1297440324843761665
22746,340197442
22747,1242097403584364548
22748,273423955
22749,1162733999086800896
22750,1113779129185210368
22751,1202486648631709696
22752,1288117929473527811
22753,1289951241804513280
22754,1207361397278953472
22755,1214056476257292288
22756,1254312596875902976
22757,1302608614201282561
22758,1297522826589569024
22759,1226940985944543232
22760,851943239695220737
22761,102146947
22762,1261195456945651717
22763,1247836690456039425
22764,1287018920021434368
22765,1243422565709664258
22766,1218845084105338880
22767,774291580786188288
22768,1260609546638159874
22769,1287774861608095745
22770,1216391746566803456
22771,733267362359676928
22772,987698422495887362
22773,1288470087322632192
22774,1208265765285060608
22775,1112007290566012930
22776,854217925552521216
22777,1279421019669663748
22778,1148749992523206656
22779,1223166516939698176
22780,562655115
22781,1287099836538458115
22782,904026682360684544
22783,1033981929836634112
22784,1272040362236760064
22785,1261102796826275842
22786,1138108065973063682
22787,1208340196564979712
22788,1302128128345604097
22789,66734095
22790,1261262557333139456
22791,1268583092110884869
22792,1282719304647991297
22793,609989586
22794,1165453566175145984
22795,1231274550333063168
22796,1296405074072285185
22797,1252926220955791361
22798,1296538524955508736
22799,1290619069352169474
22800,1283024458081394693
22801,912215352313909248
22802,1204993275456704512
22803,1242629240970854400
22804,1163322803421974528
22805,1265098029448773633
22806,1269054127394430978
22807,1281585610969346049
22808,1233352289643003905
22809,326708510
22810,1190330075662577664
22811,1296989714096898048
22812,1065932810995752960
22813,1383668328
22814,1286144713469222913
22815,1089588476389908480
22816,704979013786279936
22817,1302259843231694849
22818,1230070912772431872
22819,1291346709881081857
22820,1227705462583328768
22821,1288003582420070400
22822,1235199520889278469
22823,1194298626454913024
22824,1207988125986959360
22825,1141924345381445632
22826,1187852396451389441
22827,1242670394777038852
22828,1261237108900913154
22829,1201869070502518784
22830,1286806214601404417
22831,1201932098732322817
22832,1067643971323617280
22833,1140191012934938625
22834,1297379284152016897
22835,1247192124681908230
22836,1117344021062438913
22837,1124947243964911617
22838,1272442188312576000
22839,1261486567878725637
22840,836940921006620673
22841,1236298638311088131
22842,72628476
22843,1189619900475727873
22844,1064756816175755264
22845,1269822421772701696
22846,1120500291692929025
22847,1051738393992867840
22848,1148323328689496066
22849,1143767670363283456
22850,1224603379076341761
22851,1285824466681860096
22852,1283060410254413824
22853,1262063413661962242
22854,1271312330115043334
22855,1243218909139886080
22856,1101209749255872512
22857,1246406979360141314
22858,1276498060655259648
22859,1296094855546859524
22860,1205766414193217536
22861,1133638968719925248
22862,1297402127237566467
22863,1219172819629674497
22864,1264523023559782401
22865,1058010823992344576
22866,311285089
22867,1303027048189890560
22868,1265588323331932160
22869,1302168623159685121
22870,1222684498174676992
22871,1146476467619975168
22872,1286929615596863488
22873,1189415056607301632
22874,1058350713619722240
22875,1165512692930633728
22876,1276548962963554305
22877,1146621211541045248
22878,1281538762858627073
22879,1029108363253100544
22880,1201760902682419200
22881,1280292010104983552
22882,1280860750110547968
22883,1275758591924826119
22884,1115284454887571460
22885,1112485640900411393
22886,759790945546100736
22887,1216008856704188423
22888,1248069473203941376
22889,1247464900344995847
22890,1149875465533870080
22891,1273175340538609664
22892,952191311146356737
22893,1113053817707356160
22894,1270892314878029825
22895,1262080923450765319
22896,755235198
22897,1283728232466878464
22898,781841382197563392
22899,1301382516381609985
22900,995271208961650688
22901,1271672703800340482
22902,1299690191347617793
22903,1294667260355678208
22904,1116356988928180224
22905,1189456295515918336
22906,1033772170982436866
22907,1238725309282697216
22908,1265196386229903360
22909,1288404270694440960
22910,1271401724134092800
22911,1201885827959316480
22912,1052595154886914050
22913,1299682458267348993
22914,1162422761286819840
22915,1283019695067590656
22916,1030379190472691712
22917,1271723705173815296
22918,2340902440
22919,1124218263389425664
22920,1196646199039680514
22921,1288416172245803009
22922,2258344423
22923,315043781
22924,1104217182072983552
22925,1289813230529855490
22926,1298827488391356416
22927,1256673259153575936
22928,2282572830
22929,1216497154136535041
22930,1151937998075752448
22931,346592119
22932,1247905643404484611
22933,1224588102624108545
22934,1277244537400725504
22935,1037375217625190405
22936,1242197829948289026
22937,1127276027112116224
22938,1244590197221842944
22939,338115092
22940,1261957505724252166
22941,1260262452354220032
22942,2161616298
22943,1264224684809154564
22944,306333587
22945,1032388665027248128
22946,876523685821239296
22947,1219579031722442752
22948,1281969452943204357
22949,994856305256030209
22950,1281022575653425152
22951,945843976656916480
22952,1282528192708788224
22953,1282615424752869377
22954,2293476597
22955,1281023918673850368
22956,994266444614451201
22957,1107232864234598400
22958,1283023891393200128
22959,1231644002950242304
22960,1147428168459907072
22961,1188649098699608066
22962,1263907348906569728
22963,1286535932959576064
22964,1224884603820789761
22965,961982700415475712
22966,1119087505565831168
22967,1129033723037532160
22968,1224131417698787329
22969,1266918151847137282
22970,1290931086625669120
22971,1226831524152008704
22972,1117771951563350017
22973,1277999026760105984
22974,1274914528287838209
22975,1285127971343196161
22976,1273589951444029440
22977,1178682799634599936
22978,1279302808873897984
22979,1267078991585751041
22980,1145328695822946304
22981,1215492671403446273
22982,1251668260119969792
22983,1196934616466149376
22984,1152243531001425920
22985,1293628254058762240
22986,839370483200057344
22987,2354635639
22988,1378775731
22989,1215256735461437441
22990,749204949209276416
22991,1254292285165981696
22992,1497087132
22993,1202154338610819072
22994,905492028548685824
22995,1159024078356750338
22996,1201712295648219136
22997,1176028743367675904
22998,1266011789390524416
22999,1297108086675496960
23000,1266669047900524544
23001,1088781054
23002,1266998709621075968
23003,3069083588
23004,1294467670788644867
23005,3265783248
23006,1201485685984677888
23007,1291749649531809792
23008,944578062019993601
23009,394139308
23010,1020409037018370048
23011,1072173683215605760
23012,1130754365843599360
23013,1288057698743775233
23014,1261828937723768833
23015,1202465560803475456
23016,1220085399961292800
23017,1127490772708630528
23018,1276626693784887297
23019,1188714560384987143
23020,1293926986885115908
23021,1249610579527917574
23022,1112227502691414016
23023,1067845593697906689
23024,921996358726193153
23025,297302553
23026,1269089165179645952
23027,940396092343988224
23028,1296512303618240512
23029,1125399280699580416
23030,1080781199260307456
23031,1051515906646532096
23032,429099526
23033,1242852885353738240
23034,903174437159268353
23035,1073021029386047488
23036,1284767830726983681
23037,158103594
23038,632832038
23039,1209691829341315072
23040,1296767052527464450
23041,3031876388
23042,1157751925179162624
23043,315385597
23044,3766802000
23045,1291751379619295232
23046,967845884540026880
23047,1049022051976192000
23048,1287243187531128837
23049,1271491607737614342
23050,1210826462120431616
23051,1183054159140020224
23052,904538790059884544
23053,1202536682672795648
23054,1299591866602549248
23055,1115683525456420864
23056,1278011624796741632
23057,1239498160885530624
23058,1050921012936622081
23059,1290939697888284672
23060,1184834603841814539
23061,1207204109821997056
23062,1301613459008872449
23063,1149702737329680384
23064,1301774150483111936
23065,1146428820951453696
23066,1084940742156533760
23067,1201905887901863938
23068,1276349594549415938
23069,1240193177987899392
23070,944497700854046720
23071,1129305604655337473
23072,1221407118663618560
23073,1217802152384401415
23074,4835312305
23075,1144905192099307520
23076,1278250164768014337
23077,1205093768258621442
23078,1264972635231805440
23079,2922549261
23080,1131560130854526976
23081,1289469845692510209
23082,1265546868047609862
23083,1010692819223080961
23084,1202177603479711745
23085,1224957830702100480
23086,1260173592295325697
23087,1283464935264182274
23088,524129278
23089,1261328014954151936
23090,1291805401478909952
23091,444499853
23092,1257136702272884736
23093,560311757
23094,1271782307519557632
23095,1270787668276924417
23096,1178562711292010496
23097,1268828291583995905
23098,607595982
23099,1206999571085373505
23100,1187174879185035265
23101,1286140452308054017
23102,1230150345768062976
23103,1214700893221732352
23104,1261104966543896579
23105,1267651779094708224
23106,1275451013311246343
23107,1277235228646363142
23108,1122195002191306762
23109,1276388933455065089
23110,1144563917428932608
23111,1255875758225940480
23112,1280720822995259392
23113,1269805393623937024
23114,1271122748933173248
23115,1295056071074217985
23116,1038618042404503557
23117,876482835468533760
23118,2298731740
23119,1286347285345865728
23120,1167109998024937474
23121,1269950532308938755
23122,1199934666586779648
23123,1201754561435668480
23124,1288058471217160192
23125,826423179560308736
23126,1229748989106409472
23127,1199431279344848897
23128,2286322507
23129,1222267553914900481
23130,1216370310280138752
23131,1119910169876541441
23132,1283994556166356992
23133,1171438953431388160
23134,1174711999260872705
23135,230253794
23136,1174332383689994240
23137,2337801725
23138,1277830423477751812
23139,2308483874
23140,1062825584869294080
23141,1299624878245441538
23142,1079483337662652416
23143,1188172998651633666
23144,1302811253958533121
23145,1241686400346361856
23146,1287661929087897601
23147,2762864852
23148,1266662182546276352
23149,913616007024930817
23150,1282236399651917825
23151,1167132006913675270
23152,1244291008168202241
23153,844584613200777218
23154,1264658604554149891
23155,1286321775190478849
23156,1264235619376459776
23157,1101211320450514944
23158,1076533037645541377
23159,999505682687774721
23160,1174924513538002945
23161,1078242021805117440
23162,1062604866579775488
23163,1285999274631639040
23164,1234657448549437440
23165,1258968881441280001
23166,1255401960934641664
23167,1127647534615277570
23168,1076045181856542720
23169,1302662257961123840
23170,1277294109028311041
23171,1300883676020924416
23172,1087048090450780160
23173,957539719751061505
23174,1286632279301734400
23175,1260163312047632385
23176,1225094149092728833
23177,463839269
23178,1064701768402006016
23179,1202938108523581440
23180,4130378592
23181,1032705054158012417
23182,1190358508736266240
23183,1270345175441776642
23184,1299554103253585921
23185,1248035177613479937
23186,1203660298680487937
23187,1296271573716934656
23188,948944870403579904
23189,1227193745583394816
23190,4291824440
23191,1233072010718216197
23192,1134531088406274048
23193,165670272
23194,1291077009292931072
23195,1192080553161289728
23196,1263467545014800384
23197,1057570082228826114
23198,1156850422130196481
23199,1150381122527911936
23200,1102380541444161536
23201,1260695631997227009
23202,1289175905881874433
23203,1142418015398400000
23204,1204201809918607362
23205,1255050925900775424
23206,1283221303244099584
23207,2941512564
23208,1266653678737465344
23209,1086405638471802880
23210,1276573908603244544
23211,1278134400790622210
23212,1293481277694210048
23213,1264059544419926016
23214,1016339811546759168
23215,840236209561583624
23216,1158711833936576512
23217,1279739367200677889
23218,2561822839
23219,1020682146640322562
23220,823418159394942977
23221,1255031582882009091
23222,1298951170992431106
23223,2264258888
23224,1396331515
23225,1284170663725539328
23226,1214582702059376640
23227,1298981201881915394
23228,1129592256761978880
23229,478698880
23230,1245039457482334208
23231,1201189467693826048
23232,1170189462405402626
23233,1179993032319389696
23234,994491711710625793
23235,1287840680593616896
23236,1201738250781462529
23237,1283476612147630081
23238,1230599330609975298
23239,1285980760512458753
23240,1242932704594628611
23241,1190604484809879552
23242,1261340825503576064
23243,1256022090525761537
23244,304451631
23245,733598372561457152
23246,589742072
23247,561132824
23248,1256157594541944832
23249,1243524998758674432
23250,108029870
23251,1201380622293512192
23252,1197361986813616130
23253,1288028726123405313
23254,1095324032621309952
23255,1271414578929270784
23256,1179140650408611840
23257,1202158376618266625
23258,1168184905936719872
23259,1296050675864883200
23260,1145656978141618176
23261,1180743349013057536
23262,877005870986436609
23263,1147605021262929921
23264,1286182319477239808
23265,1248824861637537799
23266,1197785697395990528
23267,1268591437681029120
23268,929538905929523200
23269,1274864160505913344
23270,1251115364437508097
23271,992090258027134976
23272,511210711
23273,1156439080525164544
23274,1228730112939479040
23275,1247397819255795714
23276,1264930606321811456
23277,1258051572585521154
23278,1281236371818950656
23279,1196072691041624069
23280,1270961468259745792
23281,1291421661753819136
23282,1269968923119644673
23283,4526901995
23284,1237957079903744000
23285,1195346728792162304
23286,771694871430176769
23287,1014490144768909314
23288,1257109122283196417
23289,1286211123839004672
23290,818342817571344385
23291,1279327558144651264
23292,1215208260178808832
23293,963313037397536768
23294,1278406997319139328
23295,3049889947
23296,1243194182
23297,1215282013298552832
23298,2827210653
23299,1199025180267466759
23300,1146842783912792065
23301,1260853833036697601
23302,434876629
23303,3171011630
23304,1225725973800206337
23305,1263534634039603200
23306,1291063839887249408
23307,962579276993216512
23308,3221565710
23309,1219635625537630208
23310,1286979841510617088
23311,1126658285992644610
23312,1084451747748302848
23313,1256916886370934784
23314,1280887788619960321
23315,815493547117854724
23316,1288530858526179328
23317,2932892906
23318,1147629123692617728
23319,1080655450960470017
23320,1254760998398910464
23321,1260656876796153862
23322,1140235980751826944
23323,1201856984137383936
23324,1228713325539651585
23325,1007251764343549952
23326,1268859616445648896
23327,1011185703089156096
23328,1045171194272440320
23329,1230462728763920384
23330,1087943348793548801
23331,478506362
23332,1066906772370186240
23333,1142641212555517954
23334,1216259766
23335,1235950163333648385
23336,1281444425839767552
23337,1300824691469246464
23338,2783257008
23339,1224706810214522880
23340,1189531049321291777
23341,1295754218167508992
23342,1088112464024064001
23343,1222938738193551360
23344,1295787880833417221
23345,1111830059726172160
23346,1193085306645270533
23347,1052451684419551232
23348,1202554655244509184
23349,1221671669091241986
23350,1284948712926527488
23351,1299169584558219265
23352,1214026086075400192
23353,1126704751968641024
23354,1145652391049453568
23355,1258900088811708416
23356,1166216984813457410
23357,1209823749546991616
23358,1247187834676666368
23359,1257301989618102278
23360,1209066138656743424
23361,1300885096849838080
23362,1008556171693703169
23363,1295177352507359232
23364,1286653775290105857
23365,1226921660709605376
23366,1272587357074493441
23367,542493351
23368,1122777523295666177
23369,1146818171535421440
23370,1142640596592427008
23371,1280862346370445312
23372,1178143792492249089
23373,1294854536998408198
23374,1286461518192680960
23375,1081760113520590848
23376,1281598562200023040
23377,1078634262675386369
23378,1275760829351092225
23379,3013228403
23380,929374690669244416
23381,1295701984377368578
23382,1296331343358504961
23383,1205402451572072449
23384,1160219268291543040
23385,1143608638860341249
23386,1038319579456581632
23387,1201923158737145856
23388,961971949114134528
23389,1231640377246924801
23390,1084374353192480769
23391,1168367407926136832
23392,1149196434249539585
23393,1276520263111176199
23394,1286913337310101504
23395,1221725723431448576
23396,1203514365783281666
23397,1094930681598275584
23398,1215949537786777601
23399,1303246189375049728
23400,1157511785408282624
23401,1118828545248309248
23402,1069259414408970244
23403,2443338139
23404,165600415
23405,1473275040
23406,69678370
23407,1256038233210642432
23408,1139487355000115200
23409,1250475590253150208
23410,3260487978
23411,498904905
23412,3284117966
23413,950389222971592704
23414,6108302
23415,1292943908549214208
23416,1293015022046593026
23417,1288461924049575936
23418,1248495056538877956
23419,27531736
23420,1128627424995024896
23421,1157921286602969089
23422,44138805
23423,1284555125604769797
23424,1063126273323622400
23425,1292493619836760064
23426,1003040148798541825
23427,1285302690050965506
23428,1034158296452739075
23429,1145471532065366016
23430,840298301769543682
23431,944170128262000640
23432,1267195712820981769
23433,1262634213234413568
23434,1065144421375594496
23435,1597797037
23436,313909451
23437,1272008318010249217
23438,951786500055797760
23439,274456588
23440,1292949990634004480
23441,1292938356905537536
23442,1292860178937724945
23443,282367346
23444,475029502
23445,531547007
23446,1168076398201847808
23447,948884259179323392
23448,62739611
23449,1035615885237604359
23450,1130924838258905095
23451,800686208993017856
23452,1086867495565344768
23453,954580633896017920
23454,1284083353717600256
23455,1003351286945755136
23456,1193205903761297409
23457,750526096362262532
23458,296390003
23459,1081787900432285697
23460,1302215776431042560
23461,1155439086120910848
23462,1129402730307567622
23463,1065143684289593344
23464,1286278679102971904
23465,616856077
23466,1302205459668103169
23467,1124742658428026881
23468,898947976072056833
23469,1867143302
23470,2427504294
23471,1230940335699660800
23472,934035901
23473,1302166661286428679
23474,1302125937081737218
23475,135999477
23476,955364127853174785
23477,20226512
23478,918026251222339584
23479,1265853483103764480
23480,1261647299656257537
23481,1136485696229826560
23482,1144263257957339136
23483,1301984892293578752
23484,862118978373771270
23485,1084256940488867840
23486,94142158
23487,1301876193348657157
23488,1618593986
23489,1292721858907787264
23490,1287825863673708546
23491,40528322
23492,1198603864846389249
23493,763327520
23494,1300299403501002753
23495,3049535711
23496,937452214875963392
23497,1028577633712238592
23498,893204174179094528
23499,1268924543076306944
23500,961033437917450242
23501,1301408964010147843
23502,1262863766665875456
23503,1301574745930915841
23504,1106643819779538949
23505,3884352089
23506,1240075664788774914
23507,1267140601914576898
23508,3186607619
23509,906994755388801024
23510,1301243771900899328
23511,1201478847386005505
23512,2737765834
23513,1241266988405657605
23514,1301511558498058241
23515,735353229949730816
23516,885592284934414340
23517,1278633516641681409
23518,998337822137421824
23519,181847266
23520,1231544948572532736
23521,908347450380869632
23522,1160171580158291968
23523,810425726876798976
23524,1241307656398258176
23525,2956425399
23526,1318190497
23527,1155348333218500608
23528,1072774415736324097
23529,1287917359416528896
23530,1112138679185637376
23531,247840384
23532,1148569842380767235
23533,1271853911280807936
23534,1301394939759091712
23535,1301103994283020289
23536,1154315013441515520
23537,903982685349068800
23538,1199886344413175808
23539,968897751512690688
23540,1216935868180635659
23541,1255017265281429504
23542,1292748633641689088
23543,1292709598462320640
23544,1291395600819212288
23545,978475223581380608
23546,1251454204964528129
23547,1232846869996306433
23548,1163090732820905985
23549,1091854143814361088
23550,1144125831507132416
23551,1212285083249332224
23552,1170333506498682880
23553,1296776131287212032
23554,1293815365496053760
23555,1158656969525215237
23556,289542834
23557,1206803809235689472
23558,1078298522854641665
23559,1233628309470138373
23560,1300768399916781568
23561,1241535348993175558
23562,1232521256861220864
23563,1241576648958332935
23564,1001025474275889152
23565,1301171853197680641
23566,4481561186
23567,3521389517
23568,1233579931369533440
23569,3521333175
23570,1233332145503866880
23571,1233331166716952576
23572,1233329998087389184
23573,1228250842467168257
23574,1251497869338726400
23575,1233328808977039360
23576,1233325210423578625
23577,1233324318622244864
23578,1228249906046881794
23579,1228248438396993538
23580,1204706796385918976
23581,1235789505501597696
23582,1206801936529293312
23583,1228244952548663296
23584,1204713613291769856
23585,1204705869268566016
23586,1204699316956254208
23587,1206798563616813056
23588,1204704672214183937
23589,86788988
23590,1233264562842914816
23591,1240241940
23592,208880937
23593,1069309223534641153
23594,26484231
23595,1028855310130339840
23596,993450863535456257
23597,1260841398372270081
23598,1202113896108019718
23599,884437912389111809
23600,1293134160475885568
23601,1103606402872795141
23602,2355991315
23603,2222602458
23604,60169617
23605,1109410134353035265
23606,1284556826411819008
23607,1262439107906527237
23608,1362108145
23609,42912207
23610,1276514787069882370
23611,1156904396858376193
23612,1064888538
23613,1260678986583216130
23614,1158636584570408961
23615,1057941462648844288
23616,1301072803987419136
23617,1184543851836399616
23618,1255498995289522181
23619,1162938455078236161
23620,1159653758575366144
23621,1201428403599089665
23622,1232678604527603712
23623,1288109516962242562
23624,102924866
23625,3521308456
23626,811195235313205248
23627,3521300896
23628,3523822701
23629,963712549928820736
23630,3521236817
23631,1122908530628071426
23632,1301032174607413249
23633,927817913914011649
23634,927725864774750208
23635,1190522586062409728
23636,927700661206245376
