,DFIPrices,DFIPricesBittrex,Time,commission,customRewards,idTokenA,idTokenB,reserveA,reserveA/reserveB,reserveB,reserveB/reserveA,symbol,totalLiquidity,rewardLoanPct
158,2.41,,2021-10-23 20:50:00.300058,0.002,,13.0,0.0,3026993.17884033,2.43034705,1245498.32234622,0.41146386,USDC-DFI,1923708.0198975,
159,0.00059045,,2021-10-23 20:51:00.692067,0.002,,1.0,0.0,7854.38183458,0.00059704,13155425.44978782,1674.91544552,ETH-DFI,321265.23228247,
160,3.953e-05,3.919e-05,2021-10-23 20:51:00.692067,0.002,,2.0,0.0,2326.23943854,3.967e-05,58637384.61162869,25206.94286243,BTC-DFI,369302.67554257,
161,2.41,2.42792,2021-10-23 20:51:00.692067,0.002,,3.0,0.0,5526101.45452793,2.43147756,2272733.88555777,0.41127255,USDT-DFI,3534641.3728399,
162,9.716644894931218,,2021-10-23 20:51:00.692067,0.002,,7.0,0.0,2393851.41120399,9.84407361,243176.91084763,0.10158396,DOGE-DFI,750690.67112493,
163,0.0123463114754098,,2021-10-23 20:51:00.692067,0.002,,9.0,0.0,18801.07527232,0.01247894,1506623.37538768,80.13495789,LTC-DFI,164813.05608893,
164,0.0038663308359937,,2021-10-23 20:51:00.692067,0.002,,11.0,0.0,2744.59132729,0.00389206,705176.17658686,256.93303391,BCH-DFI,43664.6782682,
165,2.41,,2021-10-23 20:51:00.692067,0.002,,13.0,0.0,3026993.17884033,2.43034705,1245498.32234622,0.41146386,USDC-DFI,1923708.0198975,
166,0.00059136,,2021-10-23 20:52:01.000074,0.002,,1.0,0.0,7854.38183458,0.00059704,13155425.44978782,1674.91544552,ETH-DFI,321265.23228247,
167,3.959e-05,3.919e-05,2021-10-23 20:52:01.000074,0.002,,2.0,0.0,2326.23943854,3.967e-05,58637384.61162869,25206.94286243,BTC-DFI,369302.67554257,
168,2.42,2.42792,2021-10-23 20:52:01.000074,0.002,,3.0,0.0,5526101.45452793,2.43147756,2272733.88555777,0.41127255,USDT-DFI,3534641.3728399,
169,9.756530223069758,,2021-10-23 20:52:01.000074,0.002,,7.0,0.0,2393851.41120399,9.84407361,243176.91084763,0.10158396,DOGE-DFI,750690.67112493,
170,0.0123975409836065,,2021-10-23 20:52:01.000074,0.002,,9.0,0.0,18801.07527232,0.01247894,1506623.37538768,80.13495789,LTC-DFI,164813.05608893,
171,0.0038823737025331,,2021-10-23 20:52:01.000074,0.002,,11.0,0.0,2744.59132729,0.00389206,705176.17658686,256.93303391,BCH-DFI,43664.6782682,
172,2.42,,2021-10-23 20:52:01.000074,0.002,,13.0,0.0,3026993.17884033,2.43034705,1245498.32234622,0.41146386,USDC-DFI,1923708.0198975,
173,0.00059136,,2021-10-23 20:53:00.526119,0.002,,1.0,0.0,7854.38183458,0.00059704,13155425.44978782,1674.91544552,ETH-DFI,321265.23228247,
174,3.959e-05,3.961e-05,2021-10-23 20:53:00.526119,0.002,,2.0,0.0,2326.23943854,3.967e-05,58637384.61162869,25206.94286243,BTC-DFI,369302.67554257,
175,2.42,2.42792,2021-10-23 20:53:00.526119,0.002,,3.0,0.0,5526101.45452793,2.43147756,2272733.88555777,0.41127255,USDT-DFI,3534641.3728399,
176,9.756530223069758,,2021-10-23 20:53:00.526119,0.002,,7.0,0.0,2393851.41120399,9.84407361,243176.91084763,0.10158396,DOGE-DFI,750690.67112493,
177,0.0123975409836065,,2021-10-23 20:53:00.526119,0.002,,9.0,0.0,18801.07527232,0.01247894,1506623.37538768,80.13495789,LTC-DFI,164813.05608893,
178,0.0038821868583162,,2021-10-23 20:53:00.526119,0.002,,11.0,0.0,2744.59132729,0.00389206,705176.17658686,256.93303391,BCH-DFI,43664.6782682,
179,2.42,,2021-10-23 20:53:00.526119,0.002,,13.0,0.0,3026993.17884033,2.43034705,1245498.32234622,0.41146386,USDC-DFI,1923708.0198975,
180,0.00059136,,2021-10-23 20:54:00.064704,0.002,,1.0,0.0,7854.38183458,0.00059704,13155425.44978782,1674.91544552,ETH-DFI,321265.23228247,
181,3.959e-05,3.961e-05,2021-10-23 20:54:00.064704,0.002,,2.0,0.0,2326.23920241,3.967e-05,58637405.18555355,25206.95426541,BTC-DFI,369302.72158792,
182,2.42,2.42792,2021-10-23 20:54:00.064704,0.002,,3.0,0.0,5526101.45452793,2.43147756,2272733.88555777,0.41127255,USDT-DFI,3534641.3728399,
183,9.75558628251694,,2021-10-23 20:54:00.064704,0.002,,7.0,0.0,2393851.41120399,9.84407361,243176.91084763,0.10158396,DOGE-DFI,750690.67112493,
184,0.0124000819840131,,2021-10-23 20:54:00.064704,0.002,,9.0,0.0,18801.07527232,0.01247894,1506623.37538768,80.13495789,LTC-DFI,164813.05608893,
185,0.0038816886949826,,2021-10-23 20:54:00.064704,0.002,,11.0,0.0,2744.59132729,0.00389206,705176.17658686,256.93303391,BCH-DFI,43664.6782682,
186,2.42,,2021-10-23 20:54:00.064704,0.002,,13.0,0.0,3026993.17884033,2.43034705,1245498.32234622,0.41146386,USDC-DFI,1923708.0198975,
187,0.00059136,,2021-10-23 20:55:00.496228,0.002,,1.0,0.0,7854.38183458,0.00059704,13155425.44978782,1674.91544552,ETH-DFI,321265.23228247,
188,3.959e-05,3.961e-05,2021-10-23 20:55:00.496228,0.002,,2.0,0.0,2326.23943854,3.967e-05,58637384.61162869,25206.94286243,BTC-DFI,369302.67554257,
189,2.42,2.42792,2021-10-23 20:55:00.496228,0.002,,3.0,0.0,5526101.45452793,2.43147756,2272733.88555777,0.41127255,USDT-DFI,3534641.3728399,
190,9.755900909072585,,2021-10-23 20:55:00.496228,0.002,,7.0,0.0,2393851.41120399,9.84407361,243176.91084763,0.10158396,DOGE-DFI,750690.67112493,
191,0.0124000819840131,,2021-10-23 20:55:00.496228,0.002,,9.0,0.0,18801.07527232,0.01247894,1506623.37538768,80.13495789,LTC-DFI,164813.05608893,
192,0.0038816886949826,,2021-10-23 20:55:00.496228,0.002,,11.0,0.0,2744.59132729,0.00389206,705176.17658686,256.93303391,BCH-DFI,43664.6782682,
193,2.42,,2021-10-23 20:55:00.496228,0.002,,13.0,0.0,3026993.17884033,2.43034705,1245498.32234622,0.41146386,USDC-DFI,1923708.0198975,
194,0.00059136,,2021-10-23 20:56:00.852064,0.002,,1.0,0.0,7854.38183458,0.00059704,13155425.44978782,1674.91544552,ETH-DFI,321265.23228247,
195,3.959e-05,3.961e-05,2021-10-23 20:56:00.852064,0.002,,2.0,0.0,2326.23943854,3.967e-05,58637384.61162869,25206.94286243,BTC-DFI,369302.67554257,
196,2.42,2.42792,2021-10-23 20:56:00.852064,0.002,,3.0,0.0,5526101.45452793,2.43147756,2272733.88555777,0.41127255,USDT-DFI,3534641.3728399,
197,9.75625488820622,,2021-10-23 20:56:00.852064,0.002,,7.0,0.0,2393851.41120399,9.84407361,243176.91084763,0.10158396,DOGE-DFI,750690.67112493,
198,0.0124019884179777,,2021-10-23 20:56:00.852064,0.002,,9.0,0.0,18801.07527232,0.01247894,1506623.37538768,80.13495789,LTC-DFI,164813.05608893,
199,0.0038818132238298,,2021-10-23 20:56:00.852064,0.002,,11.0,0.0,2744.59132729,0.00389206,705176.17658686,256.93303391,BCH-DFI,43664.6782682,
200,2.42,,2021-10-23 20:56:00.852064,0.002,,13.0,0.0,3026993.17884033,2.43034705,1245498.32234622,0.41146386,USDC-DFI,1923708.0198975,
201,0.00059131,,2021-10-23 20:57:01.049392,0.002,,1.0,0.0,7854.38183458,0.00059704,13155425.44978782,1674.91544552,ETH-DFI,321265.23228247,
202,3.959e-05,3.961e-05,2021-10-23 20:57:01.049392,0.002,,2.0,0.0,2326.23920241,3.967e-05,58637405.18555355,25206.95426541,BTC-DFI,369302.72158792,
203,2.42,2.42792,2021-10-23 20:57:01.049392,0.002,,3.0,0.0,5526101.45452793,2.43147756,2272733.88555777,0.41127255,USDT-DFI,3534641.3728399,
204,9.755232351897837,,2021-10-23 20:57:01.049392,0.002,,7.0,0.0,2393851.41120399,9.84407361,243176.91084763,0.10158396,DOGE-DFI,750690.67112493,
205,0.0124019884179777,,2021-10-23 20:57:01.049392,0.002,,9.0,0.0,18801.07527232,0.01247894,1506623.37538768,80.13495789,LTC-DFI,164813.05608893,
206,0.0038818132238298,,2021-10-23 20:57:01.049392,0.002,,11.0,0.0,2744.59132729,0.00389206,705176.17658686,256.93303391,BCH-DFI,43664.6782682,
207,2.42,,2021-10-23 20:57:01.049392,0.002,,13.0,0.0,3026993.17884033,2.43034705,1245498.32234622,0.41146386,USDC-DFI,1923708.0198975,
208,0.00059131,,2021-10-23 20:58:00.608113,0.002,,1.0,0.0,7854.38183458,0.00059704,13155425.44978782,1674.91544552,ETH-DFI,321265.23228247,
209,3.959e-05,3.961e-05,2021-10-23 20:58:00.608113,0.002,,2.0,0.0,2326.23920241,3.967e-05,58637405.18555355,25206.95426541,BTC-DFI,369302.72158792,
210,2.42,2.42792,2021-10-23 20:58:00.608113,0.002,,3.0,0.0,5526101.45452793,2.43147756,2272733.88555777,0.41127255,USDT-DFI,3534641.3728399,
211,9.752283928477878,,2021-10-23 20:58:00.608113,0.002,,7.0,0.0,2393851.41120399,9.84407361,243176.91084763,0.10158396,DOGE-DFI,750690.67112493,
212,0.0124026240262402,,2021-10-23 20:58:00.608113,0.002,,9.0,0.0,18801.07527232,0.01247894,1506623.37538768,80.13495789,LTC-DFI,164813.05608893,
213,0.0038813151563753,,2021-10-23 20:58:00.608113,0.002,,11.0,0.0,2744.59132729,0.00389206,705176.17658686,256.93303391,BCH-DFI,43664.6782682,
214,2.42,,2021-10-23 20:58:00.608113,0.002,,13.0,0.0,3026993.17884033,2.43034705,1245498.32234622,0.41146386,USDC-DFI,1923708.0198975,
215,0.00059131,,2021-10-23 20:59:00.116065,0.002,,1.0,0.0,7854.38183458,0.00059704,13155425.44978782,1674.91544552,ETH-DFI,321265.23228247,
216,3.959e-05,3.961e-05,2021-10-23 20:59:00.116065,0.002,,2.0,0.0,2326.23920241,3.967e-05,58637405.18555355,25206.95426541,BTC-DFI,369302.72158792,
217,2.42,2.42582,2021-10-23 20:59:00.116065,0.002,,3.0,0.0,5526101.45452793,2.43147756,2272733.88555777,0.41127255,USDT-DFI,3534641.3728399,
218,9.752283928477878,,2021-10-23 20:59:00.116065,0.002,,7.0,0.0,2393851.41120399,9.84407361,243176.91084763,0.10158396,DOGE-DFI,750690.67112493,
219,0.0124026240262402,,2021-10-23 20:59:00.116065,0.002,,9.0,0.0,18801.07527232,0.01247894,1506623.37538768,80.13495789,LTC-DFI,164813.05608893,
220,0.0038813151563753,,2021-10-23 20:59:00.116065,0.002,,11.0,0.0,2744.59132729,0.00389206,705176.17658686,256.93303391,BCH-DFI,43664.6782682,
221,2.42,,2021-10-23 20:59:00.116065,0.002,,13.0,0.0,3026993.17884033,2.43034705,1245498.32234622,0.41146386,USDC-DFI,1923708.0198975,
222,0.00059131,,2021-10-23 21:00:00.622712,0.002,,1.0,0.0,7854.38183458,0.00059704,13155425.44978782,1674.91544552,ETH-DFI,321265.23228247,
223,3.959e-05,3.961e-05,2021-10-23 21:00:00.622712,0.002,,2.0,0.0,2326.23943854,3.967e-05,58637384.61162869,25206.94286243,BTC-DFI,369302.67554257,
224,2.42,2.42582,2021-10-23 21:00:00.622712,0.002,,3.0,0.0,5526101.45452793,2.43147756,2272733.88555777,0.41127255,USDT-DFI,3534641.3728399,
225,9.745018765201424,,2021-10-23 21:00:00.622712,0.002,,7.0,0.0,2393851.41120399,9.84407361,243176.91084763,0.10158396,DOGE-DFI,750690.67112493,
226,0.0123988113536222,,2021-10-23 21:00:00.622712,0.002,,9.0,0.0,18801.07527232,0.01247894,1506623.37538768,80.13495789,LTC-DFI,164813.05608893,
227,0.0038813151563753,,2021-10-23 21:00:00.622712,0.002,,11.0,0.0,2744.59132729,0.00389206,705176.17658686,256.93303391,BCH-DFI,43664.6782682,
228,2.42,,2021-10-23 21:00:00.622712,0.002,,13.0,0.0,3026993.17884033,2.43034705,1245498.32234622,0.41146386,USDC-DFI,1923708.0198975,
229,0.00059184,,2021-10-23 21:01:01.024102,0.002,,1.0,0.0,7854.38183458,0.00059704,13155425.44978782,1674.91544552,ETH-DFI,321265.23228247,
230,3.964e-05,3.961e-05,2021-10-23 21:01:01.024102,0.002,,2.0,0.0,2326.23943854,3.967e-05,58637384.61162869,25206.94286243,BTC-DFI,369302.67554257,
231,2.42,2.42582,2021-10-23 21:01:01.024102,0.002,,3.0,0.0,5526101.45452793,2.43147756,2272733.88555777,0.41127255,USDT-DFI,3534641.3728399,
232,9.740076793663317,,2021-10-23 21:01:01.024102,0.002,,7.0,0.0,2393851.41120399,9.84407361,243176.91084763,0.10158396,DOGE-DFI,750690.67112493,
233,0.0123988113536222,,2021-10-23 21:01:01.024102,0.002,,9.0,0.0,18801.07527232,0.01247894,1506623.37538768,80.13495789,LTC-DFI,164813.05608893,
234,0.0038803194048038,,2021-10-23 21:01:01.024102,0.002,,11.0,0.0,2744.59132729,0.00389206,705176.17658686,256.93303391,BCH-DFI,43664.6782682,
235,2.42,,2021-10-23 21:01:01.024102,0.002,,13.0,0.0,3026993.17884033,2.43034705,1245498.32234622,0.41146386,USDC-DFI,1923708.0198975,
236,0.00059166,,2021-10-23 21:02:00.524072,0.002,,1.0,0.0,7854.38183458,0.00059704,13155425.44978782,1674.91544552,ETH-DFI,321265.23228247,
237,3.964e-05,3.961e-05,2021-10-23 21:02:00.524072,0.002,,2.0,0.0,2326.23943854,3.967e-05,58637384.61162869,25206.94286243,BTC-DFI,369302.67554257,
238,2.42,2.42582,2021-10-23 21:02:00.524072,0.002,,3.0,0.0,5526101.45452793,2.43147756,2272733.88555777,0.41127255,USDT-DFI,3534641.3728399,
239,9.740076793663317,,2021-10-23 21:02:00.524072,0.002,,7.0,0.0,2393851.41120399,9.84407361,243176.91084763,0.10158396,DOGE-DFI,750690.67112493,
240,0.0123975409836065,,2021-10-23 21:02:00.524072,0.002,,9.0,0.0,18801.07527232,0.01247894,1506623.37538768,80.13495789,LTC-DFI,164813.05608893,
241,0.0038786402320773,,2021-10-23 21:02:00.524072,0.002,,11.0,0.0,2744.59132729,0.00389206,705176.17658686,256.93303391,BCH-DFI,43664.6782682,
242,2.42,,2021-10-23 21:02:00.524072,0.002,,13.0,0.0,3026993.17884033,2.43034705,1245498.32234622,0.41146386,USDC-DFI,1923708.0198975,
243,0.00059163,,2021-10-23 21:03:00.836060,0.002,,1.0,0.0,7854.38183458,0.00059704,13155425.44978782,1674.91544552,ETH-DFI,321265.23228247,
244,3.964e-05,3.961e-05,2021-10-23 21:03:00.836060,0.002,,2.0,0.0,2326.23943854,3.967e-05,58637384.61162869,25206.94286243,BTC-DFI,369302.67554257,
245,2.42,2.42582,2021-10-23 21:03:00.836060,0.002,,3.0,0.0,5526101.45452793,2.43147756,2272733.88555777,0.41127255,USDT-DFI,3534641.3728399,
246,9.740076793663317,,2021-10-23 21:03:00.836060,0.002,,7.0,0.0,2393851.41120399,9.84407361,243176.91084763,0.10158396,DOGE-DFI,750690.67112493,
247,0.0123975409836065,,2021-10-23 21:03:00.836060,0.002,,9.0,0.0,18801.07527232,0.01247894,1506623.37538768,80.13495789,LTC-DFI,164813.05608893,
248,0.0038786402320773,,2021-10-23 21:03:00.836060,0.002,,11.0,0.0,2744.59132729,0.00389206,705176.17658686,256.93303391,BCH-DFI,43664.6782682,
249,2.42,,2021-10-23 21:03:00.836060,0.002,,13.0,0.0,3026993.17884033,2.43034705,1245498.32234622,0.41146386,USDC-DFI,1923708.0198975,
250,0.00059163,,2021-10-23 21:04:00.312064,0.002,,1.0,0.0,7854.38183458,0.00059704,13155425.44978782,1674.91544552,ETH-DFI,321265.23228247,
251,3.964e-05,3.961e-05,2021-10-23 21:04:00.312064,0.002,,2.0,0.0,2326.23943854,3.967e-05,58637384.61162869,25206.94286243,BTC-DFI,369302.67554257,
252,2.42,2.42582,2021-10-23 21:04:00.312064,0.002,,3.0,0.0,5526101.45452793,2.43147756,2272733.88555777,0.41127255,USDT-DFI,3534641.3728399,
253,9.739057645562692,,2021-10-23 21:04:00.312064,0.002,,7.0,0.0,2393851.41120399,9.84407361,243176.91084763,0.10158396,DOGE-DFI,750690.67112493,
254,0.0123950010243802,,2021-10-23 21:04:00.312064,0.002,,9.0,0.0,18801.07527232,0.01247894,1506623.37538768,80.13495789,LTC-DFI,164813.05608893,
255,0.003878578068404,,2021-10-23 21:04:00.312064,0.002,,11.0,0.0,2744.59132729,0.00389206,705176.17658686,256.93303391,BCH-DFI,43664.6782682,
256,2.42,,2021-10-23 21:04:00.312064,0.002,,13.0,0.0,3026993.17884033,2.43034705,1245498.32234622,0.41146386,USDC-DFI,1923708.0198975,
257,0.00059163,,2021-10-23 21:05:00.604070,0.002,,1.0,0.0,7854.38183458,0.00059704,13155425.44978782,1674.91544552,ETH-DFI,321265.23228247,
258,3.964e-05,3.961e-05,2021-10-23 21:05:00.604070,0.002,,2.0,0.0,2326.23920241,3.967e-05,58637405.18555355,25206.95426541,BTC-DFI,369302.72158792,
259,2.42,2.42582,2021-10-23 21:05:00.604070,0.002,,3.0,0.0,5526101.45452793,2.43147756,2272733.88555777,0.41127255,USDT-DFI,3534641.3728399,
260,9.739136033998438,,2021-10-23 21:05:00.604070,0.002,,7.0,0.0,2393851.41120399,9.84407361,243176.91084763,0.10158396,DOGE-DFI,750690.67112493,
261,0.0123950010243802,,2021-10-23 21:05:00.604070,0.002,,9.0,0.0,18801.07527232,0.01247894,1506623.37538768,80.13495789,LTC-DFI,164813.05608893,
262,0.0038782672799243,,2021-10-23 21:05:00.604070,0.002,,11.0,0.0,2744.59132729,0.00389206,705176.17658686,256.93303391,BCH-DFI,43664.6782682,
263,2.42,,2021-10-23 21:05:00.604070,0.002,,13.0,0.0,3026993.17884033,2.43034705,1245498.32234622,0.41146386,USDC-DFI,1923708.0198975,
264,0.00059163,,2021-10-23 21:06:01.024074,0.002,,1.0,0.0,7854.38183458,0.00059704,13155425.44978782,1674.91544552,ETH-DFI,321265.23228247,
265,3.964e-05,3.961e-05,2021-10-23 21:06:01.024074,0.002,,2.0,0.0,2326.23943854,3.967e-05,58637384.61162869,25206.94286243,BTC-DFI,369302.67554257,
266,2.42,2.42582,2021-10-23 21:06:01.024074,0.002,,3.0,0.0,5526101.45452793,2.43147756,2272733.88555777,0.41127255,USDT-DFI,3534641.3728399,
267,9.733534439416792,,2021-10-23 21:06:01.024074,0.002,,7.0,0.0,2393851.41120399,9.84407361,243176.91084763,0.10158396,DOGE-DFI,750690.67112493,
268,0.0123892899196232,,2021-10-23 21:06:01.024074,0.002,,9.0,0.0,18801.07527232,0.01247894,1506623.37538768,80.13495789,LTC-DFI,164813.05608893,
269,0.0038782672799243,,2021-10-23 21:06:01.024074,0.002,,11.0,0.0,2744.59132729,0.00389206,705176.17658686,256.93303391,BCH-DFI,43664.6782682,
270,2.42,,2021-10-23 21:06:01.024074,0.002,,13.0,0.0,3026993.17884033,2.43034705,1245498.32234622,0.41146386,USDC-DFI,1923708.0198975,
271,0.00059163,,2021-10-23 21:07:00.912284,0.002,,1.0,0.0,7854.38183458,0.00059704,13155425.44978782,1674.91544552,ETH-DFI,321265.23228247,
272,3.964e-05,3.961e-05,2021-10-23 21:07:00.912284,0.002,,2.0,0.0,2326.23943854,3.967e-05,58637384.61162869,25206.94286243,BTC-DFI,369302.67554257,
273,2.42,2.42582,2021-10-23 21:07:00.912284,0.002,,3.0,0.0,5526101.45452793,2.43147756,2272733.88555777,0.41127255,USDT-DFI,3534641.3728399,
274,9.733534439416792,,2021-10-23 21:07:00.912284,0.002,,7.0,0.0,2393851.41120399,9.84407361,243176.91084763,0.10158396,DOGE-DFI,750690.67112493,
275,0.0123892899196232,,2021-10-23 21:07:00.912284,0.002,,9.0,0.0,18801.07527232,0.01247894,1506623.37538768,80.13495789,LTC-DFI,164813.05608893,
276,0.0038765898824207,,2021-10-23 21:07:00.912284,0.002,,11.0,0.0,2744.59132729,0.00389206,705176.17658686,256.93303391,BCH-DFI,43664.6782682,
277,2.42,,2021-10-23 21:07:00.912284,0.002,,13.0,0.0,3026993.17884033,2.43034705,1245498.32234622,0.41146386,USDC-DFI,1923708.0198975,
278,0.00059141,,2021-10-23 21:08:00.180065,0.002,,1.0,0.0,7854.38183458,0.00059704,13155425.44978782,1674.91544552,ETH-DFI,321265.23228247,
279,3.964e-05,3.961e-05,2021-10-23 21:08:00.180065,0.002,,2.0,0.0,2326.23943854,3.967e-05,58637384.61162869,25206.94286243,BTC-DFI,369302.67554257,
280,2.42,2.40175,2021-10-23 21:08:00.180065,0.002,,3.0,0.0,5526101.45452793,2.43147756,2272733.88555777,0.41127255,USDT-DFI,3534641.3728399,
281,9.732086124940682,,2021-10-23 21:08:00.180065,0.002,,7.0,0.0,2393851.41120399,9.84407361,243176.91084763,0.10158396,DOGE-DFI,750690.67112493,
282,0.0123911930363543,,2021-10-23 21:08:00.180065,0.002,,9.0,0.0,18801.07527232,0.01247894,1506623.37538768,80.13495789,LTC-DFI,164813.05608893,
283,0.0038765898824207,,2021-10-23 21:08:00.180065,0.002,,11.0,0.0,2744.59132729,0.00389206,705176.17658686,256.93303391,BCH-DFI,43664.6782682,
284,2.42,,2021-10-23 21:08:00.180065,0.002,,13.0,0.0,3026993.17884033,2.43034705,1245498.32234622,0.41146386,USDC-DFI,1923708.0198975,
285,0.00059141,,2021-10-23 21:09:00.592271,0.002,,1.0,0.0,7854.38183458,0.00059704,13155425.44978782,1674.91544552,ETH-DFI,321265.23228247,
286,3.964e-05,3.961e-05,2021-10-23 21:09:00.592271,0.002,,2.0,0.0,2326.23920241,3.967e-05,58637405.18555355,25206.95426541,BTC-DFI,369302.72158792,
287,2.42,2.40175,2021-10-23 21:09:00.592271,0.002,,3.0,0.0,5526101.45452793,2.43147756,2272733.88555777,0.41127255,USDT-DFI,3534641.3728399,
288,9.734826543090684,,2021-10-23 21:09:00.592271,0.002,,7.0,0.0,2393851.41120399,9.84407361,243176.91084763,0.10158396,DOGE-DFI,750690.67112493,
289,0.0123911930363543,,2021-10-23 21:09:00.592271,0.002,,9.0,0.0,18801.07527232,0.01247894,1506623.37538768,80.13495789,LTC-DFI,164813.05608893,
290,0.0038770867377999,,2021-10-23 21:09:00.592271,0.002,,11.0,0.0,2744.59132729,0.00389206,705176.17658686,256.93303391,BCH-DFI,43664.6782682,
291,2.42,,2021-10-23 21:09:00.592271,0.002,,13.0,0.0,3026993.17884033,2.43034705,1245498.32234622,0.41146386,USDC-DFI,1923708.0198975,
292,0.00059076,,2021-10-23 21:10:00.379063,0.002,,1.0,0.0,7854.38183458,0.00059704,13155425.44978782,1674.91544552,ETH-DFI,321265.23228247,
293,3.96e-05,3.961e-05,2021-10-23 21:10:00.379063,0.002,,2.0,0.0,2326.23920241,3.967e-05,58637405.18555355,25206.95426541,BTC-DFI,369302.72158792,
294,2.42,2.40175,2021-10-23 21:10:00.379063,0.002,,3.0,0.0,5526101.45452793,2.43147756,2272733.88555777,0.41127255,USDT-DFI,3534641.3728399,
295,9.734826543090684,,2021-10-23 21:10:00.379063,0.002,,7.0,0.0,2393851.41120399,9.84407361,243176.91084763,0.10158396,DOGE-DFI,750690.67112493,
296,0.0124038954382368,,2021-10-23 21:10:00.379063,0.002,,9.0,0.0,18801.07527232,0.01247894,1506623.37538768,80.13495789,LTC-DFI,164813.05608893,
297,0.0038770867377999,,2021-10-23 21:10:00.379063,0.002,,11.0,0.0,2744.59132729,0.00389206,705176.17658686,256.93303391,BCH-DFI,43664.6782682,
298,2.4201210060503024,,2021-10-23 21:10:00.379063,0.002,,13.0,0.0,3026993.17884033,2.43034705,1245498.32234622,0.41146386,USDC-DFI,1923708.0198975,
299,0.00059076,,2021-10-23 21:11:00.076085,0.002,,1.0,0.0,7854.38183458,0.00059704,13155425.44978782,1674.91544552,ETH-DFI,321265.23228247,
300,3.96e-05,3.961e-05,2021-10-23 21:11:00.076085,0.002,,2.0,0.0,2326.23943854,3.967e-05,58637384.61162869,25206.94286243,BTC-DFI,369302.67554257,
301,2.42,2.36539,2021-10-23 21:11:00.076085,0.002,,3.0,0.0,5526101.45452793,2.43147756,2272733.88555777,0.41127255,USDT-DFI,3534641.3728399,
302,9.7556256097266,,2021-10-23 21:11:00.076085,0.002,,7.0,0.0,2393851.41120399,9.84407361,243176.91084763,0.10158396,DOGE-DFI,750690.67112493,
303,0.0124038954382368,,2021-10-23 21:11:00.076085,0.002,,9.0,0.0,18801.07527232,0.01247894,1506623.37538768,80.13495789,LTC-DFI,164813.05608893,
304,0.0038828097423226,,2021-10-23 21:11:00.076085,0.002,,11.0,0.0,2744.59132729,0.00389206,705176.17658686,256.93303391,BCH-DFI,43664.6782682,
305,2.4201210060503024,,2021-10-23 21:11:00.076085,0.002,,13.0,0.0,3026993.17884033,2.43034705,1245498.32234622,0.41146386,USDC-DFI,1923708.0198975,
306,0.00059076,,2021-10-23 21:12:00.548070,0.002,,1.0,0.0,7854.38183458,0.00059704,13155425.44978782,1674.91544552,ETH-DFI,321265.23228247,
307,3.96e-05,3.961e-05,2021-10-23 21:12:00.548070,0.002,,2.0,0.0,2326.23920241,3.967e-05,58637405.18555355,25206.95426541,BTC-DFI,369302.72158792,
308,2.42,2.40374,2021-10-23 21:12:00.548070,0.002,,3.0,0.0,5526101.45452793,2.43147756,2272733.88555777,0.41127255,USDT-DFI,3534641.3728399,
309,9.735844805806105,,2021-10-23 21:12:00.548070,0.002,,7.0,0.0,2393851.41120399,9.84407361,243176.91084763,0.10158396,DOGE-DFI,750690.67112493,
310,0.0123924621056943,,2021-10-23 21:12:00.548070,0.002,,9.0,0.0,18801.07527232,0.01247894,1506623.37538768,80.13495789,LTC-DFI,164813.05608893,
311,0.0038750380298153,,2021-10-23 21:12:00.548070,0.002,,11.0,0.0,2744.59132729,0.00389206,705176.17658686,256.93303391,BCH-DFI,43664.6782682,
312,2.42,,2021-10-23 21:12:00.548070,0.002,,13.0,0.0,3026993.17884033,2.43034705,1245498.32234622,0.41146386,USDC-DFI,1923708.0198975,
313,0.00059076,,2021-10-23 21:13:00.912090,0.002,,1.0,0.0,7854.38183458,0.00059704,13155425.44978782,1674.91544552,ETH-DFI,321265.23228247,
314,3.96e-05,3.961e-05,2021-10-23 21:13:00.912090,0.002,,2.0,0.0,2326.23920241,3.967e-05,58637405.18555355,25206.95426541,BTC-DFI,369302.72158792,
315,2.42,2.40374,2021-10-23 21:13:00.912090,0.002,,3.0,0.0,5526101.45452793,2.43147756,2272733.88555777,0.41127255,USDT-DFI,3534641.3728399,
316,9.74070406775022,,2021-10-23 21:13:00.912090,0.002,,7.0,0.0,2393851.41120399,9.84407361,243176.91084763,0.10158396,DOGE-DFI,750690.67112493,
317,0.0123924621056943,,2021-10-23 21:13:00.912090,0.002,,9.0,0.0,18801.07527232,0.01247894,1506623.37538768,80.13495789,LTC-DFI,164813.05608893,
318,0.0038750380298153,,2021-10-23 21:13:00.912090,0.002,,11.0,0.0,2744.59132729,0.00389206,705176.17658686,256.93303391,BCH-DFI,43664.6782682,
319,2.42,,2021-10-23 21:13:00.912090,0.002,,13.0,0.0,3026993.17884033,2.43034705,1245498.32234622,0.41146386,USDC-DFI,1923708.0198975,
320,0.00058823,,2021-10-23 21:14:00.860063,0.002,,1.0,0.0,7854.38183458,0.00059704,13155425.44978782,1674.91544552,ETH-DFI,321265.23228247,
321,3.942e-05,3.961e-05,2021-10-23 21:14:00.860063,0.002,,2.0,0.0,2326.23943854,3.967e-05,58637384.61162869,25206.94286243,BTC-DFI,369302.67554257,
322,2.41,2.40374,2021-10-23 21:14:00.860063,0.002,,3.0,0.0,5526101.45452793,2.43147756,2272733.88555777,0.41127255,USDT-DFI,3534641.3728399,
