,DFIPrices,DFIPricesBittrex,Time,commission,customRewards,idTokenA,idTokenB,numberAddresses,reserveA,reserveA/reserveB,reserveB,reserveB/reserveA,symbol,totalLiquidity
16164,0.0115597436037911,,2021-05-07 07:00:37.896506,0.002,['2.00000000@0'],9.0,0.0,471.0,11957.80763769,0.01170741,1021387.14542862,85.4159204,LTC-DFI,108238.85074498
16165,0.0029509457711268,,2021-05-07 07:00:37.896506,0.002,['1.00000000@0'],11.0,0.0,327.0,1406.64963857,0.00300928,467437.19417242,332.30534552,BCH-DFI,25464.90993386
16166,0.00122061,,2021-05-07 08:00:27.862232,0.002,['8.25000000@0'],1.0,0.0,1716.0,8770.02212723,0.00121084,7242890.52047441,825.86912728,ETH-DFI,251943.97078572
16167,7.533e-05,7.552e-05,2021-05-07 08:00:27.862232,0.002,['44.00000000@0'],2.0,0.0,4211.0,2381.95462535,7.407e-05,32155237.31367448,13499.51714926,BTC-DFI,276748.68695358
16168,4.21,4.21029,2021-05-07 08:00:27.862232,0.002,['2.75000000@0'],3.0,0.0,1290.0,7013924.58714491,4.14408325,1692515.36445109,0.24130789,USDT-DFI,3443031.03285405
16169,6.585420411049115,,2021-05-07 08:00:27.862232,0.002,['0.10000000@0'],7.0,0.0,189.0,1701217.51483488,6.70478669,253731.7877523,0.14914717,DOGE-DFI,647227.65400852
16170,0.0115317190752711,,2021-05-07 08:00:27.862232,0.002,['2.00000000@0'],9.0,0.0,471.0,11898.64040312,0.01159169,1026479.98568218,86.26867868,LTC-DFI,108239.58262281
16171,0.0030203244158434,,2021-05-07 08:00:27.862232,0.002,['1.00000000@0'],11.0,0.0,327.0,1418.6559663,0.00306078,463494.63177508,326.71390582,BCH-DFI,25465.27889523
16172,0.00122201,,2021-05-07 09:00:29.394654,0.002,['8.25000000@0'],1.0,0.0,1717.0,8773.4920748,0.00121169,7240691.05078172,825.29179818,ETH-DFI,251955.54305104
16173,7.513e-05,7.519e-05,2021-05-07 09:00:29.394654,0.002,['44.00000000@0'],2.0,0.0,4214.0,2383.48332491,7.416000000000001e-05,32139322.27811408,13484.18171934,BTC-DFI,276768.9605414
16174,4.2,4.18995,2021-05-07 09:00:29.394654,0.002,['2.75000000@0'],3.0,0.0,1290.0,7003314.73334496,4.12568035,1697493.2952646,0.24238426,USDT-DFI,3445481.54312685
16175,6.741702889943306,,2021-05-07 09:00:29.394654,0.002,['0.10000000@0'],7.0,0.0,189.0,1708861.71111569,6.7646995400000005,252614.57647265,0.14782622,DOGE-DFI,647250.45674277
16176,0.0114964552596282,,2021-05-07 09:00:29.394654,0.002,['2.00000000@0'],9.0,0.0,472.0,11889.12356317,0.01157363,1027258.93737482,86.40325183,LTC-DFI,108237.33165917
16177,0.0029849473370005,,2021-05-07 09:00:29.394654,0.002,['1.00000000@0'],11.0,0.0,328.0,1414.6014345,0.00304329,464825.97218842,328.5914752,BCH-DFI,25465.35755861
16178,0.00121464,,2021-05-07 10:00:34.608264,0.002,['8.25000000@0'],1.0,0.0,1717.0,8774.83144421,0.00121162,7242198.77168839,825.33765095,ETH-DFI,252001.00702059
16179,7.468e-05,7.426e-05,2021-05-07 10:00:34.608264,0.002,['44.00000000@0'],2.0,0.0,4215.0,2383.64190473,7.417e-05,32136404.84524513,13482.06069941,BTC-DFI,276765.60496488
16180,4.21,4.17401,2021-05-07 10:00:34.608264,0.002,['2.75000000@0'],3.0,0.0,1290.0,7007450.61090749,4.12580506,1698444.42510491,0.24237693,USDT-DFI,3447464.16783622
16181,6.854377847171795,,2021-05-07 10:00:34.608264,0.002,['0.10000000@0'],7.0,0.0,189.0,1728717.38167983,6.92240156,249727.98309873,0.14445853,DOGE-DFI,647269.70855133
16182,0.011565934065934,,2021-05-07 10:00:34.608264,0.002,['2.00000000@0'],9.0,0.0,471.0,11870.13148988,0.01158852,1024300.09013973,86.29222776,LTC-DFI,107994.97866933
16183,0.0029308772442792,,2021-05-07 10:00:34.608264,0.002,['1.00000000@0'],11.0,0.0,327.0,1401.24329191,0.0029868,469145.17040129,334.80636311,BCH-DFI,25462.31780281
16184,0.00121281,,2021-05-07 11:00:56.683654,0.002,['8.25000000@0'],1.0,0.0,1718.0,8774.42171587,0.00121143,7242985.05977921,825.46580211,ETH-DFI,252008.80276566
16185,7.439e-05,7.426e-05,2021-05-07 11:00:56.683654,0.002,['44.00000000@0'],2.0,0.0,4216.0,2384.37552228,7.417e-05,32143545.88424799,13480.90750969,BTC-DFI,276838.94489152
16186,4.21,4.2,2021-05-07 11:00:56.683654,0.002,['2.75000000@0'],3.0,0.0,1291.0,7023680.85675741,4.14403016,1694891.34415668,0.24131098,USDT-DFI,3447842.11427036
16187,6.75668084874183,,2021-05-07 11:00:56.683654,0.002,['0.10000000@0'],7.0,0.0,188.0,1713660.5659563,6.80791485,251715.92209897,0.14688785,DOGE-DFI,647004.67994334
16188,0.0115910905536741,,2021-05-07 11:00:56.683654,0.002,['2.00000000@0'],9.0,0.0,471.0,11870.11010221,0.01159232,1023963.04720229,86.26398899,LTC-DFI,107977.11221511
16189,0.0029496458323115,,2021-05-07 11:00:56.683654,0.002,['1.00000000@0'],11.0,0.0,327.0,1405.75649058,0.00300957,467095.44525834,332.27336909,BCH-DFI,25447.5162874
16190,0.00122308,,2021-05-07 12:00:52.726604,0.002,['8.25000000@0'],1.0,0.0,1719.0,8774.54077703,0.00121134,7243664.07038592,825.53198559,ETH-DFI,252022.32490989
16191,7.468e-05,7.49e-05,2021-05-07 12:00:52.726604,0.002,['44.00000000@0'],2.0,0.0,4217.0,2396.69681916,7.422e-05,32290165.01647306,13472.7783499,BTC-DFI,278185.5998701
16192,4.23,4.19755,2021-05-07 12:00:52.726604,0.002,['2.75000000@0'],3.0,0.0,1291.0,7093616.34710471,4.15420397,1707575.36114413,0.24072,USDT-DFI,3477889.92882519
16193,6.840675334756453,,2021-05-07 12:00:52.726604,0.002,['0.10000000@0'],7.0,0.0,188.0,1713668.79748651,6.80791485,251717.13121078,0.14688785,DOGE-DFI,647007.78781585
16194,0.0118100343412346,,2021-05-07 12:00:52.726604,0.002,['2.00000000@0'],9.0,0.0,470.0,11870.71034415,0.01159564,1023721.19255401,86.23925299,LTC-DFI,107967.08935954
16195,0.0029806784390546,,2021-05-07 12:00:52.726604,0.002,['1.00000000@0'],11.0,0.0,327.0,1405.77566445,0.00300957,467101.81622472,332.27336909,BCH-DFI,25447.86337978
16196,0.00121398,,2021-05-07 13:00:35.600942,0.002,['8.25000000@0'],1.0,0.0,1720.0,8775.78704861,0.00121128,7245031.48904784,825.57056693,ETH-DFI,252064.01018413
16197,7.421e-05,7.498e-05,2021-05-07 13:00:35.600942,0.002,['44.00000000@0'],2.0,0.0,4217.0,2400.07727951,7.429999999999999e-05,32299650.41167122,13457.75433458,BTC-DFI,278422.59688236
16198,4.26,4.29437,2021-05-07 13:00:35.600942,0.002,['2.75000000@0'],3.0,0.0,1291.0,7104603.6882139,4.17931242,1699945.58166762,0.2392737999999999,USDT-DFI,3472797.67949937
16199,7.018457224480247,,2021-05-07 13:00:35.600942,0.002,['0.10000000@0'],7.0,0.0,188.0,1733939.98337351,6.96965105,248784.33232254,0.1434792,DOGE-DFI,647020.76733296
16200,0.0117666556181637,,2021-05-07 13:00:35.600942,0.002,['2.00000000@0'],9.0,0.0,469.0,11897.92004786,0.01167373,1019204.6553202,85.66242261,LTC-DFI,107852.05261404
16201,0.0029305944428774,,2021-05-07 13:00:35.600942,0.002,['1.00000000@0'],11.0,0.0,327.0,1401.37787982,0.00299073,468572.72413756,334.36572025,BCH-DFI,25448.00066047
16202,0.00120764,,2021-05-07 14:00:37.532468,0.002,['8.25000000@0'],1.0,0.0,1720.0,8775.71664963,0.00121125,7245166.79297617,825.59260767,ETH-DFI,252065.35283768
16203,7.415e-05,7.431e-05,2021-05-07 14:00:37.532468,0.002,['44.00000000@0'],2.0,0.0,4217.0,2401.83616215,7.434e-05,32305939.70553929,13450.51765588,BTC-DFI,278551.7135972
16204,4.24,4.23399,2021-05-07 14:00:37.532468,0.002,['2.75000000@0'],3.0,0.0,1292.0,7108601.03714156,4.18386482,1699051.31614305,0.23901345,USDT-DFI,3472860.69406709
16205,6.909667504844101,,2021-05-07 14:00:37.532468,0.002,['0.10000000@0'],7.0,0.0,188.0,1725244.73616863,6.89989578,250039.24546495,0.14492972,DOGE-DFI,647022.11050567
16206,0.0117938304915023,,2021-05-07 14:00:37.532468,0.002,['2.00000000@0'],9.0,0.0,469.0,11901.31056556,0.01168013,1018935.73243938,85.6154225,LTC-DFI,107853.18702007
16207,0.0029776117306665,,2021-05-07 14:00:37.532468,0.002,['1.00000000@0'],11.0,0.0,327.0,1405.42505933,0.00300803,467223.57599017,332.44289539,BCH-DFI,25448.00591775
16208,0.00123045,,2021-05-07 15:00:26.063436,0.002,['8.25000000@0'],1.0,0.0,1722.0,8775.75217142,0.00121124,7245256.16980697,825.59945042,ETH-DFI,252067.41772986
16209,7.549e-05,7.48e-05,2021-05-07 15:00:26.063436,0.002,['44.00000000@0'],2.0,0.0,4217.0,2402.85925037,7.439999999999999e-05,32293321.26789154,13439.5392751,BTC-DFI,278556.61628628
16210,4.31,4.27,2021-05-07 15:00:26.063436,0.002,['2.75000000@0'],3.0,0.0,1294.0,7114793.32846687,4.19103622,1697621.5290156,0.23860447,USDT-DFI,3472910.78000488
16211,7.137959702822392,,2021-05-07 15:00:26.063436,0.002,['0.10000000@0'],7.0,0.0,188.0,1735250.21304896,6.979106,248635.02756988,0.14328482,DOGE-DFI,647070.92454148
16212,0.012113887405492,,2021-05-07 15:00:26.063436,0.002,['2.00000000@0'],9.0,0.0,470.0,11942.71883552,0.01176144,1015412.34046441,85.02354903,LTC-DFI,107853.69165955
16213,0.003034249709599,,2021-05-07 15:00:26.063436,0.002,['1.00000000@0'],11.0,0.0,328.0,1405.37011368,0.00300776,467247.9345456,332.47322537,BCH-DFI,25448.17180331
16214,0.00121028,,2021-05-07 16:00:28.577832,0.002,['8.25000000@0'],1.0,0.0,1723.0,8772.39586952,0.00119916,7315413.62848427,833.91284858,ETH-DFI,253236.45127317
16215,7.513e-05,7.512e-05,2021-05-07 16:00:28.577832,0.002,['44.00000000@0'],2.0,0.0,4217.0,2401.50734442,7.458000000000001e-05,32196197.79980036,13406.66222595,BTC-DFI,278059.16079941
16216,4.32,4.25364,2021-05-07 16:00:28.577832,0.002,['2.75000000@0'],3.0,0.0,1296.0,7141810.54484134,4.22688917,1689613.86210577,0.2365806,USDT-DFI,3471282.26129928
16217,7.124551004858549,,2021-05-07 16:00:28.577832,0.002,['0.10000000@0'],7.0,0.0,188.0,1740176.84271344,7.01870914,247934.02975358,0.14247634,DOGE-DFI,647074.7278997
16218,0.0121580547112462,,2021-05-07 16:00:28.577832,0.002,['2.00000000@0'],9.0,0.0,469.0,12011.83809596,0.01190477,1008993.44118507,83.99992017,LTC-DFI,107822.92241999
16219,0.0030652645919366,,2021-05-07 16:00:28.577832,0.002,['1.00000000@0'],11.0,0.0,328.0,1419.74872798,0.0030683999999999,462699.70359574,325.90253083,BCH-DFI,25453.22933114
16220,0.00122477,,2021-05-07 17:00:43.876076,0.002,['8.25000000@0'],1.0,0.0,1726.0,8799.4352044,0.00120581,7297523.21162356,829.31722799,ETH-DFI,253316.0970276
16221,7.535e-05,7.441e-05,2021-05-07 17:00:43.876076,0.002,['44.00000000@0'],2.0,0.0,4219.0,2403.7584197,7.479000000000001e-05,32136089.07764757,13369.10099379,BTC-DFI,277929.64162406
16222,4.37,4.349,2021-05-07 17:00:43.876076,0.002,['2.75000000@0'],3.0,0.0,1296.0,7205585.91518875,4.28295499,1682386.55780944,0.23348365,USDT-DFI,3479281.58129461
16223,7.156191661481021,,2021-05-07 17:00:43.876076,0.002,['0.10000000@0'],7.0,0.0,188.0,1743335.70872613,7.04405282,247490.43653471,0.14196372,DOGE-DFI,647082.12058907
16224,0.0122977346278317,,2021-05-07 17:00:43.876076,0.002,['2.00000000@0'],9.0,0.0,469.0,12069.14266449,0.01201838,1004223.64305749,83.20588056,LTC-DFI,107824.04576619
16225,0.0031426866015116,,2021-05-07 17:00:43.876076,0.002,['1.00000000@0'],11.0,0.0,328.0,1440.39058639,0.00315443,456624.49555671,317.01435698,BCH-DFI,25468.7289338
16226,0.00123874,,2021-05-07 18:00:45.501314,0.002,['8.25000000@0'],1.0,0.0,1726.0,8808.29259871,0.00120819,7290454.12382754,827.68073859,ETH-DFI,253320.77250956
16227,7.551e-05,7.554e-05,2021-05-07 18:00:45.501314,0.002,['44.00000000@0'],2.0,0.0,4220.0,2403.8937854,7.48e-05,32135821.83910999,13368.23699711,BTC-DFI,277936.31148247
16228,4.39,4.34986,2021-05-07 18:00:45.501314,0.002,['2.75000000@0'],3.0,0.0,1296.0,7124727.53711068,4.29611142,1658413.11475863,0.23276863,USDT-DFI,3434966.64835218
16229,7.189578877377556,,2021-05-07 18:00:45.501314,0.002,['0.10000000@0'],7.0,0.0,187.0,1743029.22002395,7.04352736,247465.38631978,0.14197431,DOGE-DFI,646992.49185114
16230,0.0124257005377865,,2021-05-07 18:00:45.501314,0.002,['2.00000000@0'],9.0,0.0,469.0,12134.62349818,0.0121482999999999,998873.84225318,82.31601437,LTC-DFI,107827.7801849
16231,0.0031456229981584,,2021-05-07 18:00:45.501314,0.002,['1.00000000@0'],11.0,0.0,328.0,1440.45846845,0.00315468,456608.95640136,316.98862994,BCH-DFI,25468.89543048
16232,0.00124171,,2021-05-07 19:00:39.016772,0.002,['8.25000000@0'],1.0,0.0,1726.0,8828.79677053,0.00121372,7274156.51887368,823.91255659,ETH-DFI,253331.80130454
16233,7.564e-05,7.531e-05,2021-05-07 19:00:39.016772,0.002,['44.00000000@0'],2.0,0.0,4220.0,2403.98260381,7.48e-05,32136909.57265157,13368.19556086,BTC-DFI,277946.14709475
16234,4.38,4.3775,2021-05-07 19:00:39.016772,0.002,['2.75000000@0'],3.0,0.0,1298.0,7226309.09090713,4.2969279,1681738.50126111,0.2327244,USDT-DFI,3483610.02920797
16235,6.961021458381673,,2021-05-07 19:00:39.016772,0.002,['0.10000000@0'],7.0,0.0,187.0,1723736.42800163,6.88818006,250245.55291007,0.14517622,DOGE-DFI,647005.9079271
16236,0.0125985157912903,,2021-05-07 19:00:39.016772,0.002,['2.00000000@0'],9.0,0.0,469.0,12262.1973866,0.01231089,996044.08044363,81.22884088,LTC-DFI,108239.42168438
16237,0.0031983643068385,,2021-05-07 19:00:39.016772,0.002,['1.00000000@0'],11.0,0.0,328.0,1448.93918213,0.00319196,453933.25774717,313.28661916,BCH-DFI,25468.80724342
16238,0.00123141,,2021-05-07 20:00:34.697848,0.002,['8.25000000@0'],1.0,0.0,1726.0,8828.38097165,0.00121377,7273505.16722454,823.87758192,ETH-DFI,253314.49343427
16239,7.526e-05,7.559e-05,2021-05-07 20:00:34.697848,0.002,['44.00000000@0'],2.0,0.0,4226.0,2405.38871151,7.484e-05,32140364.72793674,13361.81739531,BTC-DFI,278042.32615813
16240,4.33,4.33672,2021-05-07 20:00:34.697848,0.002,['2.75000000@0'],3.0,0.0,1301.0,7230219.3039712,4.29505438,1683382.47928234,0.23282592,USDT-DFI,3486255.1462827
16241,6.810339132869245,,2021-05-07 20:00:34.697848,0.002,['0.10000000@0'],7.0,0.0,187.0,1707571.29467733,6.75906464,252634.26001227,0.14794946,DOGE-DFI,647031.02869582
16242,0.012567481279387,,2021-05-07 20:00:34.697848,0.002,['2.00000000@0'],9.0,0.0,469.0,12319.46066307,0.012426,991425.72475763,80.47639031,LTC-DFI,108240.04682843
16243,0.0032115229145497,,2021-05-07 20:00:34.697848,0.002,['1.00000000@0'],11.0,0.0,329.0,1457.93747331,0.00323166,451141.70397882,309.43830736,BCH-DFI,25469.09210165
16244,0.00124991,,2021-05-07 21:00:37.511850,0.002,['8.25000000@0'],1.0,0.0,1725.0,8854.49161256,0.00122348,7237105.46980758,817.33720991,ETH-DFI,253053.23651432
16245,7.6e-05,7.503e-05,2021-05-07 21:00:37.511850,0.002,['44.00000000@0'],2.0,0.0,4225.0,2406.37872843,7.485e-05,32147332.02815858,13359.21550849,BTC-DFI,278129.68008182
16246,4.37,4.34974,2021-05-07 21:00:37.511850,0.002,['2.75000000@0'],3.0,0.0,1302.0,7228342.95322961,4.29265806,1683885.09873532,0.23295589,USDT-DFI,3486323.10062731
16247,6.753050076107029,,2021-05-07 21:00:37.511850,0.002,['0.10000000@0'],7.0,0.0,187.0,1707386.82922612,6.75753619,252664.10431863,0.14798292,DOGE-DFI,647034.29339602
16248,0.0125932970231405,,2021-05-07 21:00:37.511850,0.002,['2.00000000@0'],9.0,0.0,469.0,12319.47016662,0.012426,991426.50952971,80.47639193,LTC-DFI,108240.13141722
16249,0.003227331137468,,2021-05-07 21:00:37.511850,0.002,['1.00000000@0'],11.0,0.0,329.0,1457.94940989,0.00323137,451185.33836968,309.46570251,BCH-DFI,25470.42802263
16250,0.00123521,,2021-05-07 22:00:26.176373,0.002,['8.25000000@0'],1.0,0.0,1725.0,8854.48901376,0.00122336,7237818.88154883,817.41802043,ETH-DFI,253065.67132953
16251,7.488e-05,7.475e-05,2021-05-07 22:00:26.176373,0.002,['44.00000000@0'],2.0,0.0,4224.0,2407.66319439,7.492000000000001e-05,32134568.45469746,13346.78726226,BTC-DFI,278148.66579339
16252,4.3,4.29413,2021-05-07 22:00:26.176373,0.002,['2.75000000@0'],3.0,0.0,1303.0,7229360.53608585,4.28953515,1685348.24400922,0.23312549,USDT-DFI,3488082.91756162
16253,6.370625195378185,,2021-05-07 22:00:26.176373,0.002,['0.10000000@0'],7.0,0.0,187.0,1666217.19971627,6.43527315,258919.4209965,0.15539355,DOGE-DFI,647049.74866119
16254,0.0126907298645338,,2021-05-07 22:00:26.176373,0.002,['2.00000000@0'],9.0,0.0,469.0,12359.31596294,0.01245794,992082.97024716,80.27005484,LTC-DFI,108450.92162185
16255,0.003236903713406,,2021-05-07 22:00:26.176373,0.002,['1.00000000@0'],11.0,0.0,330.0,1473.37996253,0.00325073,453244.64223541,307.62237424,BCH-DFI,25663.2258463
16256,0.00124521,,2021-05-07 23:00:33.784057,0.002,['8.25000000@0'],1.0,0.0,1726.0,8854.45585651,0.00122331,7238084.15107372,817.45104028,ETH-DFI,253069.83494198
16257,7.543e-05,7.514e-05,2021-05-07 23:00:33.784057,0.002,['44.00000000@0'],2.0,0.0,4223.0,2407.64940921,7.493e-05,32127822.2396493,13344.06168803,BTC-DFI,278118.67130244
16258,4.3,4.29405,2021-05-07 23:00:33.784057,0.002,['2.75000000@0'],3.0,0.0,1305.0,7229328.75961727,4.2652994,1694917.06899473,0.23445013,USDT-DFI,3497959.15520111
16259,5.997695768974339,,2021-05-07 23:00:33.784057,0.002,['0.10000000@0'],7.0,0.0,187.0,1635132.87763522,6.1971927,263850.57819208,0.16136338,DOGE-DFI,647060.80319277
16260,0.012801047899735,,2021-05-07 23:00:33.784057,0.002,['2.00000000@0'],9.0,0.0,469.0,12471.16654837,0.01268395,983223.71390248,78.83975489,LTC-DFI,108453.04347548
16261,0.0032932022179334,,2021-05-07 23:00:33.784057,0.002,['1.00000000@0'],11.0,0.0,330.0,1473.75533818,0.00325239,453129.24315151,307.46571796,BCH-DFI,25663.22713342
16262,0.00123976,,2021-05-08 00:01:03.541915,0.002,['8.25000000@0'],1.0,0.0,1726.0,8854.6636787,0.0012232999999999,7238329.94072509,817.45961262,ETH-DFI,253077.10167659
16263,7.557e-05,7.557e-05,2021-05-08 00:01:03.541915,0.002,['44.00000000@0'],2.0,0.0,4223.0,2407.92483352,7.495e-05,32126869.12868013,13342.13953917,BTC-DFI,278130.45291976
16264,4.33,4.34962,2021-05-08 00:01:03.541915,0.002,['2.75000000@0'],3.0,0.0,1305.0,7227949.07742881,4.26322299,1695418.95587435,0.23456431,USDT-DFI,3498143.16277328
16265,6.350090925089458,,2021-05-08 00:01:03.541915,0.002,['0.10000000@0'],7.0,0.0,187.0,1646457.75911682,6.28294546,262051.89417554,0.15916101,DOGE-DFI,647080.75296701
16266,0.0124672482796349,,2021-05-08 00:01:03.541915,0.002,['2.00000000@0'],9.0,0.0,469.0,12548.01483517,0.01261118,994991.03383611,79.29469696,LTC-DFI,109435.72702867
16267,0.0031909092248964,,2021-05-08 00:01:03.541915,0.002,['1.00000000@0'],11.0,0.0,330.0,1473.75579499,0.0032521,453169.32445024,307.49281936,BCH-DFI,25664.36609921
16268,0.00122299,,2021-05-08 01:01:12.964480,0.002,['8.25000000@0'],1.0,0.0,1726.0,8854.66367989,0.0012232999999999,7238329.94169786,817.45961262,ETH-DFI,253077.10171059
16269,7.489e-05,7.487e-05,2021-05-08 01:01:12.964480,0.002,['44.00000000@0'],2.0,0.0,4223.0,2407.98136199,7.495e-05,32127302.06293132,13342.00611768,BTC-DFI,278135.59162428
16270,4.32,4.30887,2021-05-08 01:01:12.964480,0.002,['2.75000000@0'],3.0,0.0,1305.0,7228556.66655227,4.26322928,1695558.97094143,0.23456397,USDT-DFI,3498434.63752685
16271,6.391790100715082,,2021-05-08 01:01:12.964480,0.002,['0.10000000@0'],7.0,0.0,187.0,1660599.663918,6.39099762,259834.18586668,0.15647009,DOGE-DFI,647098.14035466
16272,0.0124657336603664,,2021-05-08 01:01:12.964480,0.002,['2.00000000@0'],9.0,0.0,469.0,12496.40530616,0.01250765,999100.31706046,79.95101731,LTC-DFI,109435.72812483
16273,0.0031790652665042,,2021-05-08 01:01:12.964480,0.002,['1.00000000@0'],11.0,0.0,330.0,1466.20353665,0.00321886,455503.75169074,310.66883983,BCH-DFI,25664.37174178
16274,0.00123597,,2021-05-08 02:00:57.868380,0.002,['8.25000000@0'],1.0,0.0,1725.0,8848.56391568,0.00122163,7243212.38354605,818.5749069,ETH-DFI,253075.22709165
16275,7.588e-05,7.555e-05,2021-05-08 02:00:57.868380,0.002,['44.00000000@0'],2.0,0.0,4223.0,2408.23584678,7.496e-05,32123607.27428408,13339.06200143,BTC-DFI,278134.29371076
16276,4.38,4.34384,2021-05-08 02:00:57.868380,0.002,['2.75000000@0'],3.0,0.0,1305.0,7237338.01397874,4.2705006,1694728.2505165,0.23416458,USDT-DFI,3499701.32995712
16277,6.3470993900698325,,2021-05-08 02:00:57.868380,0.002,['0.10000000@0'],7.0,0.0,187.0,1661102.811455,6.39462944,259765.29601004,0.15638122,DOGE-DFI,647110.35994237
16278,0.012379525734151,,2021-05-08 02:00:57.868380,0.002,['2.00000000@0'],9.0,0.0,469.0,12470.42242206,0.01245565,1001185.43762727,80.28480541,LTC-DFI,109435.91580083
16279,0.003062423089831,,2021-05-08 02:00:57.868380,0.002,['1.00000000@0'],11.0,0.0,329.0,1435.88747501,0.00308997,464692.86314396,323.62763185,BCH-DFI,25652.5611195
16280,0.00123547,,2021-05-08 03:01:04.712332,0.002,['8.25000000@0'],1.0,0.0,1725.0,8852.53598738,0.00122278,7239668.00889101,817.80723842,ETH-DFI,253070.08169727
16281,7.519e-05,7.466e-05,2021-05-08 03:01:04.712332,0.002,['44.00000000@0'],2.0,0.0,4223.0,2408.18831432,7.496e-05,32123671.79385238,13339.35207758,BTC-DFI,278131.82817203
16282,4.37,4.35,2021-05-08 03:01:04.712332,0.002,['2.75000000@0'],3.0,0.0,1306.0,7241766.7153062,4.29592802,1685728.13132959,0.23277857,USDT-DFI,3491463.86229556
16283,6.265152134237694,,2021-05-08 03:01:04.712332,0.002,['0.10000000@0'],7.0,0.0,187.0,1646484.3996251,6.28234153,262081.32604751,0.15917631,DOGE-DFI,647122.28715917
16284,0.0123943502183901,,2021-05-08 03:01:04.712332,0.002,['2.00000000@0'],9.0,0.0,469.0,12478.16216878,0.01246908,1000728.22743233,80.19836686,LTC-DFI,109444.87254782
16285,0.0030286019225038,,2021-05-08 03:01:04.712332,0.002,['1.00000000@0'],11.0,0.0,329.0,1435.37046562,0.00308771,464865.59734237,323.86454122,BCH-DFI,25652.70888403
16286,0.00124393,,2021-05-08 04:00:31.559771,0.002,['8.25000000@0'],1.0,0.0,1725.0,8852.99373271,0.0012226,7241110.35042951,817.92787491,ETH-DFI,253101.8331299
16287,7.559e-05,7.466e-05,2021-05-08 04:00:31.559771,0.002,['44.00000000@0'],2.0,0.0,4223.0,2408.31430321,7.496e-05,32124013.54595381,13338.79614597,BTC-DFI,278140.58291564
16288,4.39,4.375,2021-05-08 04:00:31.559771,0.002,['2.75000000@0'],3.0,0.0,1306.0,7237378.73645272,4.31332448,1677911.9591831,0.23183973,USDT-DFI,3482304.57637115
16289,6.204184079130905,,2021-05-08 04:00:31.559771,0.002,['0.10000000@0'],7.0,0.0,188.0,1638808.09587399,6.22173412,263400.53465863,0.16072689,DOGE-DFI,647234.83722697
16290,0.0124327386009628,,2021-05-08 04:00:31.559771,0.002,['2.00000000@0'],9.0,0.0,469.0,12477.64542845,0.01246804,1000769.67177987,80.20500963,LTC-DFI,109444.87259711
16291,0.0030544017477579,,2021-05-08 04:00:31.559771,0.002,['1.00000000@0'],11.0,0.0,329.0,1439.67194086,0.00310615,463490.59866023,321.9418157,BCH-DFI,25653.09381523
16292,0.00123396,,2021-05-08 05:00:50.613649,0.002,['8.25000000@0'],1.0,0.0,1725.0,8851.0310499,0.00122205,7242721.15035077,818.29123742,ETH-DFI,253101.92243325
16293,7.579e-05,7.466e-05,2021-05-08 05:00:50.613649,0.002,['44.00000000@0'],2.0,0.0,4223.0,2408.19505586,7.493e-05,32135336.15328391,13344.15834593,BTC-DFI,278182.7087343
16294,4.4,4.375,2021-05-08 05:00:50.613649,0.002,['2.75000000@0'],3.0,0.0,1306.0,7254889.79206987,4.33964513,1671770.28707647,0.23043358,USDT-DFI,3480128.07797919
16295,6.0582028066001365,,2021-05-08 05:00:50.613649,0.002,['0.10000000@0'],7.0,0.0,188.0,1600718.09733842,5.93576861,269673.26404867,0.16847017,DOGE-DFI,647240.79391699
16296,0.0125879727642043,,2021-05-08 05:00:50.613649,0.002,['2.00000000@0'],9.0,0.0,469.0,12471.01373468,0.01245469,1001310.1395435,80.29099805,LTC-DFI,109445.32564751
16297,0.0031324306237808,,2021-05-08 05:00:50.613649,0.002,['1.00000000@0'],11.0,0.0,329.0,1447.06080757,0.00313808,461129.32439199,318.66616936,BCH-DFI,25653.24303375
16298,0.00123702,,2021-05-08 06:00:55.231941,0.002,['8.25000000@0'],1.0,0.0,1726.0,8852.46663374,0.00122199,7244301.37831073,818.33704412,ETH-DFI,253150.05921853
16299,7.552e-05,7.424e-05,2021-05-08 06:00:55.231941,0.002,['44.00000000@0'],2.0,0.0,4223.0,2407.97258857,7.492000000000001e-05,32139157.25397602,13346.97803726,BTC-DFI,278186.39687842
16300,4.38,4.35,2021-05-08 06:00:55.231941,0.002,['2.75000000@0'],3.0,0.0,1305.0,7248691.95607564,4.3342741,1672411.98567903,0.23071914,USDT-DFI,3479308.79087978
16301,6.074651643692556,,2021-05-08 06:00:55.231941,0.002,['0.10000000@0'],7.0,0.0,188.0,1616765.53940558,6.05515729,267006.36500926,0.16514847,DOGE-DFI,647252.65065775
16302,0.0125825912094225,,2021-05-08 06:00:55.231941,0.002,['2.00000000@0'],9.0,0.0,469.0,12501.84487998,0.01251682,998803.14118025,79.89245993,LTC-DFI,109443.26349051
16303,0.0031413612565445,,2021-05-08 06:00:55.231941,0.002,['1.00000000@0'],11.0,0.0,329.0,1451.48654245,0.00315677,459800.8597093,316.77927852,BCH-DFI,25655.40122641
16304,0.00124757,,2021-05-08 07:00:39.410206,0.002,['8.25000000@0'],1.0,0.0,1726.0,8852.98316041,0.00122195,7244946.14701937,818.36212898,ETH-DFI,253168.71025986
