,fiatAmount,fiatCurrency,date,cryptoAmount,cryptoCurrency,order
2042,416.660284448762,EUR,2022-01-24T12:46:56.000Z,416.66,DFI,sell
2043,2737.7060686927603,EUR,2022-01-24T12:46:56.000Z,2737.71,DFI,sell
2044,20.924819918637,EUR,2022-01-24T12:46:56.000Z,20.92,DFI,sell
2048,6.335226636489001,EUR,2022-01-24T12:46:56.000Z,6.34,DFI,sell
2034,140.10151029786297,EUR,2022-01-24T12:46:56.000Z,140.1,DFI,sell
2039,1705.717562017464,EUR,2022-01-24T12:46:56.000Z,1705.72,DFI,sell
2029,106.35979107850599,EUR,2022-01-24T12:46:56.000Z,106.36,DFI,sell
2046,527.573342676028,EUR,2022-01-24T12:46:56.000Z,527.57,DFI,sell
2036,529.611469091226,EUR,2022-01-24T12:46:56.000Z,529.61,DFI,sell
2030,2.110577396679,EUR,2022-01-24T12:46:56.000Z,2.11,DFI,sell
2035,262.49663125266,EUR,2022-01-24T12:46:56.000Z,262.5,DFI,sell
8039,890.0,EUR,2022-01-24T12:52:09.998Z,981.62504238,dUSDT,buy
6511,900.0,EUR,2022-01-24T13:03:05.427Z,0.44292178,dETH,buy
8286,75.0,EUR,2022-01-24T13:16:07.292Z,71.77536468,DUSD,buy
6697,1500.0,EUR,2022-01-24T13:23:08.898Z,702.09173001,DFI,buy
4127,20.0,EUR,2022-01-24T13:23:08.898Z,9.39958874,DFI,buy
7367,200.0,EUR,2022-01-24T13:23:08.898Z,93.61223067,DFI,buy
6116,1000.0,EUR,2022-01-24T13:23:08.898Z,469.26008047,DFI,buy
8195,30.0,EUR,2022-01-24T13:23:08.898Z,13.96989897,DFI,buy
7228,800.0,EUR,2022-01-24T13:23:08.898Z,374.44892267,DFI,buy
6687,150.0,EUR,2022-01-24T13:30:06.209Z,0.00494314,dBTC,buy
7991,250.0,EUR,2022-01-24T13:30:06.209Z,0.00823856,dBTC,buy
7911,900.0,EUR,2022-01-24T13:41:05.667Z,992.87894202,dUSDC,buy
7696,200.0,EUR,2022-01-24T13:41:05.667Z,220.63976489,dUSDC,buy
8235,500.0,EUR,2022-01-24T13:41:05.667Z,551.59941223,dUSDC,buy
8285,125.01,EUR,2022-01-24T13:51:06.170Z,0.26390233,dQQQ,buy
7489,200.0,EUR,2022-01-24T13:58:07.161Z,94.45516277,DFI,buy
8047,900.0,EUR,2022-01-24T13:58:07.161Z,423.3133417,DFI,buy
809,400.0,EUR,2022-01-24T13:58:07.161Z,188.13926298,DFI,buy
4970,100.0,EUR,2022-01-24T13:58:07.161Z,47.03481574,DFI,buy
7540,500.0,EUR,2022-01-24T13:58:07.161Z,235.77647134,DFI,buy
8301,25.01,EUR,2022-01-24T13:58:07.161Z,11.70314406,DFI,buy
849,60.0,EUR,2022-01-24T13:58:07.161Z,28.22088945,DFI,buy
7649,900.0,EUR,2022-01-24T13:58:07.161Z,424.39764842,DFI,buy
3789,300.0,EUR,2022-01-24T13:58:07.161Z,141.68274415,DFI,buy
8006,350.0,EUR,2022-01-24T13:58:07.161Z,164.62185511,DFI,buy
7878,490.0,EUR,2022-01-24T13:58:07.161Z,229.28990761,DFI,buy
430,366.01,EUR,2022-01-24T13:58:07.161Z,172.85767062,DFI,buy
7204,300.0,EUR,2022-01-24T13:58:07.161Z,140.38157609,DFI,buy
2413,700.0,EUR,2022-01-24T13:58:07.161Z,329.24371021,DFI,buy
2907,250.0,EUR,2022-01-24T13:58:07.161Z,116.98464674,DFI,buy
5397,35.0,EUR,2022-01-24T13:58:07.161Z,16.46218551,DFI,buy
8236,5.01,EUR,2022-01-24T13:58:07.161Z,2.36248024,DFI,buy
1596,25.01,EUR,2022-01-24T13:58:07.161Z,11.76340742,DFI,buy
5781,900.0,EUR,2022-01-24T13:58:07.161Z,421.14472827,DFI,buy
7976,250.0,EUR,2022-01-24T14:12:10.489Z,235.7336634,DUSD,buy
8163,890.0,EUR,2022-01-24T14:24:06.198Z,980.73839901,dUSDT,buy
6616,25.01,EUR,2022-01-24T14:33:05.476Z,0.01237407,dETH,buy
7534,900.0,EUR,2022-01-24T14:43:05.780Z,994.63519313,dUSDC,buy
7971,75.0,EUR,2022-01-24T14:50:05.488Z,34.80154936,DFI,buy
8032,1000.0,EUR,2022-01-24T14:50:05.488Z,464.02065816,DFI,buy
7972,75.0,EUR,2022-01-24T14:57:05.447Z,34.88333173,DFI,buy
5578,500.0,EUR,2022-01-24T15:41:06.353Z,231.55460037,DFI,buy
5841,200.0,EUR,2022-01-24T15:41:06.353Z,93.480333,DFI,buy
1352,100.0,EUR,2022-01-24T15:41:06.353Z,46.7401665,DFI,buy
1981,900.0,EUR,2022-01-24T15:41:06.353Z,420.01762886,DFI,buy
6674,900.0,EUR,2022-01-24T15:41:06.353Z,418.94451279,DFI,buy
5460,200.0,EUR,2022-01-24T15:41:06.353Z,93.09878062,DFI,buy
8251,100.0,EUR,2022-01-24T15:46:06.701Z,46.44559483,DFI,buy
8111,900.0,EUR,2022-01-24T15:46:06.701Z,415.86890698,DFI,buy
8282,600.0,EUR,2022-01-24T15:46:06.701Z,278.67356898,DFI,buy
8230,50.0,EUR,2022-01-24T15:46:06.701Z,23.22279742,DFI,buy
8305,50.0,EUR,2022-01-24T15:46:06.701Z,23.10382817,DFI,buy
8360,861.85,EUR,2022-01-24T15:46:06.701Z,400.29135904,DFI,buy
7505,65.01,EUR,2022-01-24T15:46:06.701Z,30.1942812,DFI,buy
8112,100.0,EUR,2022-01-24T15:51:07.399Z,46.21567665,DFI,buy
762,175.0,EUR,2022-01-24T15:58:09.001Z,193.96064239,dUSDC,buy
7743,400.0,EUR,2022-01-24T15:58:09.001Z,443.33861117,dUSDC,buy
8340,900.0,EUR,2022-01-24T16:17:05.343Z,419.90784237,DFI,buy
7205,200.0,EUR,2022-01-24T18:11:09.498Z,221.89516586,dUSDC,buy
6932,850.0,EUR,2022-01-24T23:31:06.710Z,0.02581626,dBTC,buy
7682,955.46,EUR,2022-01-25T00:46:08.973Z,425.94039256,DFI,buy
7683,955.52,EUR,2022-01-25T00:55:06.100Z,425.90058916,DFI,buy
7599,95.53,EUR,2022-01-25T05:18:06.063Z,42.66062189,DFI,buy
7431,5253.83,EUR,2022-01-25T05:18:06.063Z,2352.2319598,DFI,buy
8242,764.2,EUR,2022-01-25T05:18:06.063Z,341.26711244,DFI,buy
6275,955.25,EUR,2022-01-25T05:18:06.063Z,431.63611995,DFI,buy
8058,859.73,EUR,2022-01-25T05:18:06.063Z,383.92773434,DFI,buy
2964,238.81,EUR,2022-01-25T05:18:06.063Z,107.19400584,DFI,buy
2100,477.63,EUR,2022-01-25T05:28:05.670Z,0.01453483,dBTC,buy
8369,238.81,EUR,2022-01-25T05:39:11.599Z,0.10894397,dETH,buy
7600,47.77,EUR,2022-01-25T05:47:05.854Z,52.4476142,dUSDC,buy
5009,286.57,EUR,2022-01-25T05:55:06.428Z,128.76100706,DFI,buy
3132,1000.0,EUR,2022-01-25T07:27:08.613Z,453.11179407,DFI,buy
2592,900.0,EUR,2022-01-25T07:27:08.613Z,407.80061466,DFI,buy
7721,850.0,EUR,2022-01-25T07:27:08.613Z,385.14502496,DFI,buy
8316,300.0,EUR,2022-01-25T07:42:08.597Z,331.03448276,dUSDC,buy
8325,2000.0,EUR,2022-01-25T07:47:05.567Z,899.57889771,DFI,buy
8223,900.0,EUR,2022-01-25T07:47:05.567Z,402.73667967,DFI,buy
2852,900.0,EUR,2022-01-25T07:47:05.567Z,404.81050397,DFI,buy
8324,30.0,EUR,2022-01-25T07:47:05.567Z,13.49368347,DFI,buy
8216,400.0,EUR,2022-01-25T07:47:05.567Z,179.91577954,DFI,buy
860,40.0,EUR,2022-01-25T07:57:06.135Z,0.00122395,dBTC,buy
6010,4500.0,EUR,2022-01-25T07:57:06.135Z,0.13734223,dBTC,buy
4715,5.01,EUR,2022-01-25T07:57:06.135Z,0.0001533,dBTC,buy
156,25.01,EUR,2022-01-25T08:08:06.286Z,0.01147171,dETH,buy
7686,500.0,EUR,2022-01-25T08:08:06.286Z,0.22992987,dETH,buy
8334,100.0,EUR,2022-01-25T08:23:41.731Z,110.27002599,dUSDC,buy
8388,100.0,EUR,2022-01-25T08:23:41.731Z,109.70511807,dUSDC,buy
7201,28626.3,EUR,2022-01-25T08:23:41.731Z,31647.08456671,dUSDC,buy
8193,25.01,EUR,2022-01-25T08:30:06.359Z,11.03291837,DFI,buy
5718,550.0,EUR,2022-01-25T08:30:06.359Z,243.87652059,DFI,buy
7278,500.0,EUR,2022-01-25T08:30:06.359Z,222.27382209,DFI,buy
767,5.01,EUR,2022-01-25T08:30:06.359Z,2.2101128,DFI,buy
8139,20.0,EUR,2022-01-25T08:30:06.359Z,8.86823711,DFI,buy
3531,1909.88,EUR,2022-01-25T08:30:06.359Z,849.03265467,DFI,buy
8232,150.0,EUR,2022-01-25T08:30:06.359Z,66.17104177,DFI,buy
2050,900.0,EUR,2022-01-25T08:30:06.359Z,397.02625064,DFI,buy
266,50.0,EUR,2022-01-25T08:30:06.359Z,22.17059278,DFI,buy
6914,700.0,EUR,2022-01-25T08:30:06.359Z,308.79819494,DFI,buy
8191,200.0,EUR,2022-01-25T08:30:06.359Z,88.68237112,DFI,buy
3872,500.0,EUR,2022-01-25T08:30:06.359Z,220.57013924,DFI,buy
3428,4400.0,EUR,2022-01-25T08:30:06.359Z,1956.0096344,DFI,buy
4576,449.99,EUR,2022-01-25T08:30:06.359Z,199.53090091,DFI,buy
5946,900.0,EUR,2022-01-25T08:30:06.359Z,399.07067006,DFI,buy
8356,100.0,EUR,2022-01-25T08:30:06.359Z,44.34118556,DFI,buy
7148,1000.0,EUR,2022-01-25T08:30:06.359Z,443.41185562,DFI,buy
6045,900.0,EUR,2022-01-25T08:30:06.359Z,400.09287976,DFI,buy
8382,300.0,EUR,2022-01-25T08:30:06.359Z,133.36429325,DFI,buy
6810,100.0,EUR,2022-01-25T08:30:06.359Z,44.34118558,DFI,buy
2851,120.0,EUR,2022-01-25T08:30:06.359Z,53.20942267,DFI,buy
7153,500.0,EUR,2022-01-25T08:30:06.359Z,221.70592781,DFI,buy
1560,600.0,EUR,2022-01-25T08:30:06.359Z,266.04711337,DFI,buy
4639,300.0,EUR,2022-01-25T08:30:06.359Z,133.02355669,DFI,buy
8311,250.0,EUR,2022-01-25T08:30:06.359Z,110.28506962,DFI,buy
8304,9.99,EUR,2022-01-25T08:40:07.004Z,4.45751976,DFI,buy
8274,5000.0,EUR,2022-01-25T08:48:06.979Z,5509.76628655,dUSDC,buy
8337,50.0,EUR,2022-01-25T08:54:05.456Z,55.08522407,dUSDT,buy
8113,800.0,EUR,2022-01-25T08:54:05.456Z,884.9757309,dUSDT,buy
7450,900.0,EUR,2022-01-25T08:54:05.456Z,991.53403318,dUSDT,buy
301,400.0,EUR,2022-01-25T08:59:06.272Z,178.35791517,DFI,buy
7720,900.0,EUR,2022-01-25T08:59:06.272Z,401.30530912,DFI,buy
8380,400.0,EUR,2022-01-25T09:11:08.925Z,4.07269969,dARKK,buy
8186,300.0,EUR,2022-01-25T09:19:08.143Z,330.58597719,dUSDC,buy
8381,400.0,EUR,2022-01-25T09:29:06.921Z,384.89996236,DUSD,buy
2091,855.96500468571,EUR,2022-01-25T09:36:56.000Z,855.97,DFI,sell
2088,145.12265216145903,EUR,2022-01-25T09:36:56.000Z,145.12,DFI,sell
2094,400.436707213204,EUR,2022-01-25T09:36:56.000Z,410.49,DFI,sell
2093,160.69199183000399,EUR,2022-01-25T09:36:56.000Z,164.67,DFI,sell
2092,37.275268914312,EUR,2022-01-25T09:36:56.000Z,37.28,DFI,sell
2084,18.681317723592,EUR,2022-01-25T09:36:56.000Z,18.68,DFI,sell
2085,1193.1813078972039,EUR,2022-01-25T09:36:56.000Z,1193.18,DFI,sell
2090,9.1313103141,EUR,2022-01-25T09:36:56.000Z,9.13,DFI,sell
2086,820.912252520243,EUR,2022-01-25T09:36:56.000Z,820.91,DFI,sell
2089,2683.2430048905,EUR,2022-01-25T09:36:56.000Z,2683.24,DFI,sell
2073,157.25717697958999,EUR,2022-01-25T09:36:56.000Z,160.66,DFI,sell
2087,33.773306491187995,EUR,2022-01-25T09:36:56.000Z,33.77,DFI,sell
8194,25.01,EUR,2022-01-25T09:43:06.578Z,0.00075291,dBTC,buy
8355,2000.0,EUR,2022-01-25T09:43:06.578Z,0.06051869,dBTC,buy
8302,100.0,EUR,2022-01-25T09:49:05.744Z,44.24281147,DFI,buy
2893,100.0,EUR,2022-01-25T09:49:05.744Z,44.47063233,DFI,buy
8244,50.0,EUR,2022-01-25T09:49:05.744Z,22.23531617,DFI,buy
7454,250.0,EUR,2022-01-25T09:49:05.744Z,110.60702868,DFI,buy
8408,95.36,EUR,2022-01-25T09:49:05.744Z,42.18994502,DFI,buy
8379,9000.0,EUR,2022-01-25T09:49:05.744Z,4029.01195095,DFI,buy
7314,900.0,EUR,2022-01-25T09:49:05.744Z,401.87600122,DFI,buy
5581,1000.0,EUR,2022-01-25T09:49:05.744Z,442.42811472,DFI,buy
5246,899.0,EUR,2022-01-25T09:49:05.744Z,400.81503946,DFI,buy
7648,900.0,EUR,2022-01-25T09:49:05.744Z,401.26088489,DFI,buy
4277,900.0,EUR,2022-01-25T09:49:05.744Z,398.18530325,DFI,buy
1715,500.0,EUR,2022-01-25T09:49:05.744Z,222.35316167,DFI,buy
2083,19.593490446942997,EUR,2022-01-25T09:55:57.000Z,19.59,DFI,sell
2069,10.0975614444,EUR,2022-01-25T09:55:57.000Z,10.1,DFI,sell
2076,4.0056631432789995,EUR,2022-01-25T09:55:57.000Z,4.01,DFI,sell
2075,2.0039477366250003,EUR,2022-01-25T09:55:57.000Z,2.0,DFI,sell
2074,469.97013275832,EUR,2022-01-25T09:55:57.000Z,469.97,DFI,sell
2072,40.047532679232,EUR,2022-01-25T09:55:57.000Z,40.05,DFI,sell
2071,1397.367836836439,EUR,2022-01-25T09:55:57.000Z,1397.37,DFI,sell
2070,636.41441083785,EUR,2022-01-25T09:55:57.000Z,636.41,DFI,sell
2077,794.193481705312,EUR,2022-01-25T09:55:57.000Z,794.19,DFI,sell
2068,100.9767749832,EUR,2022-01-25T09:55:57.000Z,100.98,DFI,sell
2067,30.2637098874,EUR,2022-01-25T09:55:57.000Z,30.26,DFI,sell
2066,16.50541179356,EUR,2022-01-25T09:55:57.000Z,16.51,DFI,sell
2065,510.712646458778,EUR,2022-01-25T09:55:57.000Z,510.71,DFI,sell
2078,98.67850296512,EUR,2022-01-25T09:55:57.000Z,98.68,DFI,sell
2064,440.51172237149,EUR,2022-01-25T09:55:57.000Z,440.51,DFI,sell
2081,3.970168590752001,EUR,2022-01-25T09:55:57.000Z,3.97,DFI,sell
2082,923.681694794656,EUR,2022-01-25T09:55:57.000Z,923.68,DFI,sell
2063,198.617137601792,EUR,2022-01-25T09:55:57.000Z,198.62,DFI,sell
2080,7.542035886736,EUR,2022-01-25T09:55:57.000Z,7.54,DFI,sell
8128,200.0,EUR,2022-01-25T10:00:05.918Z,88.50842629,DFI,buy
8156,50.0,EUR,2022-01-25T10:00:05.918Z,22.24104636,DFI,buy
8176,100.0,EUR,2022-01-25T10:00:05.918Z,44.48209272,DFI,buy
8339,800.0,EUR,2022-01-25T10:00:05.918Z,355.85674174,DFI,buy
8312,250.0,EUR,2022-01-25T10:00:05.918Z,110.63553285,DFI,buy
8303,37586.83,EUR,2022-01-25T10:13:06.053Z,41617.02057562,dUSDT,buy
8389,200.0,EUR,2022-01-25T10:13:06.053Z,221.21896163,dUSDT,buy
7166,9653.0,EUR,2022-01-25T10:13:06.053Z,10731.60835214,dUSDT,buy
8205,9.01,EUR,2022-01-25T10:21:26.864Z,0.30325087,dSLV,buy
8268,100.0,EUR,2022-01-25T10:21:26.864Z,3.34847201,dSLV,buy
2104,904.3775473040099,EUR,2022-01-25T10:25:56.000Z,927.4,DFI,sell
2098,10.66226693395,EUR,2022-01-25T10:25:56.000Z,10.93,DFI,sell
2109,128.519593026851,EUR,2022-01-25T10:25:56.000Z,131.82,DFI,sell
2111,843.7690241133499,EUR,2022-01-25T10:29:56.000Z,843.77,DFI,sell
2110,1896.39309130942,EUR,2022-01-25T10:29:56.000Z,1896.39,DFI,sell
2101,75.700901003,EUR,2022-01-25T10:29:56.000Z,75.7,DFI,sell
2099,6.982385827122,EUR,2022-01-25T10:29:56.000Z,6.98,DFI,sell
2108,37874.921574147294,EUR,2022-01-25T10:29:56.000Z,37874.92,DFI,sell
2107,146.629578103358,EUR,2022-01-25T10:29:56.000Z,146.63,DFI,sell
2095,42.423491547717,EUR,2022-01-25T10:29:56.000Z,42.42,DFI,sell
2102,1.159427843892,EUR,2022-01-25T10:29:56.000Z,1.16,DFI,sell
2105,11.816920050412,EUR,2022-01-25T10:29:56.000Z,11.82,DFI,sell
2096,321.392311883313,EUR,2022-01-25T10:29:56.000Z,321.39,DFI,sell
2103,20.938412169866,EUR,2022-01-25T10:29:56.000Z,20.94,DFI,sell
2097,841.505394281664,EUR,2022-01-25T10:29:56.000Z,841.51,DFI,sell
2100,668.53126031082,EUR,2022-01-25T10:29:56.000Z,668.53,DFI,sell
4746,100.0,EUR,2022-01-25T10:31:05.722Z,0.00299666,dBTC,buy
8280,100.0,EUR,2022-01-25T10:31:05.722Z,0.00298131,dBTC,buy
8359,900.0,EUR,2022-01-25T10:42:09.283Z,985.56445246,dUSDC,buy
8390,13.0,EUR,2022-01-25T10:49:06.310Z,14.30439684,dUSDC,buy
8394,114.39,EUR,2022-01-25T10:58:06.636Z,50.49292374,DFI,buy
6322,450.0,EUR,2022-01-25T10:58:06.636Z,200.68030391,DFI,buy
8051,900.0,EUR,2022-01-25T10:58:06.636Z,397.26926624,DFI,buy
8002,250.0,EUR,2022-01-25T10:58:06.636Z,110.92081584,DFI,buy
8412,95.32,EUR,2022-01-25T10:58:06.636Z,42.0752294,DFI,buy
6125,952.76,EUR,2022-01-25T10:58:06.636Z,420.55807345,DFI,buy
2106,9044.265601650479,EUR,2022-01-25T11:31:57.000Z,9044.27,DFI,sell
8114,800.0,EUR,2022-01-25T11:54:05.556Z,882.38604389,dUSDT,buy
7262,900.0,EUR,2022-01-25T13:31:17.954Z,396.8453511,DFI,buy
7550,500.0,EUR,2022-01-25T13:31:17.954Z,221.60491056,DFI,buy
8315,250.0,EUR,2022-01-25T13:31:17.954Z,110.80245527,DFI,buy
7229,850.0,EUR,2022-01-25T13:31:17.954Z,376.72834795,DFI,buy
3554,150.0,EUR,2022-01-25T13:31:17.954Z,66.48147317,DFI,buy
8146,900.0,EUR,2022-01-25T13:31:17.954Z,398.888839,DFI,buy
8020,100.0,EUR,2022-01-25T13:31:17.954Z,44.32098211,DFI,buy
6222,8263.77,EUR,2022-01-25T13:31:17.954Z,3671.96564233,DFI,buy
7322,200.0,EUR,2022-01-25T13:38:11.764Z,219.91888238,dUSDC,buy
8367,400.0,EUR,2022-01-25T13:38:11.764Z,439.83776476,dUSDC,buy
262,50.0,EUR,2022-01-25T13:45:38.918Z,22.1802201,DFI,buy
1848,90.0,EUR,2022-01-25T13:45:38.918Z,39.92439618,DFI,buy
7625,547.29,EUR,2022-01-25T13:45:38.918Z,242.78025318,DFI,buy
8088,300.0,EUR,2022-01-25T13:45:38.918Z,132.39955155,DFI,buy
8287,170.0,EUR,2022-01-25T13:54:18.009Z,162.01631638,DUSD,buy
7850,800.0,EUR,2022-01-25T14:03:06.140Z,885.13513514,dUSDT,buy
7851,200.0,EUR,2022-01-25T14:09:17.588Z,221.30870594,dUSDT,buy
8402,262.65,EUR,2022-01-25T14:24:08.600Z,115.13874525,DFI,buy
8404,50.0,EUR,2022-01-25T14:24:08.600Z,22.03153107,DFI,buy
8377,600.0,EUR,2022-01-25T14:24:08.600Z,264.37837284,DFI,buy
5777,15000.0,EUR,2022-01-25T15:53:05.409Z,6602.6592505,DFI,buy
6567,15.0,EUR,2022-01-25T16:06:06.876Z,6.63726652,DFI,buy
6177,500.0,EUR,2022-01-25T16:06:06.876Z,220.33918799,DFI,buy
369,900.0,EUR,2022-01-25T16:06:06.876Z,397.62644653,DFI,buy
8306,249.99,EUR,2022-01-25T16:06:06.876Z,109.60081638,DFI,buy
7214,427.6,EUR,2022-01-25T16:06:06.876Z,188.43407357,DFI,buy
8353,668.82,EUR,2022-01-25T16:06:06.876Z,294.73451139,DFI,buy
8250,49.99,EUR,2022-01-25T16:06:06.876Z,22.02951202,DFI,buy
6354,1000.0,EUR,2022-01-25T16:06:06.876Z,438.42080234,DFI,buy
8430,9.99,EUR,2022-01-25T16:06:06.876Z,4.37982382,DFI,buy
5225,749.99,EUR,2022-01-25T16:06:06.876Z,330.5043752,DFI,buy
3315,900.0,EUR,2022-01-25T16:06:06.876Z,396.61053839,DFI,buy
8385,800.0,EUR,2022-01-25T16:59:22.110Z,875.66227032,dUSDC,buy
7538,900.0,EUR,2022-01-25T16:59:22.110Z,992.72911735,dUSDC,buy
8322,200.0,EUR,2022-01-25T16:59:22.110Z,220.04283621,dUSDC,buy
8427,669.99,EUR,2022-01-25T17:10:06.065Z,0.02001733,dBTC,buy
6941,800.0,EUR,2022-01-25T17:10:06.065Z,0.02396288,dBTC,buy
8429,49.99,EUR,2022-01-25T17:22:07.684Z,54.98730982,dUSDT,buy
8160,889.99,EUR,2022-01-25T17:22:07.684Z,978.95890905,dUSDT,buy
7162,37875.0,EUR,2022-01-25T18:57:06.499Z,42050.12962128,dUSDT,buy
5706,2500.0,EUR,2022-01-25T19:08:05.962Z,1073.24209584,DFI,buy
7603,849.99,EUR,2022-01-25T20:02:06.573Z,0.02500925,dBTC,buy
7607,100.0,EUR,2022-01-25T20:10:08.087Z,43.21449157,DFI,buy
8410,20.0,EUR,2022-01-25T20:10:08.087Z,8.64289831,DFI,buy
4899,100.0,EUR,2022-01-25T20:10:08.087Z,42.99310586,DFI,buy
8361,9532.54,EUR,2022-01-25T23:57:07.431Z,4150.01828715,DFI,buy
3355,476.67,EUR,2022-01-25T23:57:07.431Z,206.98943618,DFI,buy
5891,476.63,EUR,2022-01-26T00:02:06.776Z,526.92628517,dUSDC,buy
2123,213.76204061433603,EUR,2022-01-26T00:11:56.000Z,213.76,DFI,sell
2125,68.75413108884,EUR,2022-01-26T00:11:56.000Z,68.75,DFI,sell
2128,877.3980361419,EUR,2022-01-26T00:11:56.000Z,877.4,DFI,sell
2124,160.32153046075197,EUR,2022-01-26T00:11:56.000Z,160.32,DFI,sell
2129,10.379292060735999,EUR,2022-01-26T00:11:56.000Z,10.38,DFI,sell
2120,213.321987203178,EUR,2022-01-26T00:11:56.000Z,219.27,DFI,sell
2079,1191.690616645152,EUR,2022-01-26T00:11:56.000Z,1217.87,DFI,sell
2127,29.435976139689,EUR,2022-01-26T00:11:56.000Z,29.44,DFI,sell
2132,5.273116821907999,EUR,2022-01-26T00:11:56.000Z,5.27,DFI,sell
2130,586.845781612875,EUR,2022-01-26T00:11:56.000Z,586.85,DFI,sell
2131,20.411415011859,EUR,2022-01-26T00:11:56.000Z,20.41,DFI,sell
2138,696.6959319140519,EUR,2022-01-26T00:11:56.000Z,696.7,DFI,sell
2139,326.584987415232,EUR,2022-01-26T00:11:56.000Z,326.58,DFI,sell
2137,123.30948886542697,EUR,2022-01-26T00:11:56.000Z,126.76,DFI,sell
2142,2.15680446464,EUR,2022-01-26T00:11:56.000Z,2.16,DFI,sell
2140,217.334049765652,EUR,2022-01-26T00:11:56.000Z,217.33,DFI,sell
2133,9.647099591,EUR,2022-01-26T00:11:56.000Z,9.65,DFI,sell
2134,1.1480961097929998,EUR,2022-01-26T00:11:56.000Z,1.15,DFI,sell
2135,894.574972421325,EUR,2022-01-26T00:11:56.000Z,894.57,DFI,sell
2141,82.289574132765,EUR,2022-01-26T00:11:56.000Z,82.29,DFI,sell
2136,4.3495856240889985,EUR,2022-01-26T00:11:56.000Z,4.35,DFI,sell
8448,142.97,EUR,2022-01-26T00:19:06.109Z,138.14092938,DUSD,buy
8447,142.97,EUR,2022-01-26T00:32:06.977Z,1.08002433,dGME,buy
8431,95.32,EUR,2022-01-26T00:38:11.155Z,41.57008692,DFI,buy
8393,114.38,EUR,2022-01-26T01:13:07.282Z,49.81741269,DFI,buy
6783,150.0,EUR,2022-01-26T06:54:06.696Z,0.00442263,dBTC,buy
683,95.36,EUR,2022-01-26T06:54:06.696Z,0.00280443,dBTC,buy
5819,143.03,EUR,2022-01-26T06:54:06.696Z,0.00418479,dBTC,buy
7068,25.01,EUR,2022-01-26T06:59:06.083Z,10.76539077,DFI,buy
8446,200.0,EUR,2022-01-26T06:59:06.083Z,86.08869071,DFI,buy
417,47.69,EUR,2022-01-26T06:59:06.083Z,20.5278483,DFI,buy
7103,95.36,EUR,2022-01-26T06:59:06.083Z,40.83680552,DFI,buy
7912,500.0,EUR,2022-01-26T06:59:06.083Z,215.22172677,DFI,buy
8395,250.0,EUR,2022-01-26T06:59:06.083Z,108.05189151,DFI,buy
6107,95.36,EUR,2022-01-26T06:59:06.083Z,41.2153135,DFI,buy
8464,95.36,EUR,2022-01-26T06:59:06.083Z,40.83680553,DFI,buy
5018,190.73,EUR,2022-01-26T06:59:06.083Z,82.09847989,DFI,buy
6283,953.52,EUR,2022-01-26T06:59:06.083Z,413.16988124,DFI,buy
8481,95.36,EUR,2022-01-26T07:09:06.629Z,0.02817664,dGOOGL,buy
7764,95.36,EUR,2022-01-26T07:20:06.968Z,93.26788756,DUSD,buy
8453,150.0,EUR,2022-01-26T07:30:05.821Z,0.71456824,dAAPL,buy
3153,47.69,EUR,2022-01-26T07:42:05.848Z,0.0210628,dETH,buy
6822,150.0,EUR,2022-01-26T07:42:05.848Z,0.0664188,dETH,buy
3325,450.0,EUR,2022-01-26T07:52:05.976Z,0.19840095,dETH,buy
7943,300.0,EUR,2022-01-26T08:02:05.652Z,0.00883802,dBTC,buy
4680,5.01,EUR,2022-01-26T08:02:05.652Z,0.00014759,dBTC,buy
1791,250.0,EUR,2022-01-26T08:02:05.652Z,0.00738388,dBTC,buy
4348,450.0,EUR,2022-01-26T08:02:05.652Z,0.01325703,dBTC,buy
8426,660.0,EUR,2022-01-26T08:02:05.652Z,0.01944364,dBTC,buy
6217,30.0,EUR,2022-01-26T08:09:05.823Z,12.93001079,DFI,buy
7653,500.0,EUR,2022-01-26T08:09:05.823Z,216.05217819,DFI,buy
7781,300.0,EUR,2022-01-26T08:09:05.823Z,129.30010787,DFI,buy
6158,400.0,EUR,2022-01-26T08:09:05.823Z,172.40014383,DFI,buy
8480,900.0,EUR,2022-01-26T08:09:05.823Z,389.49007903,DFI,buy
8470,50.0,EUR,2022-01-26T08:09:05.823Z,21.55001798,DFI,buy
5786,900.0,EUR,2022-01-26T08:09:05.823Z,387.90032361,DFI,buy
5780,900.0,EUR,2022-01-26T08:09:05.823Z,385.91312932,DFI,buy
5568,25.01,EUR,2022-01-26T08:09:05.823Z,10.77931899,DFI,buy
7315,250.0,EUR,2022-01-26T08:09:05.823Z,107.75008989,DFI,buy
7908,750.0,EUR,2022-01-26T08:09:05.823Z,321.59427444,DFI,buy
7587,10.0,EUR,2022-01-26T08:15:14.655Z,4.2952622,DFI,buy
8438,50.0,EUR,2022-01-26T08:15:14.655Z,21.36628891,DFI,buy
8070,35.0,EUR,2022-01-26T08:26:05.680Z,33.86393267,DUSD,buy
8161,895.0,EUR,2022-01-26T08:31:25.373Z,985.35815003,dUSDT,buy
2118,7893.579834075823,EUR,2022-01-26T08:35:56.000Z,7893.58,DFI,sell
2114,0.210684151399,EUR,2022-01-26T08:35:56.000Z,0.21,DFI,sell
2117,128.502489476494,EUR,2022-01-26T08:35:56.000Z,128.5,DFI,sell
2116,198.04404483878002,EUR,2022-01-26T08:35:56.000Z,198.04,DFI,sell
