,AMZN-USD,ARKF-USD,ARKG-USD,ARKK-USD,ARKQ-USD,ARKW-USD,ARKX-USD,BABA-USD,BCH-USD,BCO-USD,BTC-USD,BYDDF-USD,COIN-USD,CQQQ-USD,DFI-USD,DIS-USD,DOGE-USD,EEM-USD,ETH-USD,EUR-USD,FB-USD,GLD-USD,GLO-USD,GME-USD,GOOGL-USD,INTC-USD,KRBN-USD,LTC-USD,LZAGY-USD,MA-USD,MARA-USD,MCHI-USD,MIN1000,MIN200,MIN350,MIN500,MSFT-USD,MSTR-USD,NFLX-USD,NLLSF-USD,NSRGY-USD,NTDOF-USD,NVDA-USD,OTGLY-USD,PATH-USD,PDBC-USD,PLTR-USD,PYPL-USD,QQQ-USD,RBLX-USD,RIOT-USD,SEDG-USD,SGD-USD,SI-USD,SLV-USD,SNAP-USD,SOXL-USD,SOXS-USD,SOXX-USD,SPY-USD,SQ-USD,SQNXF-USD,SQQQ-USD,TCEHY-USD,TLRY-USD,TLT-USD,TQQQ-USD,TSLA-USD,TTWO-USD,TWTR-USD,U-USD,UBER-USD,URTH-USD,USDC-USD,USDT-USD,V-USD,VNQ-USD,VOO-USD,XAG-USD,XAU-USD,XCU-USD,nbLiquidation,nbLoans,nbVaults,sumBTC,sumDFI,sumLoanDUSD,sumInterest,sumLoanTSLA,sumUSDC,sumUSDT,AAPL-USD,AMD-USD,sumLoanAAPL,sumLoanARKK,sumLoanBABA,sumLoanGLD,sumLoanGME,sumLoanGOOGL,sumLoanPDBC,sumLoanPLTR,sumLoanQQQ,sumLoanSLV,sumLoanSPY,sumLoanTLT,sumLoanURTH,sumLoanVNQ,burnedAuction,burnedPayback,MIN150,MIN175,sumDUSD,sumLoanLiquidationAAPL,sumLoanLiquidationARKK,sumLoanLiquidationBABA,sumLoanLiquidationDUSD,sumLoanLiquidationGLD,sumLoanLiquidationGME,sumLoanLiquidationGOOGL,sumLoanLiquidationPDBC,sumLoanLiquidationPLTR,sumLoanLiquidationQQQ,sumLoanLiquidationSLV,sumLoanLiquidationSPY,sumLoanLiquidationTLT,sumLoanLiquidationTSLA,sumLoanLiquidationURTH,sumLoanLiquidationVNQ,sumLoanAMZN,sumLoanLiquidationAMZN,sumLoanCOIN,sumLoanEEM,sumLoanLiquidationCOIN,sumLoanLiquidationEEM,sumLoanLiquidationNVDA,sumLoanNVDA,burnedDFIPayback,dexfeetokens,dfipaybacktokens
2022-01-31 15:02:24.800753,2907.61172651,30.71025147,46.98726161,70.95795484,63.13581104,89.48649665,15.91370794,118.6597608,281.66330908,74.172,37365.54733107,28.48092327,179.27199181,57.00306568,2.51435634,139.68066778,0.13893256,47.84136756,2562.35471594,1.11925,302.28240735,167.53676813,9.64634354,100.8921602,2661.76417291,47.59594963,51.62878555,106.67458622,67.81720705,379.77805794,22.04098962,60.81372489,35.0,1426.0,143.0,117.0,308.57197359,339.91183614,405.56739782,1.26201449,127.64571371,486.4990503,233.20118161,10.28191708,34.65257322,15.11731174,13.09425774,165.77839204,354.38148117,61.42276412,14.93992134,220.25379863,0.73926768,97.90948135,20.75433628,30.97756852,39.69774249,5.21188423,460.20788738,442.17124767,114.05429972,47.29038878,6.33990378,59.76066378,5.57071314,142.57345766,152.68059256,877.86813864,159.02685047,35.91058776,98.75217825,36.03108409,126.15507846,0.99957292,1.00021268,224.47086377,105.14792838,406.63326835,22.483725,1786.85375,4.3394,1405.0,8656.0,8795.0,827.6043815099994,54981074.05979932,80453535.67422184,142738.64985282,1756.90414495,20980278.828395568,15910717.708049178,171.80883997,107.47669491,4366.85086051,6133.528423589999,4901.027747800002,3739.489616760002,10712.137784750006,150.27514668999993,15573.290357749996,32647.565027649973,2642.2673982100005,23281.42832598001,4534.81599698,6268.387487750003,1749.8843281399993,3565.64095902,,,5263.0,379.0,0.0,7591.500853379998,9309.92735433999,8551.03514294001,50.02407708,1462.3444287900002,8422.76122339,327.97394084999985,26716.494672509994,44027.14825284998,4290.9959791500005,18335.85567121,4807.082786819998,873.4490852800002,4802.590346400005,1529.1979462200009,2422.8730600600006,407.2785516000002,19.428169059999995,6608.973902669998,11386.139694250003,119.42152305,308.13480720000007,273.7255131,6680.822864600005,,,
2022-01-31 16:02:23.072111,2924.32870836,31.06119546,47.33732396,71.84729355,63.80438354,90.61349488,16.0125139,120.03283636,285.83347793,74.172,37825.33818546,28.57672576,183.31554573,57.44036221,2.53657293,140.25362618,0.14039454,48.02271813,2614.13413295,1.12018,305.69720281,167.43645581,9.76144994,101.76146742,2670.06937532,47.71015171,51.65777539,108.34327616,67.880313,380.52962789,22.64729468,61.16122707,35.0,1426.0,143.0,117.0,308.99243003,346.57347235,405.95295673,1.28095751,127.95899467,488.56369848,235.21939441,10.38993736,34.88970345,15.08210472,13.22283248,167.24856295,356.14304908,62.69383735,15.34484061,223.09303051,0.7394426,101.42909082,20.74439471,31.27407666,40.66722049,5.06714619,463.75755014,443.97491337,115.84034181,47.28973176,6.33990378,60.01892388,5.69355682,142.71242469,152.68059256,894.72893335,160.74244578,36.32726613,99.46966357,36.44712473,126.37475612,1.00011489,1.00017425,225.21613984,105.12834351,407.79768446,22.483725,1786.85375,4.3394,1382.0,8575.0,8800.0,826.7691592699994,55018693.26305287,80642996.97425336,142848.27681651985,1749.0948731699996,20977113.15300851,16079280.178124944,172.15609035,109.24450826,4342.40332059,6107.435379149999,4893.499647620003,3781.3559666,10688.762467069992,150.27581413,15769.315194430008,32372.05203575,2655.7352675700013,23189.76395443,4547.832650700001,6266.551933659999,1749.8919431400004,3495.65790834,,,5245.0,379.0,0.0,7493.406759270003,9189.571433879992,8597.296499810005,50.02407708,1379.84935501,8411.397507040001,324.81073445999994,25175.56087526,42803.788038469975,4269.198847680001,17253.60785434,4639.3295423699965,873.4491599800001,4626.754623010007,1510.5708937000002,2422.874751460001,399.4026722999998,19.42818496,6480.412222150001,11109.739243550004,119.42154735,308.11870273000005,273.7256004,6548.1255389900025,,,
2022-01-31 17:01:53.925617,2941.22291453,31.37499555,47.6129467,72.28033763,64.00647225,91.28826151,16.05702644,121.33340799,287.05378369,74.172,38028.679259,28.69438112,186.09282494,57.55234028,2.56150789,140.59111812,0.14083503,48.05281021,2637.9798285,1.12029,306.40493813,167.59062392,9.76556836,104.75242746,2669.57597988,47.8524076,51.68911122,108.67452866,67.8890174,380.98240233,22.9072465,61.30355299,36.0,1426.0,143.0,117.0,308.93297926,353.1236417,408.18513827,1.2770053,127.8442127,488.69204642,235.65796653,10.51002696,35.19068546,15.11582112,13.36329961,168.06702005,356.69622094,63.48744053,15.54273709,226.98887472,0.73969968,103.39859216,20.73510761,31.42947095,40.89624207,5.03317337,464.98052801,444.70932437,117.01157564,47.29110551,6.33990378,60.20377935,5.76360532,142.55997582,152.68059256,899.64294269,162.18676762,36.57384396,101.20517456,36.65440615,126.68552479,1.00021703,1.0002408,225.71858653,105.26609385,408.52634624,22.483725,1786.85375,4.3394,1431.0,8575.0,8809.0,828.5626885499992,55063319.19321653,80765782.11318852,143474.42085785992,1736.9881665000005,20937682.903034408,16069019.215012977,172.39962411,110.09942597,4298.332031190002,6093.827878840001,4879.977904930001,3796.372400400001,10639.215755279994,149.77646603999997,15679.428985769997,32079.099648960026,2688.247592170001,23170.86121173998,4549.368407779997,6256.577564259999,1741.1540336099995,3495.67432378,,,5246.0,379.0,0.0,7551.089678960006,9306.73098334,8288.591962049995,50.02407708,1391.5717714200002,8280.165490660002,323.70227890000007,25175.57624636001,43820.34759056997,4278.220756070001,18109.060943249995,4826.923244449992,872.4006544900002,4562.755999440008,1489.6921827900003,2422.87893766,397.88194023,28.02535596,6535.485906880003,10781.535547939997,227.19445837,388.40478538,406.21234169,6541.879709339996,,,
2022-01-31 18:02:02.175025,2941.89664108,31.56517594,48.14140263,72.93094821,64.35411325,91.93238162,16.1579241,120.93691055,289.34888874,74.172,38457.45236277,28.75196498,187.05061294,57.96958127,2.5747983,140.97272105,0.14156439,48.14835993,2682.59738312,1.12147,307.1611131,167.53766572,9.78584755,103.72642972,2676.43111905,48.06548943,51.76980696,109.70790361,68.10031449,382.54540482,22.91789708,61.42238647,36.0,1425.0,143.0,117.0,308.22935185,356.0963634,411.20411391,1.28498496,127.94014259,489.42650658,236.51528788,10.50394388,35.14717563,15.12417338,13.31084631,168.46196738,357.51779627,63.51990511,15.58568946,225.86643528,0.73991313,103.49550646,20.71145967,31.73792259,41.56272257,4.95053393,467.39709625,445.38137261,117.95841876,47.68960518,6.33990378,60.24864208,5.81221726,142.44989635,152.68059256,901.49386976,162.62847652,36.70544811,101.64520384,36.7461194,126.99067994,1.00030585,1.00019669,226.29309965,105.32701913,409.52401893,22.483725,1786.85375,4.3394,1432.0,8591.0,8818.0,827.1520324099994,55101909.09525815,80908444.85055833,143847.70696175005,1734.4217056300004,21117134.83556093,16030235.831252834,172.06647245,110.28920464,4077.2464905500015,5861.745382159999,4844.414350399997,3783.3062811400014,10547.310282439994,149.57681682999993,15268.283890010003,32236.756068730003,2765.3279582900004,23007.421909030018,4532.154953390001,6256.603182279999,1735.989451679999,3495.688172439999,,,5257.0,379.0,0.0,6836.862951969999,9315.341228269996,8480.786980439996,50.02407708,1386.0036563300002,8220.288402260001,326.6152390200001,23898.80148585,43857.53739079997,4263.697772299999,17111.139216999996,4831.269643179991,777.1670955700001,4603.655076920008,1244.8421259900003,2412.8845875800007,411.71631846000014,31.34506409,6452.9593730000015,10872.538784909995,233.32671168,395.4237890600001,412.24626483,6544.3297224900025,,,
2022-01-31 19:01:55.784031,2936.05535058,31.53582313,47.92038484,72.67209261,64.41081863,91.61406316,16.15436154,121.22517544,288.57864296,74.172,38527.22823904,28.78576717,186.29692001,58.05898411,2.57567318,141.12011959,0.14206664,48.2881257,2686.60191228,1.12314,307.86497952,167.64750537,9.77312384,103.67958081,2681.46406134,47.99598359,51.88218679,110.14802887,68.20906232,381.57087048,22.72570959,61.61012857,36.0,1426.0,143.0,117.0,307.95116696,356.0421808,411.21837921,1.28499985,128.12311294,489.32188836,236.35724298,10.50187474,35.04669205,15.15071599,13.30129485,168.37414365,357.69696578,62.83818561,15.37847998,226.40734871,0.74003359,102.83351529,20.73055959,31.64861006,41.35219422,4.97701791,466.68976396,445.64111349,117.28663023,47.68998885,6.33990378,60.29012717,5.79292163,142.87554427,152.68059256,902.87297346,161.39620878,36.60433471,101.03380925,36.62022003,127.11102068,0.99983669,1.0001979,225.06115976,105.50189241,409.68485981,22.483725,1786.85375,4.3394,1441.0,8596.0,8821.0,827.3269625199994,55141436.63951135,80908343.45461935,144248.22444562026,1765.6949187399985,21149916.700549576,16040726.85077561,172.40743716,109.81812522,4077.26082831,5961.837533900004,4903.96700374,3726.449479630001,10546.642192860005,149.57751613999994,14985.16062988,33014.6429542,2776.741347579999,23175.12615968,4547.687180950001,6256.63584618,1722.0566897799995,3495.50504116,,,5267.0,379.0,0.0,7535.000279740002,9195.985607069995,8462.427815019997,50.02280125,1382.6325643400005,8189.883226969999,325.2410181400001,25175.58608516,42881.07388747999,4280.195875959999,17205.82637681999,4673.438796649993,777.2299042600001,4669.397548350009,1492.9209654299998,2417.3429095400006,413.6949521099998,30.84501804,6488.445938369998,10960.500891249996,214.84593281,345.4216613800001,378.11199757,6575.508936800004,,,
2022-01-31 20:02:20.095290,2952.64482374,31.55996877,48.07103349,72.84805483,64.47819964,92.06631734,16.16973789,121.90932293,284.56027049,74.172,38521.43987839,28.84364735,186.18798978,58.13407773,2.57450301,141.17577026,0.14166217,48.38237304,2673.86455178,1.12441999,308.29079447,167.74533713,9.83623251,104.88220166,2686.67135804,48.17161123,51.95076963,110.31983041,68.24658729,383.51008152,22.8373842,61.77055642,36.0,1426.0,143.0,116.0,308.76712253,357.58811324,412.33317411,1.29099606,128.17826066,489.29682096,238.00727527,10.51000595,35.1613312,15.15279304,13.29158794,168.56083999,358.50330603,63.20861049,15.51754785,227.64981595,0.74039522,103.2310249,20.76757808,31.67745337,41.92187107,4.88345986,469.22922718,446.38304076,118.12820624,47.69585158,6.33990378,60.46187539,5.78134158,142.89507441,152.68059256,908.48689176,161.40654204,36.60748724,101.02977798,36.63626833,127.292433,0.99989721,1.00021861,225.53778259,105.58665849,410.40148798,22.483725,1786.85375,4.3394,1409.0,8618.0,8826.0,826.4905923299991,55206492.72024833,81061565.59870735,144606.1234578401,1754.7361468999993,21181295.04400916,16046217.7936976,172.46379055,110.8382626,4079.975158809998,5853.365842860001,4893.716882520001,3740.225902609999,10532.621561850006,149.57820761000008,14904.20803808,33014.794161490005,2792.716925619999,22869.445860890017,4537.18979086,6394.712222930001,1722.0644480500002,3495.52251277,,,5281.0,378.0,0.0,7440.497464280002,9053.649614259995,8232.467927249996,0.0,1376.2989123300003,8189.883336169999,311.2343420000001,24907.916884930008,41917.96214663999,4279.562308109999,17556.917664129996,4809.647738579992,772.6778701500001,4724.1951077900085,1487.4875614199998,2326.042278460001,421.2948069899999,24.58059556,6458.9501112100015,11009.24415206,232.32680008,301.98486155,377.96277214,6578.649955450002,,,
2022-01-31 21:01:58.493158,2956.93234494,31.74864429,48.47815613,73.27573754,64.596078,92.49108568,16.15938841,122.58616746,283.11000513,74.172,38501.85979569,28.85932678,186.72550979,58.23840106,2.57354958,141.5631341,0.14133177,48.37319609,2686.21842274,1.12355,309.60421041,167.73546583,9.84800592,105.51666329,2690.15704055,48.45501135,51.98159327,109.67064666,68.2598602,384.41822357,23.06666168,61.75354498,36.0,1425.0,143.0,116.0,309.67248018,358.60299195,414.36827173,1.29199762,128.22832152,488.38748571,239.14402264,10.50204144,35.52250881,15.16275644,13.39668372,169.00390918,359.49792874,63.6045097,15.56269982,230.31855261,0.74017053,103.90758625,20.76722648,31.91943009,42.41960212,4.80482127,471.50378975,447.27402922,118.47254184,47.98422199,6.33990378,60.38652855,5.80425329,142.59292835,152.68059256,907.68889757,161.84380646,36.80125337,101.97112503,36.67998824,127.51827606,0.99986313,1.0002094,226.38659832,105.89753502,411.23310238,22.483725,1786.85375,4.3394,1425.0,8622.0,8830.0,827.4064245799996,55241399.07843146,81062435.83433403,145031.4750582901,1744.2831978999984,21175863.71001635,16196459.951467248,173.24578179,111.40670929,4084.9907281800015,5833.478776789999,4893.7383974800005,3744.63015639,10642.26141279,151.02899039999994,15241.21920963,32814.91169757001,2892.7184324200007,23101.10317673,4536.785422920008,6393.5660054400005,1748.08800734,3495.5414776800008,,,5293.0,376.0,0.0,7540.892760240003,9205.39278906999,8462.431410519996,0.0,1354.1334038000002,8047.146692480002,310.8489057600001,25043.212918900004,42881.33221435997,4280.197731459999,18063.417498529994,4815.323924389992,771.6530745000001,4453.074110950008,1464.3042094,2383.019198339998,421.89832648000015,24.58059556,6485.378610090001,10973.977193850002,232.32680008,301.98486155,379.87874277,6505.011296339994,,,
2022-01-31 23:02:29.663446,2990.91816097,32.51690985,49.54559225,75.33559608,65.9360363,94.69310727,16.36715347,125.79645741,284.69035323,74.172,38589.99899027,29.15006987,190.24384872,59.28525737,2.58197353,142.97601349,0.14150424,48.82016563,2692.71217653,1.1232,313.26284409,168.08997332,9.91997894,108.82076106,2705.74403085,48.8201287,52.11218364,109.75051573,68.50893119,386.32546703,23.53390734,62.61087046,36.0,1422.0,142.0,116.0,310.90563935,368.23653696,427.14329864,1.30598705,128.53403505,489.1284459,244.89641368,10.66002596,35.65341348,15.1614261,13.4242425,171.96202367,362.84330754,63.65318174,15.95139492,238.25494678,0.73970515,107.71948434,20.79862018,32.54588057,44.62725307,4.51003523,479.69517482,449.51836131,122.2842241,48.42466752,6.33990378,61.16298679,5.95996998,142.47291315,152.68059256,936.38006114,163.33888881,37.51153156,105.14716526,36.77853511,128.32546497,0.99891314,1.00018521,226.18393426,106.31761053,413.72143603,22.483725,1786.85375,4.3394,1444.0,8556.0,8841.0,831.5148545899991,55293633.02491815,80936627.14358181,145243.40049829986,1883.33356155,21317204.788194183,16377502.050236752,174.63579907,114.17205586,4083.821324310002,5921.724984510002,4823.096579620002,3746.37912668,10219.533580959996,151.03052725999996,14876.827505989992,31935.701205269976,3073.2824326300006,22810.075855600004,4548.1324353000045,6322.93499464,1772.091358250001,3528.655688,,,5271.0,374.0,0.0,7152.879033019998,8713.356181869993,8035.0031071,0.0,1342.4167215900004,7604.794174890005,319.5599847899998,24283.659561559987,42015.10367368997,4208.23439347,17384.64124636,4782.772192219994,681.2072401200002,4548.141588789993,1407.3980429699998,2285.9240828199977,401.8914506300004,34.02929696999998,6443.745430049995,10902.517827780002,255.175186,289.78186328,487.98649952000005,5919.39905982,,,
2022-02-01 00:04:25.416209,2990.89925299,32.51756023,49.54674111,75.33494283,65.93543833,94.69192374,16.36720369,125.79530139,284.57896079,74.172,38434.38485778,29.70978186,190.24283262,59.28424622,2.57172733,142.97436473,0.14157897,48.81992103,2684.34922813,1.12308,313.26232951,168.08907455,9.91993329,108.82308827,2705.72645505,48.81972753,52.11191716,109.48742122,68.85987039,386.32325707,23.53436379,62.61189025,36.0,1422.0,142.0,116.0,310.9042607,368.23777646,427.13980567,1.33999728,129.13948376,490.01506031,244.899327,11.00013906,36.53867678,15.16143238,13.71001205,171.96109582,362.84249942,65.84874459,15.95139218,238.25648484,0.73986386,107.74318007,20.80018784,32.54267059,44.61149391,4.50996254,479.63165032,449.52187012,122.2817861,49.18038917,6.33990378,62.54035917,5.96000862,142.44644008,152.68059256,936.48470676,163.33031191,37.51038327,105.15153664,37.40253456,128.32290079,0.9993012,1.00020348,226.17598836,106.29060427,413.71966122,22.483725,1786.85375,4.3394,1439.0,8555.0,8846.0,832.1069881999991,55293542.17193069,80951220.51455247,145730.76820799004,1883.340602189999,21301549.370511275,16394876.040950391,174.63859721,114.17370125,4083.8353166700026,5921.749464869998,4788.9654955299975,3740.0500450700015,10159.00600921,151.03120898000003,14875.732189330003,31583.75104008,3073.1701284800024,22661.673577709986,4549.879384519999,6307.42962163,1772.0991900499998,3495.0725690000004,,,5274.0,375.0,0.0,7460.649205880004,8611.540648249995,8218.269443830002,0.0,1307.6466328700003,7977.88115529,318.74465926999983,22141.136420589988,41542.94647049999,4209.69030961,17302.1582679,4710.219222109996,680.27878268,4338.208340299991,1363.2889479199998,2266.496324629998,378.38635292,50.273073869999976,6350.819323600002,10903.576655309997,349.38162222000005,377.0327660299999,619.1225860699996,6136.2545118900025,,,
2022-02-01 01:02:54.289225,2990.92245778,32.51732149,49.5458877,75.33471007,65.93604345,94.69168532,16.36717052,125.79454589,284.05836656,74.172,38396.49990917,29.70975712,190.24064833,59.28471039,2.56942656,142.9745113,0.14164834,48.82076322,2686.70157669,1.12228,313.26411428,168.08847869,9.92001531,108.82196968,2705.68404338,48.82027815,52.11093725,109.30947586,68.85921211,386.31788823,23.53449408,62.61108879,36.0,1422.0,142.0,116.0,310.90882908,368.24051737,427.1398312,1.34001851,129.13851353,490.01276365,244.8968962,10.99999257,36.538732,15.16135664,13.71006091,171.95949365,362.84104373,65.84805814,15.9515063,238.25446712,0.73978176,107.7428065,20.80011425,32.5428883,44.61137902,4.51004381,479.63314612,449.52765371,122.2829562,49.18012549,6.33990378,62.53962414,5.96005698,142.44543881,152.68059256,936.47626488,163.33177357,37.50974533,105.1538251,37.40338964,128.3260844,0.99918027,1.00022541,226.1801178,106.2919248,413.71390803,22.483725,1786.85375,4.3394,1470.0,8550.0,8846.0,832.242569079999,55290308.74005384,80909276.05981982,146047.1830747903,1857.4488911299995,21295492.33196653,16409742.496071355,174.63726596,114.1723439,4083.849677250001,5921.77458945,4707.486449940003,3740.06751083,10128.100803750003,151.0319086399999,14871.793976399997,30917.27554068999,3188.284345270001,22661.77386426001,4549.896784759999,6307.462209640001,1772.1072279500004,3495.0900371,,,5272.0,375.0,0.0,7513.23884238,8839.287138229996,8185.033547050002,0.0,1337.1694920700008,7980.439020070001,316.06614345999986,23450.928412159978,42295.26596761999,4227.70064333,17407.2998769,4782.781943719994,681.2075854199999,4548.9010587299945,1378.29132339,2265.921182059998,392.24022870999977,50.28748402999999,6415.85481009,10966.637149110004,349.38162222000005,377.0327690299999,619.1226073699996,6162.739241179999,,,
2022-02-01 02:03:02.759560,2990.95313034,32.51700315,49.54599319,75.33484363,65.93628136,94.69221493,16.36716908,125.79505721,283.63348694,74.172,38286.81504846,29.70950852,190.24721638,59.28485282,2.5628296,142.97674163,0.14124028,48.82008119,2690.29683058,1.1225,313.26312013,168.09181617,9.92008143,108.82096034,2705.68761299,48.8205883,52.11203036,108.98381443,68.86020481,386.32391984,23.53441802,62.61165222,36.0,1422.0,142.0,116.0,310.90667076,368.23679526,427.13419701,1.33998302,129.13810403,490.01315341,244.89838048,11.00003473,36.53846642,15.16113893,13.7099425,171.95924755,362.84307881,65.84842098,15.95157213,238.25432416,0.73980365,107.74175249,20.80025068,32.54293281,44.61156347,4.50997089,479.62190266,449.52203783,122.2808868,49.180347,6.33990378,62.54068259,5.95996659,142.44437405,152.68059256,936.49125094,163.33182654,37.51000635,105.15230096,37.40279109,128.32509537,0.99898407,1.00023202,226.1768177,106.29308521,413.72135861,22.483725,1786.85375,4.3394,1478.0,8548.0,8846.0,832.242578109999,55290577.93504321,80882964.76654498,146429.65065313023,1843.94448837,21336762.33196653,16406732.496071355,174.6362836,114.17270533,4083.8630138,5903.574889009999,4667.33167668,3740.0836599900017,10099.041261950006,151.03255806000004,14871.851152890004,30917.405224869995,3187.8257289800017,22661.86683465999,4549.91290652,6239.31476615,1802.0148251699989,3495.10643084,,,5272.0,375.0,0.0,7513.23933678,8839.287151729997,8234.451100040002,0.0,1342.4185212900006,7980.43912927,318.23470625999994,24283.67266015998,42471.78736869,4227.70064333,17407.3035876,4740.833097349994,681.2075854199999,4534.638046879993,1412.4039656300004,2285.925651819998,393.84241270000007,50.28755212999999,6403.866696340004,10966.693274330004,349.38177552,377.03297993,619.1230264699997,6187.992556449999,,,
2022-02-01 03:02:33.307480,2990.92256378,32.51699348,49.54577694,75.3358735,65.93557931,94.69274388,16.36725283,125.79651411,284.44037159,74.172,38480.02636023,29.70978665,190.24363473,59.28444955,2.57509679,142.9763295,0.14157482,48.81993206,2702.58096079,1.12317,313.26177749,168.08987805,9.92004213,108.82278358,2705.6999782,48.81987622,52.11104131,109.48328657,68.86097347,386.32062764,23.53411343,62.61164513,36.0,1422.0,142.0,116.0,310.90944854,368.2410505,427.13878627,1.3399967,129.14092514,490.00393141,244.89963686,11.00014469,36.53884352,15.16158427,13.70984213,171.96091472,362.8457374,65.84808755,15.9515339,238.25836945,0.74005002,107.74246315,20.79996339,32.54257245,44.61118257,4.51005728,479.62297027,449.5207048,122.28146898,49.18054102,6.33990378,62.54097313,5.959946,142.44523693,152.68059256,936.48556046,163.32900972,37.50990657,105.15305515,37.40260936,128.32575012,0.99949509,1.00023855,226.17647285,106.29032269,413.71828508,22.483725,1786.85375,4.3394,1473.0,8528.0,8846.0,832.2225552399991,55287372.15129291,80828055.37941836,146868.11703212006,1843.95351312,21354590.53187233,16431700.345252898,174.6336406,114.1740288,4083.881471799999,5903.60712306,4667.355608569999,3740.10617713,10090.217446699997,151.03345762,14871.9307611,30917.584489530003,3056.8400950299992,22661.943770130005,4549.935306390002,6239.35581804,1802.0253723400008,3495.1287058,,,5266.0,375.0,0.0,7513.248324480001,8839.28866313,8240.835456340003,0.0,1342.418547990001,7980.442584069998,310.13861558,24151.29848409997,42431.01531452001,4227.70249913,17407.308278400003,4782.009300529993,678.47309275,4292.729308039994,1409.8022518,2263.54723389,393.06740216,50.28755212999999,6388.143636299996,10966.771593899995,349.38177552,377.03297993,619.1230294699997,6173.555497379999,,,
2022-02-01 04:02:29.631816,2990.94977263,32.51683303,49.54498478,75.33587211,65.93477175,94.69236334,16.36734778,125.79419964,287.04929676,74.172,38537.5287121,29.70983459,190.24619581,59.28422328,2.5832487,142.97595037,0.14252085,48.82044962,2745.61527862,1.12294,313.26490557,168.08988988,9.91998012,108.8209203,2705.67664834,48.82078311,52.11183774,111.0250415,68.85883402,386.32856727,23.53421483,62.61112932,36.0,1421.0,142.0,116.0,310.91244937,368.2343693,427.14362737,1.33998921,129.14161318,490.01656883,244.8975888,11.00001327,36.5383879,15.16129588,13.70996559,171.95908181,362.84357209,65.84775487,15.95158768,238.25668955,0.73972704,107.74282534,20.80019172,32.54294431,44.61166593,4.5099405,479.62202386,449.52263152,122.28225906,49.18011125,6.33990378,62.54007037,5.95999554,142.44531514,152.68059256,936.47270833,163.3304688,37.51014731,105.15230005,37.40262724,128.32711543,0.99896588,1.00023178,226.1807212,106.29100424,413.72646996,22.483725,1786.85375,4.3394,1454.0,8533.0,8848.0,832.2250599499991,55267373.014233015,80891483.5793812,147269.78094546977,1843.9608138099984,21427172.854883,16453118.906478252,174.63675269,114.17318132,4083.896441190004,5903.633213560002,4667.374987030002,3740.12438651,10090.26286963,151.0341870200001,14871.995174880003,30640.28524447001,3111.854650750005,22662.04830065999,4541.34340731,6239.389398780003,1802.033915539999,3495.146920400001,,,5268.0,375.0,0.0,7331.714060959997,8760.949185120002,7303.278848530001,0.00128663,1331.542993100001,7940.906156579998,312.21798417000014,24009.868104929978,41508.15742716002,4125.77916212,16516.329339040003,4675.108916270002,679.9521246299997,4492.112531209993,1409.85523566,2280.599812769999,393.0698860399999,51.06565756999999,6388.18061949,10966.83491859,365.15071305,377.03306093,633.7746506299999,6227.799591790002,,,
2022-02-01 05:02:45.501464,2990.89686049,32.51642498,49.54544903,75.33548175,65.93641621,94.69342522,16.36702579,125.79582105,287.08592016,74.172,38561.60752425,29.70951731,190.24517147,59.28433064,2.58722161,142.97690545,0.14307084,48.82071527,2744.17074355,1.12426,313.26871585,168.0914487,9.91991594,108.82166014,2705.65319989,48.82007776,52.11232839,110.6379455,68.85946502,386.32137555,23.53447923,62.61197821,36.0,1421.0,142.0,116.0,310.91041408,368.24816645,427.13575444,1.34001066,129.14267427,490.01456784,244.89827032,10.99980555,36.53841188,15.16146317,13.71003907,171.95974499,362.84026567,65.84972974,15.95138752,238.2575583,0.74047197,107.74374599,20.80007388,32.54302086,44.61149266,4.51002847,479.61863486,449.52803393,122.28220005,49.18026408,6.33990378,62.53965915,5.95995996,142.44537178,152.68059256,936.48282377,163.33101722,37.50953518,105.15370839,37.40324461,128.32672977,0.99927902,1.00024233,226.17671133,106.29172869,413.72766307,22.483725,1786.85375,4.3394,1475.0,8540.0,8854.0,831.3812394299989,55256886.006309874,80929424.66917773,147521.67202967,1818.46825775,21427312.09595571,16457218.708482606,174.63482275,114.17198247,4083.911839139999,5903.659798559999,4667.39486161,3740.14310314,10086.224805390002,146.00027103000008,14872.060905350005,30640.24421685001,3117.4696087000043,22662.15491015,4537.361711970001,6239.424455980002,1802.04275559,3495.1658712800004,,,5275.0,376.0,0.0,7151.6444178899965,8722.099241860005,8052.060955709999,0.00128663,1342.4215176899995,7568.702466869996,319.58309949000045,24283.70356856,42150.91772999,4208.3017305700005,17384.673940359997,4782.882960920006,681.21083742,4549.11785007,1407.40355337,2285.9308049199994,391.9163270300001,51.06582407,6450.264913570001,10970.949224749991,365.15097255,377.03321003,633.7751852299999,6236.792009090002,,,
