,block,txId,time,type,amount
001d7f2601b13d06a79e6b91d60135c89247909a3081f1ce3def00a82f50154a31f89e5c5200000000,1933094,b13d06a79e6b91d60135c89247909a3081f1ce3def00a82f50154a31f89e5c52,2022-06-01 09:59:03,vout,1.0
001d7eb2018477380576137f4a255fe0c6e4b16c01e4d8cba7bdf609055f5d602ffd64585900000000,1932978,8477380576137f4a255fe0c6e4b16c01e4d8cba7bdf609055f5d602ffd645859,2022-06-01 09:12:42,vout,1.0
001d7e77012037b924abb08c4a2f7afa8b7cb52e43fc20d699900c5dffa7757cb0720e5e3b00000000,1932919,2037b924abb08c4a2f7afa8b7cb52e43fc20d699900c5dffa7757cb0720e5e3b,2022-06-01 08:43:29,vout,9.99
001d7e75012a371804b3bdf9552fc494b918a91b38b672b177dc9f47dae140947c8da3688300000000,1932917,2a371804b3bdf9552fc494b918a91b38b672b177dc9f47dae140947c8da36883,2022-06-01 08:43:17,vout,47.99
001d7e6d01cad719692486c5baa5b4cc32506389e8aeb559b43a9305d231a64e64190f56f000000000,1932909,cad719692486c5baa5b4cc32506389e8aeb559b43a9305d231a64e64190f56f0,2022-06-01 08:37:06,vout,19.99
001d7e12017c400b5f5d043d930444e59a3bc636f90cee1ac78ffe5a3a5342a9f910c48d6c00000000,1932818,7c400b5f5d043d930444e59a3bc636f90cee1ac78ffe5a3a5342a9f910c48d6c,2022-06-01 07:49:40,vout,8.42036644
001d7e0e018a6804f7f7b9047f497159267db2c46efd77fa892fd62d085e90d267d4ad710400000001,1932814,8a6804f7f7b9047f497159267db2c46efd77fa892fd62d085e90d267d4ad7104,2022-06-01 07:48:18,vout,2503.08380864
001d7e0e00e8de3d1a61fb1410e7f15892b839ef6b35f35f979cf80adee0640978bda4d5e100000001,1932814,8a6804f7f7b9047f497159267db2c46efd77fa892fd62d085e90d267d4ad7104,2022-06-01 07:48:18,vin,2522.08380865
001d7d9401d985798c0d221c6f91190823b494d55f85917f3b9bf66e919fe1b4d83e43bf2000000000,1932692,d985798c0d221c6f91190823b494d55f85917f3b9bf66e919fe1b4d83e43bf20,2022-06-01 06:57:51,vout,23.24036738
001d7c4b01391aadf00484248da5418b91ba53c89f2bbe7a961a556741629d31528856b9f000000001,1932363,391aadf00484248da5418b91ba53c89f2bbe7a961a556741629d31528856b9f0,2022-06-01 04:00:08,vout,2023.64192027
001d7c4b008d2dc2fd5e73edb781e4600ff4e6a8930026f62978fd754c225ae34929e510a000000001,1932363,391aadf00484248da5418b91ba53c89f2bbe7a961a556741629d31528856b9f0,2022-06-01 04:00:08,vin,2024.64192027
001d7c2b0001d73c9e305e93b9d926c21f8bf0999792b9d7ae310f767272404dda1c60b07c00000000,1932331,0a2dbcb30dc4b300dde5c97469535b4057af088ac954434c3560a2463539d35f,2022-06-01 03:46:57,vin,370.99
001d7c2b010a2dbcb30dc4b300dde5c97469535b4057af088ac954434c3560a2463539d35f00000001,1932331,0a2dbcb30dc4b300dde5c97469535b4057af088ac954434c3560a2463539d35f,2022-06-01 03:46:57,vout,364.09
001d7b7c012abba8ce9426fac9cc383b6b4a80c671e8c0509641bd1e2eddec249ad845b5a200000001,1932156,2abba8ce9426fac9cc383b6b4a80c671e8c0509641bd1e2eddec249ad845b5a2,2022-06-01 02:15:44,vout,2977.15924832
001d7b7c0079a50068b37c9921abd9caf871417c30cc76f1e97631a0793f411c1d7153209500000001,1932156,2abba8ce9426fac9cc383b6b4a80c671e8c0509641bd1e2eddec249ad845b5a2,2022-06-01 02:15:44,vin,3005.66924832
001d787900bfbcb843a446898d2fd487dbdbc25371cc780ecd8d0b4048b24e7f71742b1e4900000000,1931385,bce8d9c896886c9c81ac09ddb1a3882e0d03a5c982d42d206c9cacc759a10f1b,2022-05-31 20:04:38,vin,115.24246054
001d787901bce8d9c896886c9c81ac09ddb1a3882e0d03a5c982d42d206c9cacc759a10f1b00000001,1931385,bce8d9c896886c9c81ac09ddb1a3882e0d03a5c982d42d206c9cacc759a10f1b,2022-05-31 20:04:38,vout,97.52246054
001d783701b6fba8a43a5172f29dcc16be665df5e881a6d1c572eebe83034b3ae9996a76ac00000001,1931319,b6fba8a43a5172f29dcc16be665df5e881a6d1c572eebe83034b3ae9996a76ac,2022-05-31 19:33:04,vout,6210.05678721
001d783700a96b65992e81be85d2ecc4686e760d5f3372cda7f4089eb06a058708f838aaba00000001,1931319,b6fba8a43a5172f29dcc16be665df5e881a6d1c572eebe83034b3ae9996a76ac,2022-05-31 19:33:04,vin,11018.70776416
001d7837006154e70cff480fd4d0501952370a63ec9204fb8efa45ef6087a003bec8203d9700000000,1931319,b6fba8a43a5172f29dcc16be665df5e881a6d1c572eebe83034b3ae9996a76ac,2022-05-31 19:33:04,vin,115.99
001d78370067269eafd77651d8685f7f933d48699c26d6bc83719faa7b9d34f6f927724b9400000001,1931319,b6fba8a43a5172f29dcc16be665df5e881a6d1c572eebe83034b3ae9996a76ac,2022-05-31 19:33:04,vin,20.35902305
001d77cc01a56fd5a5ab2ccf56429a77249d0c2ffd39302f77126874c58308b93cb5f337f100000000,1931212,a56fd5a5ab2ccf56429a77249d0c2ffd39302f77126874c58308b93cb5f337f1,2022-05-31 18:45:12,vout,99.99
001d77b301e4e707a2d9dec0559eb5217a162fb816a26f605f4e40db955e5f45c7162bb73700000000,1931187,e4e707a2d9dec0559eb5217a162fb816a26f605f4e40db955e5f45c7162bb737,2022-05-31 18:31:36,vout,190.91149295
001d774d01c7349d4c9c6c10583da100a2575a25e205256dbd239a0f0d828a970e274aa07700000000,1931085,c7349d4c9c6c10583da100a2575a25e205256dbd239a0f0d828a970e274aa077,2022-05-31 17:43:39,vout,4.68966493
001d77310183b1ec2ba903c5b013cb269decf52274568395733d6b5789caca9ef0eb41087000000000,1931057,83b1ec2ba903c5b013cb269decf52274568395733d6b5789caca9ef0eb410870,2022-05-31 17:28:39,vout,299.99
001d7676013da8417796e1ab5dfea435bbed3186a172ca0376867903c799a0fe00b1280f5100000000,1930870,3da8417796e1ab5dfea435bbed3186a172ca0376867903c799a0fe00b1280f51,2022-05-31 16:08:48,vout,0.09
001d7661008add83be41156de88f735ebdf57d2d0fd5e940ab40151a079c346a77bada12cb00000001,1930849,f0ceebb137c01d2937301025a458ef4d59ba5e5bb438addaaa5a1a3b87a55f31,2022-05-31 15:58:36,vin,378.76695424
001d7661007d4157d19c7c6b390c7f6bcbbba76c7028f318ea9bf9f7b0c2c79185f9bda0b000000001,1930849,f0ceebb137c01d2937301025a458ef4d59ba5e5bb438addaaa5a1a3b87a55f31,2022-05-31 15:58:36,vin,118.74947
001d766100cf920a6dbf08102158b153c55de355217295ff531ac394d2c52679c14f61932100000000,1930849,f0ceebb137c01d2937301025a458ef4d59ba5e5bb438addaaa5a1a3b87a55f31,2022-05-31 15:58:36,vin,10.99
001d766101f0ceebb137c01d2937301025a458ef4d59ba5e5bb438addaaa5a1a3b87a55f3100000001,1930849,f0ceebb137c01d2937301025a458ef4d59ba5e5bb438addaaa5a1a3b87a55f31,2022-05-31 15:58:36,vout,8.50642424
001d75f6003a6d04facd2b8700c9d192e0dd6eb038a732b43f343db880463d5d510c2b468300000000,1930742,7194b7c1d77a79237c7fbe5bf176f25fa0ed08c633e36cd32f22573b42fa9ad4,2022-05-31 15:06:44,vin,249.99
001d75f600d1be38a778e695963059c66abbc7d68b97c05ca5d584e77527376844d9bef1d200000001,1930742,7194b7c1d77a79237c7fbe5bf176f25fa0ed08c633e36cd32f22573b42fa9ad4,2022-05-31 15:06:44,vin,382.38673181
001d75f6017194b7c1d77a79237c7fbe5bf176f25fa0ed08c633e36cd32f22573b42fa9ad400000001,1930742,7194b7c1d77a79237c7fbe5bf176f25fa0ed08c633e36cd32f22573b42fa9ad4,2022-05-31 15:06:44,vout,132.37673181
001d73a800e44bd35b2fb6c06d3dcca3fdf42e8056948b4353bc9430ebe6560e0e1a87662100000000,1930152,1af8af122b3900569cc97e2d9f8dffba83122d8e768a384e022e4d5a4ed36d62,2022-05-31 10:34:13,vin,439.13223587
001d73a8011af8af122b3900569cc97e2d9f8dffba83122d8e768a384e022e4d5a4ed36d6200000001,1930152,1af8af122b3900569cc97e2d9f8dffba83122d8e768a384e022e4d5a4ed36d62,2022-05-31 10:34:13,vout,423.73223587
001d72f10101cb456ca1434f12e77932124adcbb5b022eebb1ab08dc9d2955a0f066ba368500000001,1929969,01cb456ca1434f12e77932124adcbb5b022eebb1ab08dc9d2955a0f066ba3685,2022-05-31 08:52:19,vout,1944.6185172
001d72f100c21d7c4c71985b9394e1feff93f6cf6a726520c5708bb278681d738b132f7d2100000001,1929969,01cb456ca1434f12e77932124adcbb5b022eebb1ab08dc9d2955a0f066ba3685,2022-05-31 08:52:19,vin,1964.6185172
001d72ef01652a8585d32bf998d0c321754e7a2700c595b8a2e5e63a6557d44238605139d600000000,1929967,652a8585d32bf998d0c321754e7a2700c595b8a2e5e63a6557d44238605139d6,2022-05-31 08:52:03,vout,44.99
001d71fa00268f51cade9122e0aaf6c3cb79a4637e48dad1adaeb4c030a437a90e26284d2300000001,1929722,17819f2599bb6a01f1b84665a3f022c5fc2ab98614c8890b4b33c004d9a1217e,2022-05-31 06:43:40,vin,14.42912868
001d71fa00206a40fd7bd87124471127828e5e1b93c99252195c334b99f09d3febd8ee82f300000001,1929722,17819f2599bb6a01f1b84665a3f022c5fc2ab98614c8890b4b33c004d9a1217e,2022-05-31 06:43:40,vin,51.14413725
001d71fa00cff7184628f81828b9eac3369bd063f53049abff8d6ec511f78e91795719789a00000001,1929722,17819f2599bb6a01f1b84665a3f022c5fc2ab98614c8890b4b33c004d9a1217e,2022-05-31 06:43:40,vin,121.76672681
001d71fa0117819f2599bb6a01f1b84665a3f022c5fc2ab98614c8890b4b33c004d9a1217e00000001,1929722,17819f2599bb6a01f1b84665a3f022c5fc2ab98614c8890b4b33c004d9a1217e,2022-05-31 06:43:40,vout,100.33999274
001d71af00f526c790cde3a8eff6460b1334dc6c280d73d918f167e6145a47fc4c725ce1b200000001,1929647,ab7bc062ea8d8ce1b2693a991316b4f03b7b6229bbb3d344d5960669ae76e85e,2022-05-31 06:08:27,vin,254.424259
001d71af01ab7bc062ea8d8ce1b2693a991316b4f03b7b6229bbb3d344d5960669ae76e85e00000001,1929647,ab7bc062ea8d8ce1b2693a991316b4f03b7b6229bbb3d344d5960669ae76e85e,2022-05-31 06:08:27,vout,166.399005
001d715801abdc5caf7cdd0fdaf671432e5755da23d1a0dd2365c98b8d6472c41d184c969a00000000,1929560,abdc5caf7cdd0fdaf671432e5755da23d1a0dd2365c98b8d6472c41d184c969a,2022-05-31 05:27:06,vout,8.15160047
001d6e50003b41f80075b51bd9cc4cf2f494888173970bac884d814e383e19ef9a2976955b00000001,1928784,0dc9a34dd52c77a1285e7a0b72ccf21d3956b717708a38228c4af5c90cd00303,2022-05-30 21:45:05,vin,364.00682254
001d6e500054eb11fda16d34eb9b1b7656791a79604c8ffea5ca9efca792b9ec41c834ceb000000001,1928784,0dc9a34dd52c77a1285e7a0b72ccf21d3956b717708a38228c4af5c90cd00303,2022-05-30 21:45:05,vin,1110.00714428
001d6e50010dc9a34dd52c77a1285e7a0b72ccf21d3956b717708a38228c4af5c90cd0030300000001,1928784,0dc9a34dd52c77a1285e7a0b72ccf21d3956b717708a38228c4af5c90cd00303,2022-05-30 21:45:05,vout,974.01396681
001d6e4100f922a5f31d13362834d06d5469336892c91de7070636ab7b3dee01b83e78e92a00000001,1928769,0d627eedc8c0203dba627ddc01e0cf872887f9f4f841accaa9e4392e7028cd6e,2022-05-30 21:36:51,vin,47.00529275
001d6e41010d627eedc8c0203dba627ddc01e0cf872887f9f4f841accaa9e4392e7028cd6e00000001,1928769,0d627eedc8c0203dba627ddc01e0cf872887f9f4f841accaa9e4392e7028cd6e,2022-05-30 21:36:51,vout,43.11878559
001d6e4100149668ab7c38ed5c06491a7f7e93d95a3406de2bca22bcb396c6fe72bfbc95ff00000000,1928769,0d627eedc8c0203dba627ddc01e0cf872887f9f4f841accaa9e4392e7028cd6e,2022-05-30 21:36:51,vin,16.99
001d6e41003810af51cf2fed277b4c30a3a768b4d871a9f14d2184786dc34b622952523b9000000001,1928769,0d627eedc8c0203dba627ddc01e0cf872887f9f4f841accaa9e4392e7028cd6e,2022-05-30 21:36:51,vin,67.43601185
001d6e3c019ed832be6fc652380e8a27c3037ca103b2291a174e5532127767ba2a8c8f3d4000000000,1928764,9ed832be6fc652380e8a27c3037ca103b2291a174e5532127767ba2a8c8f3d40,2022-05-30 21:32:37,vout,185.39741098
001d6e2c004a9d36a78c4a7688bf4f0ce5383aa1ba1df6cfd7210794948998b85a7da5abbb00000000,1928748,4bbe2063510e821e4f365853ad199f5eb84603659969aa26ca6c7b899cc36c60,2022-05-30 21:19:16,vin,99.99
001d6e2c0065c102022cd716ee883d286029b79744233418cb9fefaa8c994c47ce37d92ede00000000,1928748,4bbe2063510e821e4f365853ad199f5eb84603659969aa26ca6c7b899cc36c60,2022-05-30 21:19:16,vin,6.25049065
001d6e2c014bbe2063510e821e4f365853ad199f5eb84603659969aa26ca6c7b899cc36c6000000001,1928748,4bbe2063510e821e4f365853ad199f5eb84603659969aa26ca6c7b899cc36c60,2022-05-30 21:19:16,vout,543.56397081
001d6e2c00f78c232a9d2ad7a2734455ebdd67a02f187b2fe5c43f5a3cc789e9c4cdc2ca2500000001,1928748,4bbe2063510e821e4f365853ad199f5eb84603659969aa26ca6c7b899cc36c60,2022-05-30 21:19:16,vin,702.08119544
001d6e2c002b281ad37eade2f3ec4cb57d982af410c77181d2d54ab9792e0dfee6e4fe229600000001,1928748,4bbe2063510e821e4f365853ad199f5eb84603659969aa26ca6c7b899cc36c60,2022-05-30 21:19:16,vin,35.24228472
001d6e1a003877801de114325e1bc7505fb575b7b23ebe7839bc17067fc46618c9f4f76ccf00000000,1928730,b237dc214116e3fd8effb9c0a07908fee490f06d9b3c04366d5afe1f92272bdf,2022-05-30 21:02:40,vin,45.94119647
001d6e1a00c940683bb7fc839ac379c824f8365c6b84037457640234befa4455d855907e3f00000001,1928730,b237dc214116e3fd8effb9c0a07908fee490f06d9b3c04366d5afe1f92272bdf,2022-05-30 21:02:40,vin,679.49795614
001d6e1a01b237dc214116e3fd8effb9c0a07908fee490f06d9b3c04366d5afe1f92272bdf00000001,1928730,b237dc214116e3fd8effb9c0a07908fee490f06d9b3c04366d5afe1f92272bdf,2022-05-30 21:02:40,vout,528.62519057
001d6e1a00f6112ded5dc515b8c171c70413a2e0db1d9e531f7138c34548dbcc92f017d65700000000,1928730,b237dc214116e3fd8effb9c0a07908fee490f06d9b3c04366d5afe1f92272bdf,2022-05-30 21:02:40,vin,4.99
001d6e1a00787e424f7e78ab278a90d7e59d08a70915db1e841ceb7c9f2d12d79e86c93c2d00000000,1928730,b237dc214116e3fd8effb9c0a07908fee490f06d9b3c04366d5afe1f92272bdf,2022-05-30 21:02:40,vin,160.83092898
001d6e1a00b29be634585f4f9cbfccd705d6c72e33f236bc1740c963d27d059308c21f28d000000001,1928730,b237dc214116e3fd8effb9c0a07908fee490f06d9b3c04366d5afe1f92272bdf,2022-05-30 21:02:40,vin,137.36510898
001d6e1001229925edb4309c1abef146fb0809ade0c0522cda18634fd2f187ef94ba8c42b200000000,1928720,229925edb4309c1abef146fb0809ade0c0522cda18634fd2f187ef94ba8c42b2,2022-05-30 20:56:20,vout,6.31
001d6e0c00a9f7087cb0453694d3a1ffce70077ed58af4387abc3bec50c8492c0dae90ef9500000001,1928716,0c063b722a479a0f46f0626b262b63efbd1d2d050b98d93afb1378e99e055e3d,2022-05-30 20:50:10,vin,16.60144414
001d6e0c005154a02dc6efc0db538c3d363d24aa470dbedeb79c40fb3f248e72630de71ee100000000,1928716,0c063b722a479a0f46f0626b262b63efbd1d2d050b98d93afb1378e99e055e3d,2022-05-30 20:50:10,vin,66.99
001d6e0c001a802bc79b74bfab0d46d232d19544afa004fdbe9da21dbd7f63d6e2e4592dfd00000001,1928716,0c063b722a479a0f46f0626b262b63efbd1d2d050b98d93afb1378e99e055e3d,2022-05-30 20:50:10,vin,1599.65259896
001d6e0c008a7e75b67f56131926bd5f60ef63d3cf4153e21053ae1024c218421a9a2e4da500000000,1928716,0c063b722a479a0f46f0626b262b63efbd1d2d050b98d93afb1378e99e055e3d,2022-05-30 20:50:10,vin,32.63799038
001d6e0c010c063b722a479a0f46f0626b262b63efbd1d2d050b98d93afb1378e99e055e3d00000001,1928716,0c063b722a479a0f46f0626b262b63efbd1d2d050b98d93afb1378e99e055e3d,2022-05-30 20:50:10,vout,1577.51895668
001d6e0c00893abc910deb2082f805907eaad9430277fa65341ebdb8f0291b3efb1827961c00000001,1928716,0c063b722a479a0f46f0626b262b63efbd1d2d050b98d93afb1378e99e055e3d,2022-05-30 20:50:10,vin,361.63692321
001d6dd50071f708fc6a0d02f8556b874e16df00154bb07195011e7b8bac4733e35d6334fa00000001,1928661,aa257384186c95ad96595af82f21630fd64afb2072a1ce866a497e7db9862954,2022-05-30 19:38:51,vin,901.19975491
001d6dd501aa257384186c95ad96595af82f21630fd64afb2072a1ce866a497e7db986295400000001,1928661,aa257384186c95ad96595af82f21630fd64afb2072a1ce866a497e7db9862954,2022-05-30 19:38:51,vout,599.93548987
001d6dd500d9dc10c8d8492980b59c51fbffbfdb36e5d833614759f00088fc78e173f099bb00000001,1928661,aa257384186c95ad96595af82f21630fd64afb2072a1ce866a497e7db9862954,2022-05-30 19:38:51,vin,131.11067048
001d6dd500b0d3a5119122b9b57fb674b1c3a6c5e8826aebea94aadc21c2501e19b811ef2900000001,1928661,aa257384186c95ad96595af82f21630fd64afb2072a1ce866a497e7db9862954,2022-05-30 19:38:51,vin,6.77306448
001d6dc801f50ce586b9682d53628b8af445c2265d69568dc76ae2738c589372d8d9c01e4a00000001,1928648,f50ce586b9682d53628b8af445c2265d69568dc76ae2738c589372d8d9c01e4a,2022-05-30 19:26:20,vout,32.29169288
001d6dc800212999fed97159e42066d581ed885dd035f95c861f84e579c5c04870ce09937300000001,1928648,f50ce586b9682d53628b8af445c2265d69568dc76ae2738c589372d8d9c01e4a,2022-05-30 19:26:20,vin,156.35132327
001d6dc8003ee017096b8a9a1f8dba3af3d8ae670eb07290d5cfc146ef1592e43702e8d13000000000,1928648,f50ce586b9682d53628b8af445c2265d69568dc76ae2738c589372d8d9c01e4a,2022-05-30 19:26:20,vin,137.54668528
001d6dc80085c09653204dc92c2ec43ddd295f140e74e54ed68c5190bd36cff73f36c7e78b00000001,1928648,f50ce586b9682d53628b8af445c2265d69568dc76ae2738c589372d8d9c01e4a,2022-05-30 19:26:20,vin,238.39368433
001d6d9f011942afff1e1626baefb4d94622d1af2b21ce2e8c2843c354a615dc794dfcaf2100000001,1928607,1942afff1e1626baefb4d94622d1af2b21ce2e8c2843c354a615dc794dfcaf21,2022-05-30 19:00:36,vout,32.08025451
001d6d9f00a09e013bdb3257756237c55e7690a611655d05552497e1c23603ebe3ab4b274200000001,1928607,1942afff1e1626baefb4d94622d1af2b21ce2e8c2843c354a615dc794dfcaf21,2022-05-30 19:00:36,vin,57.54025451
001d6d5d01809775cc621af6ec03aa46881470ad395f143274977827bee627df5e28804cb000000000,1928541,809775cc621af6ec03aa46881470ad395f143274977827bee627df5e28804cb0,2022-05-30 18:27:30,vout,1499.99
001d6d3201580ca09804161c73089c06a98a3efc51863a5ad6d2d141cfbb511581bbb8103c00000000,1928498,580ca09804161c73089c06a98a3efc51863a5ad6d2d141cfbb511581bbb8103c,2022-05-30 17:56:30,vout,3.23
001d6d290189d0d5b1a9b43099c6e9a7774536913682530c53fef297070423141a2fb9237b00000000,1928489,89d0d5b1a9b43099c6e9a7774536913682530c53fef297070423141a2fb9237b,2022-05-30 17:52:22,vout,4833.92853319
001d6cb700038a176dbcd8a5e14995df63736f11a601d1c3c0b06bb27d5430d0b18b25ebef00000000,1928375,02e7f85397741e4d1af10d7b38bb073565a980e72ae79b59692f2f7a88b85bfc,2022-05-30 16:55:54,vin,99.99
001d6cb700c1c10a37d847e743fc7052cd9e275a7c40743b006cfaa6613d267927609e3a1300000000,1928375,02e7f85397741e4d1af10d7b38bb073565a980e72ae79b59692f2f7a88b85bfc,2022-05-30 16:55:54,vin,4.99
001d6cb70102e7f85397741e4d1af10d7b38bb073565a980e72ae79b59692f2f7a88b85bfc00000001,1928375,02e7f85397741e4d1af10d7b38bb073565a980e72ae79b59692f2f7a88b85bfc,2022-05-30 16:55:54,vout,84.72
001d6b8e01951a355add9596ddd334001dc4f1490f5071e3775b4831b3096d556791c1150100000000,1928078,951a355add9596ddd334001dc4f1490f5071e3775b4831b3096d556791c11501,2022-05-30 14:36:23,vout,332.49732171
001d69bc009e926258c3b1578b9528071132d1b152a2cbda3525783c8adaf5ccdd0020eb3d00000001,1927612,360ee723b9b0be34515dc2e08951e800b3db3d32279ded2a859f554aa1a04cb6,2022-05-30 10:54:50,vin,4134.42110335
001d69bc008c2cc0f047e2084666675fc18d6228fd7f9aa5176eaa5717e4ab544d9e02c4b100000000,1927612,360ee723b9b0be34515dc2e08951e800b3db3d32279ded2a859f554aa1a04cb6,2022-05-30 10:54:50,vin,9.99
001d69bc01360ee723b9b0be34515dc2e08951e800b3db3d32279ded2a859f554aa1a04cb600000001,1927612,360ee723b9b0be34515dc2e08951e800b3db3d32279ded2a859f554aa1a04cb6,2022-05-30 10:54:50,vout,3661.11110334
001d69a6010d1611f5f6e11114e78ba59dc565dcc77c5f15a01c597c54e07aade181a2937900000000,1927590,0d1611f5f6e11114e78ba59dc565dcc77c5f15a01c597c54e07aade181a29379,2022-05-30 10:44:30,vout,199.99
001d693301c199bb90052c6ae275b5d809133983c1a4362cb1ad9a78785f4702d38e873aeb00000000,1927475,c199bb90052c6ae275b5d809133983c1a4362cb1ad9a78785f4702d38e873aeb,2022-05-30 09:44:09,vout,8.37477076
001d692801597d958e3a511c799c5382dd44cdf3d686a426a31a4bc68935120bbf8e3827c000000000,1927464,597d958e3a511c799c5382dd44cdf3d686a426a31a4bc68935120bbf8e3827c0,2022-05-30 09:38:38,vout,650.23
001d68cc01cae18a38804ebeecdeee8f88cb305d202e5e53ee14ff5aa201dbf40b5135348c00000001,1927372,cae18a38804ebeecdeee8f88cb305d202e5e53ee14ff5aa201dbf40b5135348c,2022-05-30 08:56:09,vout,30.26311827
001d68cc00b0202e9ade3b255e863e1e5a263d1cf3ff98922705681f62b45588b47539d69900000000,1927372,cae18a38804ebeecdeee8f88cb305d202e5e53ee14ff5aa201dbf40b5135348c,2022-05-30 08:56:09,vin,69.99
001d68cc0042abd3702ada72a176cc9f73a23a6fefc6a0cbfaca636383f803ca9f0f806ff900000001,1927372,cae18a38804ebeecdeee8f88cb305d202e5e53ee14ff5aa201dbf40b5135348c,2022-05-30 08:56:09,vin,144.27311828
001d68b400fc68ff014cb974aa272bd7dcf7cc5c45f7ab0ee0e2b45cd1170da1810f49796800000000,1927348,cb8eb866b8cd003802814aea5e734fab106abd1dfb24feaeb16e80b26c33b0bd,2022-05-30 08:47:34,vin,24.1
001d68b4004816aee774ac0ead68ddffceb99229a4107355a5637052b6a6aa53793f225ae800000001,1927348,cb8eb866b8cd003802814aea5e734fab106abd1dfb24feaeb16e80b26c33b0bd,2022-05-30 08:47:34,vin,66.88275989
001d68b401cb8eb866b8cd003802814aea5e734fab106abd1dfb24feaeb16e80b26c33b0bd00000001,1927348,cb8eb866b8cd003802814aea5e734fab106abd1dfb24feaeb16e80b26c33b0bd,2022-05-30 08:47:34,vout,19.58275989
001d682300b217f20c3b0ea75788742257f49052f14d700e11557f919c71e445c533b0a78400000001,1927203,4674a80d20af7783dcd52776b330ed23c098726d275a77f8a23cd6e3e10dfa7c,2022-05-30 07:34:10,vin,4281.80558499
001d6823014674a80d20af7783dcd52776b330ed23c098726d275a77f8a23cd6e3e10dfa7c00000001,1927203,4674a80d20af7783dcd52776b330ed23c098726d275a77f8a23cd6e3e10dfa7c,2022-05-30 07:34:10,vout,4271.13271499
001d67b8008926e66b42bf8e7b8d8de88e05850d98fd423f48ad92fb6a1979494fb6aa18e300000001,1927096,a9ff2d1eee521c03fcaf3ddf4e9bd2edddc500d50543ee31713259710c79fccf,2022-05-30 06:44:21,vin,459.123825
001d67b801a9ff2d1eee521c03fcaf3ddf4e9bd2edddc500d50543ee31713259710c79fccf00000001,1927096,a9ff2d1eee521c03fcaf3ddf4e9bd2edddc500d50543ee31713259710c79fccf,2022-05-30 06:44:21,vout,457.519005
001d649b01128bab3182d724945f5c88edee7692f632582be1ca106d944e63d5d4f5801cc300000000,1926299,128bab3182d724945f5c88edee7692f632582be1ca106d944e63d5d4f5801cc3,2022-05-30 00:06:50,vout,1349.99
001d636b0152e0f15e5b88c3f3e395bf609f36e0f4c40b19614af063d400712cd3ab44d7e700000000,1925995,52e0f15e5b88c3f3e395bf609f36e0f4c40b19614af063d400712cd3ab44d7e7,2022-05-29 21:29:41,vout,38.99
001d635701c2b8768af4d3115fe2b071024738efd6cbdc7500c30077c5ad6fcf5adb56a3c000000000,1925975,c2b8768af4d3115fe2b071024738efd6cbdc7500c30077c5ad6fcf5adb56a3c0,2022-05-29 21:22:29,vout,325.99
001d62fc00a54f526e545bf11ba90f223917befdb14da01557af5d26e1e278da367b1726a500000001,1925884,8b3e9163ac83b875df88e742130a52f8f81e8f4d9a63573f00059dbab0c45331,2022-05-29 20:37:13,vin,297.53973196
001d62fc018b3e9163ac83b875df88e742130a52f8f81e8f4d9a63573f00059dbab0c4533100000001,1925884,8b3e9163ac83b875df88e742130a52f8f81e8f4d9a63573f00059dbab0c45331,2022-05-29 20:37:13,vout,162.95559121
001d62fc00bc90440a4122a3b8f0690570afacdffb0ead9afcea515091523c340b5900a8f500000001,1925884,8b3e9163ac83b875df88e742130a52f8f81e8f4d9a63573f00059dbab0c45331,2022-05-29 20:37:13,vin,832.25427999
001d62fc00111c8e4b71975ae0a1e0c0b1eeecfff2f47849d0bfe3aa97948c93ffdb503f6500000001,1925884,8b3e9163ac83b875df88e742130a52f8f81e8f4d9a63573f00059dbab0c45331,2022-05-29 20:37:13,vin,133.98
001d62fc009b3f3f667bb8826820092f0025831adda9d2463f5ba5fb9764280d95133e9e6700000001,1925884,8b3e9163ac83b875df88e742130a52f8f81e8f4d9a63573f00059dbab0c45331,2022-05-29 20:37:13,vin,74.25412038
001d62fc00968886c23ba0cbd6bcf91b40621837ed9128cf83217dca5e4df6c1f68a9ea65800000001,1925884,8b3e9163ac83b875df88e742130a52f8f81e8f4d9a63573f00059dbab0c45331,2022-05-29 20:37:13,vin,233.55683962
001d62fc00cc4c7002bd59ae7daa1acc38fbcd98472b450b3d03c54700e5302cbbbc9ce58400000001,1925884,8b3e9163ac83b875df88e742130a52f8f81e8f4d9a63573f00059dbab0c45331,2022-05-29 20:37:13,vin,150.973602
001d62fc003c56356fa758a038123ad11539de1d3d70a34c24aa2db5a44ce0c680a5af3b1800000001,1925884,8b3e9163ac83b875df88e742130a52f8f81e8f4d9a63573f00059dbab0c45331,2022-05-29 20:37:13,vin,334.361774
001d62fc0068d3d46458e0e6e371aa647f840dc1518c867e254a93569eb8bafc408388edc500000001,1925884,8b3e9163ac83b875df88e742130a52f8f81e8f4d9a63573f00059dbab0c45331,2022-05-29 20:37:13,vin,673.6121425
001d62fc00f4465089afcd21cd6479539d61cbc4cbb4e42a9ea90303355091fc02ac9c0dac00000001,1925884,8b3e9163ac83b875df88e742130a52f8f81e8f4d9a63573f00059dbab0c45331,2022-05-29 20:37:13,vin,59.2277943
001d62fc005958e0efa59bfe6fef01c39eee866babd7f69d9adb2ed748fef4cd1cd7274d1e00000000,1925884,8b3e9163ac83b875df88e742130a52f8f81e8f4d9a63573f00059dbab0c45331,2022-05-29 20:37:13,vin,9.99
