,AMZN-USD,ARKF-USD,ARKG-USD,ARKK-USD,ARKQ-USD,ARKW-USD,ARKX-USD,BABA-USD,BCH-USD,BCO-USD,BTC-USD,BYDDF-USD,COIN-USD,CQQQ-USD,DFI-USD,DIS-USD,DOGE-USD,EEM-USD,ETH-USD,EUR-USD,FB-USD,GLD-USD,GLO-USD,GME-USD,GOOGL-USD,INTC-USD,KRBN-USD,LTC-USD,LZAGY-USD,MA-USD,MARA-USD,MCHI-USD,MIN1000,MIN200,MIN350,MIN500,MSFT-USD,MSTR-USD,NFLX-USD,NLLSF-USD,NSRGY-USD,NTDOF-USD,NVDA-USD,OTGLY-USD,PATH-USD,PDBC-USD,PLTR-USD,PYPL-USD,QQQ-USD,RBLX-USD,RIOT-USD,SEDG-USD,SGD-USD,SI-USD,SLV-USD,SNAP-USD,SOXL-USD,SOXS-USD,SOXX-USD,SPY-USD,SQ-USD,SQNXF-USD,SQQQ-USD,TCEHY-USD,TLRY-USD,TLT-USD,TQQQ-USD,TSLA-USD,TTWO-USD,TWTR-USD,U-USD,UBER-USD,URTH-USD,USDC-USD,USDT-USD,V-USD,VNQ-USD,VOO-USD,XAG-USD,XAU-USD,XCU-USD,nbLiquidation,nbLoans,nbVaults,sumBTC,sumDFI,sumLoanDUSD,sumInterest,sumLoanTSLA,sumUSDC,sumUSDT,AAPL-USD,AMD-USD,sumLoanAAPL,sumLoanARKK,sumLoanBABA,sumLoanGLD,sumLoanGME,sumLoanGOOGL,sumLoanPDBC,sumLoanPLTR,sumLoanQQQ,sumLoanSLV,sumLoanSPY,sumLoanTLT,sumLoanURTH,sumLoanVNQ,burnedAuction,burnedPayback,MIN150,MIN175,sumDUSD,sumLoanLiquidationAAPL,sumLoanLiquidationARKK,sumLoanLiquidationBABA,sumLoanLiquidationDUSD,sumLoanLiquidationGLD,sumLoanLiquidationGME,sumLoanLiquidationGOOGL,sumLoanLiquidationPDBC,sumLoanLiquidationPLTR,sumLoanLiquidationQQQ,sumLoanLiquidationSLV,sumLoanLiquidationSPY,sumLoanLiquidationTLT,sumLoanLiquidationTSLA,sumLoanLiquidationURTH,sumLoanLiquidationVNQ,sumLoanAMZN,sumLoanLiquidationAMZN,sumLoanCOIN,sumLoanEEM,sumLoanLiquidationCOIN,sumLoanLiquidationEEM,sumLoanLiquidationNVDA,sumLoanNVDA,burnedDFIPayback,dexfeetokens,dfipaybacktokens,sumLoanFB,sumLoanLiquidationFB,sumLoanLiquidationMSFT,sumLoanLiquidationNFLX,sumLoanLiquidationVOO,sumLoanMSFT,sumLoanNFLX,sumLoanVOO
2021-12-29 22:02:04.203622,3383.97245488,40.34963074,59.98309634,93.82893717,76.85826375,118.06759834,18.95224251,112.07696505,436.11658551,74.172,47247.79397733,33.29995091,252.5889089,59.49213234,3.38993388,154.89261493,0.17156746,48.54282949,3726.12302729,1.13478,342.94163637,168.59227907,10.73144505,153.88330521,2933.33011612,51.82504315,50.37901549,148.59627096,83.2274558,361.29919882,33.90348347,60.95964186,38.0,1754.0,162.0,119.0,341.98046208,556.59071914,610.61054628,1.72096882,140.62377619,477.22592405,299.99801928,11.51817231,43.45656747,14.19767179,18.25850176,189.96777078,401.57948551,97.7146672,22.99127512,278.10372511,0.73977081,148.75329803,21.11047159,47.05439458,71.05893178,3.29575988,550.19030879,477.46909516,161.85336648,52.64749783,5.75571281,57.00647325,7.04641198,146.58297877,171.12688037,1085.04087857,180.30956476,42.76218492,144.55070722,42.4959404,135.94406998,1.00019212,1.00021696,218.16537647,115.1875741,439.05189489,22.483725,1786.85375,4.3394,367.0,9686.0,7168.0,742.8799608999993,53986996.64002071,78194399.53316145,104074.06891944008,2559.1098672299986,15012051.434520943,11424777.184018675,179.36867913,148.25777225,7572.473745450005,8815.878251829996,11962.721238110002,4385.863914169998,14711.587678480017,311.4063308000001,31180.86351935999,64454.53267854999,5281.256880600002,36308.41362146999,6712.762002150002,5068.916937160001,2706.864689540001,4225.98100329,36970.08093235,9536.2231565,4215.0,440.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-29 23:01:57.226138,3383.99358654,40.34981757,60.0086447,93.83339797,76.84418704,118.07407619,18.95141582,112.08343705,436.93594149,74.172,47357.59899771,33.29944296,252.58484751,59.49032793,3.39757429,154.88528029,0.17209781,48.54893304,3741.74888752,1.13482999,342.94687435,168.5903394,10.73429009,153.84750749,2933.23045985,51.82727425,50.38548326,149.17612058,83.18047566,361.26804578,33.90741659,60.95968969,38.0,1751.0,162.0,119.0,341.96180382,556.49316982,610.58406471,1.71402164,140.66252676,476.33998051,300.00148454,11.53209535,43.45651563,14.19863061,18.2672178,189.96789689,401.57205911,97.72267624,22.99413207,278.10121787,0.73962855,148.75439676,21.11061584,47.05472075,71.05953382,3.29570729,550.18870182,477.47288037,161.85524953,52.15145336,5.7556348,56.94409379,7.04649254,146.58457804,171.12838334,1084.74733795,180.30509219,42.76128704,144.54804625,42.49080145,135.90720136,1.00062256,1.00012103,218.16514107,115.18917755,439.05721766,22.483725,1786.85375,4.3394,416.0,9683.0,7171.0,743.6289926999996,53991685.03404673,78159764.71774334,104378.63554124028,2533.845453649996,15057818.911270184,11404349.195663797,179.37576251,148.25969233,7572.52411379,8823.672662849995,11932.169815499998,4385.887515989996,14641.943965619996,311.4081200000001,31181.034931819955,64504.71455483,5180.179995630003,36308.156569510014,6722.211455130004,5024.94105556,2706.878964800002,4226.003193170001,36970.08093235,9536.2231565,4222.0,439.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-30 00:04:31.543428,3384.04452032,40.35037426,60.00924315,93.83349594,76.84671497,118.0771688,18.951471,112.08161459,429.98628907,74.172,46402.2591906,33.40021099,252.58900699,59.48987714,3.33433802,154.88312811,0.16788286,48.54846168,3634.39481059,1.13545999,342.94602261,168.59114121,10.73426766,153.84731649,2933.22484205,51.82722461,50.38606753,145.28697741,83.0873987,361.26922121,33.90737746,60.96039901,38.0,1750.0,161.0,120.0,341.96955655,556.48892249,610.58343311,1.69998713,140.74038189,474.5701275,299.99936406,11.56005514,43.28607661,14.19868152,18.15282054,189.96591044,401.56601665,97.32232938,22.99426857,278.08232491,0.73982554,148.73539003,21.10980764,47.05455786,71.04015067,3.29721886,550.23529643,477.47782796,161.85079056,51.1599681,5.75712213,56.81949313,7.04719778,146.61264883,171.11388948,1085.23578145,180.30599454,42.76035954,144.54762995,42.46902422,135.9071918,1.00000431,0.99890463,218.16515642,115.18914184,439.03753825,22.483725,1786.85375,4.3394,434.0,9631.0,7170.0,736.7022233899994,53898928.71954008,77974382.1438582,104593.07447074984,2533.591119219998,15256470.032482345,11581127.898700574,179.37379991,148.26065442,7441.459296010002,8585.472393649998,11826.790417830003,4363.791274060001,14468.784293169998,302.36523321999994,31075.11879258002,58646.57358652,5180.066310069995,35647.78696852998,6653.411496780005,5024.970904059999,2679.2919807900016,3831.99342667,36970.08093235,9536.2231565,4206.0,436.0,0.0,3746.846854759999,4127.698362569998,3540.6417829700003,0.0,472.22540008,3159.623166880001,158.1741289,14924.12463833,12584.67606603,1000.3962139700004,7409.373635640002,2228.683604670002,315.3598923200001,3636.048661330005,757.47676277,649.3460824199997,,,,,,,,,,,,,,,,,,,
2021-12-30 01:02:26.504285,3384.00177068,40.34956852,60.00922252,93.83261676,76.84579982,118.0758933,18.95124773,112.08116708,430.36483541,74.172,46831.06237178,33.4500116,252.58712008,59.49045829,3.36575472,154.88181189,0.16977962,48.54863175,3666.32698016,1.13527,342.94547536,168.58954361,10.73438059,153.84636284,2933.23458421,51.82649393,50.38560116,146.94874869,83.08634832,361.26913113,33.90713205,60.9594362,38.0,1750.0,161.0,120.0,341.97164013,556.49945003,610.59197226,1.70001664,140.73985963,474.57366611,299.99989098,11.56008678,43.2853841,14.19859725,18.15279309,189.9661045,401.56942169,97.32225032,22.99393197,278.08312787,0.7403404,148.73302221,21.10985514,47.05384696,71.04003975,3.29720597,550.23783569,477.47588444,161.84935085,51.1596051,5.75714788,56.82055747,7.04707923,146.61391788,171.1150887,1085.21804123,180.3072627,42.76013206,144.5500949,42.46868166,135.90752416,1.00500288,1.00491962,218.16662391,115.19150622,439.04404189,22.483725,1786.85375,4.3394,447.0,9632.0,7170.0,736.6020262399993,53905220.98261624,77895767.52175348,104790.56839660012,2533.598764270001,15256485.043136586,11584352.189490257,179.37416192,148.26080626,7441.484791059999,8565.950648069993,11740.786408200009,4365.008616339997,14385.466019659993,302.35816527,31032.690443010004,58502.766146249975,5173.179575349996,35634.23353725998,6637.192213929999,5024.99179801,2679.30239679,3832.0087976200007,36970.08093235,9536.2231565,4206.0,436.0,0.0,3788.881556789999,4262.720767739997,3638.030621330001,0.90072944,494.34672758,3080.0890034400004,169.34807448999993,15030.227041529995,18008.298647239986,979.6972242500002,8124.087073050001,2316.842845300002,315.3599316200001,3619.551388320004,785.0790241100001,636.4338095099998,,,,,,,,,,,,,,,,,,,
2021-12-30 02:02:45.638883,3384.00500819,40.34996393,60.0078532,93.83301687,76.84658185,118.07504812,18.95119104,112.08092716,428.94702526,74.172,46696.5701178,33.44962902,252.58697671,59.49022228,3.34073452,154.88331914,0.16939893,48.54895705,3660.2691168,1.13463,342.94862171,168.5881069,10.73434511,153.84782347,2933.2546964,51.82725293,50.38562707,146.48186756,83.08672006,361.26294901,33.90687178,60.95913517,38.0,1751.0,161.0,119.0,341.96356841,556.50170894,610.58857131,1.70001821,140.73875587,474.55721015,300.00160479,11.56006625,43.28587993,14.19864297,18.15301492,189.96972933,401.5703323,97.32131034,22.99424816,278.08415326,0.74017601,148.73533136,21.10996355,47.05495442,71.04119205,3.29713062,550.23971137,477.47435897,161.85265379,51.15933028,5.75710745,56.81933576,7.04704602,146.610816,171.11594158,1085.21859653,180.30549737,42.76026846,144.55045544,42.46816329,135.90611154,1.00041662,1.00007093,218.16767561,115.18914477,439.04461909,22.483725,1786.85375,4.3394,432.0,9627.0,7170.0,736.4821335099994,53908175.42075116,77850744.17684364,104994.32835049984,2532.50471973,15263217.621042576,11585938.818732183,179.37408928,148.25803313,7441.505360540014,8535.460556450002,11712.710741120009,4365.025478920002,14272.55983457998,302.35939968999975,31032.81302227,58502.97154588993,5172.872957429999,35582.054936520006,6637.212974340001,5025.012096940002,2679.3125582100006,3832.0237422600017,36970.08093235,9536.2231565,4206.0,435.0,0.0,3556.890157379999,4014.472175319998,3381.3345818700022,0.90072944,446.45144177,3083.619707790001,160.06406580999996,14914.9241287,16366.331067999994,998.1283715100004,7608.44805164,2301.573006580002,304.2166210000001,3635.649830900005,715.56198626,589.2872381599999,,,,,,,,,,,,,,,,,,,
2021-12-30 03:02:28.211069,3384.02483652,40.34961108,60.00808826,93.83419875,76.84540011,118.07657677,18.9513226,112.08315169,429.0852779,74.172,46599.97552992,33.44952488,252.58827016,59.48940287,3.3410863,154.88367306,0.16937635,48.54834852,3648.84441655,1.13447,342.94881718,168.59068497,10.73440168,153.84705018,2933.22756887,51.82777654,50.38518654,145.77403385,83.08753356,361.26787972,33.90737206,60.9597842,38.0,1751.0,161.0,119.0,341.96711499,556.50389419,610.58353435,1.69999652,140.74029262,474.57097153,300.00165704,11.55989518,43.28611588,14.19863139,18.15282592,189.96753708,401.57387125,97.32312285,22.99446117,278.08902955,0.73967232,148.73619815,21.11002848,47.05445031,71.04134099,3.29711624,550.23479495,477.48788502,161.84998102,51.15916093,5.75709295,56.81882937,7.0470448,146.6122616,171.11116808,1085.2285233,180.30649566,42.76023077,144.55175378,42.46842053,135.90648763,1.00074672,1.00013426,218.1651033,115.19055084,439.0413019,22.483725,1786.85375,4.3394,422.0,9626.0,7170.0,737.2391383699993,53930150.87336644,77815711.78752382,105236.8805717298,2532.6622829700004,15263247.621042576,11588293.909224575,179.37566672,148.25954112,7476.530672550002,8535.491817769993,11712.755888420012,4327.574110650001,13878.836217289992,302.3606558099999,31032.937651250013,59377.18323909002,5076.890894160001,35582.19248964002,6637.234106090007,5025.032789950001,2679.3228319900004,3982.039389499999,36970.08093235,9536.2231565,4206.0,435.0,0.0,3731.505301999997,4173.0269825000005,3494.0757348600014,0.90072944,487.37385005,3184.17080567,165.21911552999998,14984.933119689998,16652.97386351999,999.0037949800004,8065.240205990001,2180.845934680001,315.3605595200001,3604.174530399993,778.3672873700003,635.0324325199999,,,,,,,,,,,,,,,,,,,
2021-12-30 04:02:30.869204,3384.02314682,40.34980142,60.00875837,93.83233186,76.84516806,118.0774052,18.95125715,112.08102134,429.44473651,74.172,46677.52123754,33.4501021,252.58821419,59.49008465,3.35503054,154.88518115,0.16926824,48.54888576,3658.77217619,1.13402,342.94458251,168.59306577,10.73436842,153.84663672,2933.19798065,51.82753249,50.38585099,145.50915565,83.08596363,361.26612756,33.9073429,60.95973707,38.0,1752.0,160.0,119.0,341.96836757,556.50110335,610.58264693,1.7000234,140.73696219,474.56887722,300.00437729,11.55993205,43.28540327,14.1985199,18.15280191,189.96690538,401.57229654,97.32397117,22.99422033,278.08542978,0.73982007,148.73742764,21.11001665,47.0544884,71.04058256,3.29712323,550.23317638,477.48021772,161.84795363,51.16055153,5.75721905,56.82049296,7.04710683,146.61305235,171.11530363,1085.23499349,180.3077721,42.76058203,144.54947767,42.46859698,135.90768674,1.00058857,1.00015077,218.16613509,115.19052746,439.04725526,22.483725,1786.85375,4.3394,446.0,9626.0,7170.0,737.2393658699993,53924348.04092466,77795578.00819346,105368.41832289024,2532.615361580001,15263247.621042576,11587463.324424837,179.37171572,148.25934847,7476.559032229991,8535.526743050003,11712.806275339986,4327.59306621,13876.83641594,302.36205825000013,31033.076855890005,59377.421501930025,5076.910436680002,35582.346075960006,6636.891694130004,5025.055872789997,2679.3343391900016,3982.057198979999,36970.08093235,9536.2231565,4207.0,434.0,0.0,3732.889613899997,4286.726311390001,3646.092880940001,0.90072944,494.3367021099999,3288.0905638500003,164.34680177999996,15030.23346963,17452.080370679985,982.7270286100004,6966.454349810002,2124.9345221799995,315.36063962000014,3468.527554209993,785.0792824100004,649.3465477199999,,,,,,,,,,,,,,,,,,,
2021-12-30 05:02:17.543919,3384.01982165,40.35014896,60.00873978,93.83330079,76.84570604,118.07588489,18.9512716,112.08204476,430.50215245,74.172,46848.35039169,33.44993692,252.58928022,59.49023755,3.35178076,154.88419529,0.17032481,48.54844012,3674.89728069,1.13333,342.94220987,168.58716556,10.73421412,153.84642938,2933.23709384,51.82783235,50.38572519,145.77564204,83.08548006,361.27053338,33.90741188,60.960346,38.0,1752.0,160.0,119.0,341.96288481,556.49725343,610.59506086,1.70000422,140.74093397,474.56976749,299.99992456,11.55991782,43.28600669,14.19858336,18.15282667,189.9695124,401.57152894,97.32364256,22.99406963,278.08363188,0.73979818,148.73540105,21.10985531,47.05430793,71.03973863,3.29715586,550.23511881,477.48055547,161.84839974,51.15993592,5.75709096,56.81979181,7.04709073,146.61311483,171.11547639,1085.2305612,180.30647597,42.75986579,144.54898428,42.46906833,135.90660217,1.0004197,1.00048747,218.1659807,115.19112746,439.03664669,22.483725,1786.85375,4.3394,436.0,9624.0,7170.0,737.2227747599993,53928882.07394424,77860143.1866484,105687.88442761984,2532.4248086999987,15394403.462291265,11587463.324424837,179.37381219,148.25854239,7477.091311439994,8525.002989800003,11712.866218400006,4327.615616789998,13954.943404909993,302.36372667,30965.08505962002,59271.19512182002,5083.633718359994,35582.52879071998,6636.919755050006,5025.083333409996,2679.34802879,3982.07838612,36970.08093235,9536.2231565,4207.0,434.0,0.0,3536.1236204299985,4200.31397177,3203.142705300002,0.90072944,494.34746168,3272.17575293,162.54240418,14565.505518509995,17126.277157249988,990.4546335500004,7742.718712299999,2312.569139309999,315.36082592,3388.170305359988,765.0769085100004,616.12184392,,,,,,,,,,,,,,,,,,,
2021-12-30 06:02:51.073825,3384.02916953,40.34936777,60.00911217,93.83366219,76.84496984,118.07762653,18.95113853,112.07949112,430.59755831,74.172,46732.51308393,33.44994559,252.58916214,59.48933436,3.3427575,154.88582597,0.17028895,48.54909135,3667.07095516,1.1329,342.95021373,168.59010673,10.73415139,153.84652598,2933.21778612,51.82755602,50.38548139,145.65617,83.08591214,361.26917665,33.90691325,60.96029712,38.0,1751.0,160.0,119.0,341.9636283,556.50153671,610.59197523,1.70002462,140.74145282,474.57183462,299.99697791,11.56013265,43.28579797,14.19850836,18.15255019,189.96755758,401.57153359,97.32265006,22.99443752,278.08160916,0.7394262,148.73679189,21.10999941,47.05364667,71.0387201,3.29714804,550.23545936,477.4779927,161.85201404,51.15922892,5.75709366,56.82024213,7.04710719,146.61339116,171.11356735,1085.24243887,180.30456344,42.76040618,144.55013282,42.4682215,135.90737267,1.00008752,1.00001073,218.16641716,115.1899118,439.03596012,22.483725,1786.85375,4.3394,459.0,9625.0,7170.0,737.2373135799992,53932742.29733381,77921516.97648953,106071.40433400018,2532.533683889998,15401146.116737196,11588727.564248355,179.37348833,148.2600746,7477.201141540005,8536.539699239993,11784.509374980002,4327.635552809999,14051.707949239988,302.36520164999985,30965.23106678001,59268.65842229002,5083.65431196,35582.69032115999,6636.944562530007,5065.107803579998,2679.36013119,3982.09711678,36970.08093235,9536.2231565,4208.0,434.0,0.0,3788.8963821899983,4369.944202500001,3646.098738440001,0.90072944,494.34750398000006,3288.09387915,163.51916452,15030.246273029996,18008.31507883998,1000.4033680699996,8124.09761625,2316.859728399998,315.3608640200002,3636.151694529989,785.0810734100002,649.34720172,,,,,,,,,,,,,,,,,,,
2021-12-30 07:02:45.915671,3383.96105868,40.35001158,60.00794297,93.83257098,76.84515402,118.07506236,18.95135174,112.08151691,432.19034582,74.172,47003.33213968,33.45039001,252.58793959,59.4901532,3.38307414,154.88365026,0.17145331,48.54791078,3695.91262422,1.13185,342.94992737,168.59085458,10.73421328,153.84672867,2933.20436144,51.8275209,50.38611275,146.79691161,83.08525122,361.27260778,33.90708272,60.95981776,38.0,1751.0,160.0,119.0,341.96411414,556.49023003,610.58835605,1.69998656,140.73857041,474.56233519,300.0021121,11.56018207,43.28561535,14.19859394,18.15285478,189.96652704,401.56757053,97.32353876,22.99431378,278.07979687,0.73906006,148.73776317,21.10983641,47.05382655,71.04016937,3.29715649,550.24669689,477.47585026,161.84897286,51.16058697,5.75719682,56.8197516,7.04713998,146.61280205,171.11542767,1085.21457633,180.3062602,42.76002119,144.54866989,42.46880573,135.90547427,1.00512015,1.00512829,218.16686608,115.1892909,439.03715561,22.483725,1786.85375,4.3394,432.0,9627.0,7170.0,739.2581161099992,53944378.9261961,77993623.44517736,106372.55196058002,2532.543266249999,15382292.421977649,11578812.137160577,179.37427798,148.25980693,7477.233339510001,8536.579375659998,11944.001635419983,4327.657065379998,14084.77677630999,302.36679136,30965.38876561,59906.27642067,5130.287189599997,35552.85448030001,6627.674643380004,5065.134236910003,2679.3731971800003,3992.41741542,36970.08093235,9536.2231565,4206.0,437.0,0.0,3765.834592259999,4369.9458288,3646.100526439999,0.0,454.42489349,3158.28453617,169.97724472000002,14504.0426913,17911.853336680007,1000.40477747,7192.524894890001,2002.7563694899995,315.36090332000015,3636.153161829988,747.0641285199999,645.53449626,,,,,,,,,,,,,,,,,,,
2021-12-30 08:02:45.421248,3383.98456401,40.35002649,60.00798532,93.83403668,76.84558498,118.07602553,18.95145918,112.08144097,432.80932594,74.172,47052.52646778,33.44973171,252.58569329,59.49017464,3.42578261,154.88336367,0.17311272,48.54886448,3715.49245882,1.13193,342.94749204,168.59053591,10.7342932,153.84727352,2933.21630175,51.82693685,50.38610329,147.05052026,83.08593344,361.26461477,33.90637804,60.95925734,38.0,1752.0,160.0,119.0,341.96744975,556.49176643,610.58949111,1.69999046,140.74252263,474.57350124,300.00387307,11.56009401,43.28546971,14.19862811,18.15303707,189.96827924,401.56445727,97.32308395,22.99421457,278.08598377,0.73890715,148.73675953,21.11016387,47.05383634,71.04064281,3.29716328,550.24064298,477.47699632,161.85026498,51.16021939,5.75712912,56.81977162,7.04708189,146.61240083,171.11156674,1085.22289127,180.30725317,42.76043298,144.55210833,42.46889821,135.90574217,0.99951153,1.00014421,218.17027617,115.19098231,439.03946201,22.483725,1786.85375,4.3394,432.0,9639.0,7175.0,747.2369855399991,54089891.771907,78198289.50521815,106626.5408610998,2528.41499476,15299752.81531703,11636165.394658135,179.37385462,148.25952813,7477.263456900001,8589.244125300005,11950.086371329988,4327.677118160001,14131.078929069989,302.3682806699998,30931.977416089976,60182.38206673,5398.734923180003,35565.01714965999,6627.937020040001,5065.156333380001,2679.385423410001,3992.436312789998,36970.08093235,9536.2231565,4212.0,437.0,0.0,3556.904843279999,4044.99965822,3381.345190169999,0.0,446.4523342700001,3083.6294721899994,160.07005081,14914.948298199995,16366.35693490001,998.13651981,7608.46045484,2301.593034279999,304.21757650000006,3635.752945399988,715.5640652600001,589.28826446,,,,,,,,,,,,,,,,,,,
2021-12-30 09:01:57.471015,3384.01686213,40.3502315,60.00925826,93.83272298,76.84607025,118.07727523,18.95130068,112.0813141,431.70481391,74.172,46910.69113261,33.45018408,252.5894173,59.49000406,3.37994837,154.88317853,0.17191123,48.54911248,3702.81929411,1.13059,342.94814365,168.59053922,10.73417093,153.84785965,2933.21830308,51.82768728,50.38518201,146.575655,83.08580642,361.27096794,33.90729082,60.95990626,38.0,1751.0,160.0,119.0,341.96639156,556.4886824,610.59113816,1.69998956,140.74110677,474.57504304,300.00243131,11.56001875,43.28520571,14.19842575,18.15302209,189.96731973,401.57013377,97.32164916,22.99410413,278.08571789,0.73872156,148.7361186,21.1099406,47.05451715,71.0410537,3.29709108,550.23478623,477.47531198,161.85005002,51.16037088,5.75712862,56.81970204,7.04720097,146.61165205,171.11153249,1085.22978577,180.30675472,42.75973291,144.54923403,42.46831055,135.90830516,0.99992821,1.00005486,218.16620224,115.18790895,439.04001374,22.483725,1786.85375,4.3394,451.0,9648.0,7177.0,747.1160341999991,54105565.06870385,78365129.7160655,106869.11825354988,2529.422799049999,15304906.459110787,11636298.354360895,179.37196701,148.26060072,7519.921265270002,8612.34706535,11947.086493229994,4411.311325180001,14225.63901719,303.1495783099997,30920.590560340013,60435.066572470016,5416.638351570004,35565.916761309985,6627.958824790007,5064.770748919998,2679.396041590001,3992.4528543799993,36970.08093235,9536.2231565,4212.0,439.0,0.0,3759.17401792,4190.37567998,3646.103538439999,0.0,412.00368372,3288.10034655,169.99054379999998,15030.256297529995,18008.333119040006,995.40411404,8124.103335149999,2080.8311843,315.36153872000006,3630.2084332599966,785.0814229099999,649.34757162,,,,,,,,,,,,,,,,,,,
2021-12-30 10:01:59.203879,3384.01481271,40.35030545,60.00907541,93.83286193,76.84483892,118.07531733,18.95123878,112.08176516,431.60353919,74.172,46929.33309505,33.44992988,252.58778528,59.48994426,3.37943961,154.88332207,0.17216843,48.5490194,3701.71844575,1.13030999,342.94329916,168.58683531,10.73433958,153.84845064,2933.30862855,51.82716622,50.38626445,146.76856245,83.08667517,361.26654801,33.90705202,60.96121617,38.0,1752.0,160.0,119.0,341.96738903,556.48896369,610.58627883,1.69999284,140.74142929,474.56851366,300.00114093,11.55997696,43.28643246,14.19858911,18.15293065,189.96716744,401.56876505,97.32337347,22.99434784,278.08347021,0.73872156,148.73475439,21.11004143,47.05416402,71.03991411,3.2971529,550.23737725,477.4773165,161.84932943,51.15970018,5.75720464,56.8200947,7.04713761,146.61341219,171.11241725,1085.24120612,180.30674671,42.76054709,144.54988908,42.46808828,135.9052383,0.99972562,0.99975256,218.16948208,115.18963371,439.04381389,22.483725,1786.85375,4.3394,450.0,9645.0,7179.0,745.3629721399992,54084472.51116001,78501837.80134602,107197.9886777297,2519.5390545099995,15373201.310261589,11630670.002130937,179.37690393,148.25963746,7570.750255479999,8646.082777479998,12089.941652389998,4415.590200150002,14252.536807050006,303.15080287000023,30920.73033556002,60435.31278493002,5448.659990730001,37768.35170518998,6628.251564969999,5064.794256559999,2679.407647990001,3992.47087472,36970.08093235,9536.2231565,4213.0,440.0,0.0,3751.800284469999,4255.026243199999,3570.469864359999,0.0,468.75671722,3288.10071855,170.90238401000005,14985.318851029995,17794.315863620002,1000.40773427,7948.55495843,2016.4923611200004,304.0602682800001,3636.214975929993,785.0815279099999,618.9437711800002,,,,,,,,,,,,,,,,,,,
